Interaction	rec-Y2H | Table S2	Both eCLIP - HepG2	Both eCLIP - K562
RPL37-SRPK2	False	False	False
RPL37-SRRM3	False	False	False
RPL37-SRRM4	False	False	False
RPL37-SRSF1	False	False	False
RPL37-SRSF10	False	False	False
RPL37-SRSF11	False	False	False
RPL37-SRSF11 CONSERVED PEPTIDE	False	False	False
RPL37-SRSF12	False	False	False
RPL37-SRSF2	False	False	False
RPL37-SRSF3	False	False	False
RPL37-SRSF4	False	False	False
RPL37-SRSF5	False	False	False
RPL37-SRSF6	False	False	False
RPL37-SRSF7	False	False	False
RPL37-SRSF8	False	False	False
RPL37-SRSF9	False	False	False
RPL37-SSBP1	False	False	False
RPL37-SSR1	False	False	False
RPL37-SSRP1	False	False	False
RPL37-ST13	False	False	False
RPL37-STAU1	False	False	False
RPL37-STAU2	False	False	False
RPL37-STIP1	False	False	False
RPL37-STRAP	False	False	False
RPL37-STRBP	False	False	False
RPL37-SUB1	False	False	False
RPL37-SUCLG1	False	False	False
RPL37-SUGP1	False	False	False
RPL37-SUGP2	False	False	False
RPL37-SUMO1	False	False	False
RPL37-SUMO2	False	False	False
RPL37-SUN2	False	False	False
RPL37-SUPT5H	False	False	False
RPL37-SUPV3L1	False	False	False
RPL37-SURF2	False	False	False
RPL37-SURF6	False	False	False
RPL37-SUV39H1	False	False	False
RPL37-SYF2	False	False	False
RPL37-SYNCRIP	False	False	False
RPL37-SYT4	False	False	False
RPL37-SYT4_38_425	False	False	False
RPL37-SYT4_38_STOP	False	False	False
RPL37-TACC3	False	False	False
RPL37-TAF15	False	False	False
RPL37-TAGLN2	False	False	False
RPL37-TARBP2	False	False	False
RPL37-TARDBP	False	False	False
RPL37-TBRG1	False	False	False
RPL37-TBRG4	False	False	False
RPL37-TCEA1	False	False	False
RPL37-TCF25	False	False	False
RPL37-TDRD3	False	False	False
RPL37-TDRD9	False	False	False
RPL37-TEFM	False	False	False
RPL37-TES	False	False	False
RPL37-TEX10	False	False	False
RPL37-TFIP11	False	False	False
RPL37-THOC1	False	False	False
RPL37-THOC3	False	False	False
RPL37-THOC5	False	False	False
RPL37-THOC7	False	False	False
RPL37-THRAP3	False	False	False
RPL37-THUMPD1	False	False	False
RPL37-TIA1	False	False	False
RPL37-TIAL1	False	False	False
RPL37-TMA16	False	False	False
RPL37-TMED9	False	False	False
RPL37-TMEM214	False	False	False
RPL37-TNRC6A	False	False	False
RPL37-TOP3B	False	False	False
RPL37-TOPBP1	False	False	False
RPL37-TPI1	False	False	False
RPL37-TPPP3	False	False	False
RPL37-TPT1	False	False	False
RPL37-TRA2A	False	False	False
RPL37-TRA2B	False	False	False
RPL37-TRAK1	False	False	False
RPL37-TRAK2	False	False	False
RPL37-TRMT1	False	False	False
RPL37-TRMT10C	False	False	False
RPL37-TRMT1L	False	False	False
RPL37-TRMT2A	False	False	False
RPL37-TRNAU1AP	False	False	False
RPL37-TRUB2	False	False	False
RPL37-TSFM	False	False	False
RPL37-TSN	False	False	False
RPL37-TSNAX	False	False	False
RPL37-TSNAXIP1	False	False	False
RPL37-TSR1	False	False	False
RPL37-TUBA1A	False	False	False
RPL37-TUBB4B	False	False	False
RPL37-TUBB5	False	False	False
RPL37-TUBG1	False	False	False
RPL37-TUFM	False	False	False
RPL37-TUT4	False	False	False
RPL37-TWF2	False	False	False
RPL37-TWISTNB	False	False	False
RPL37-TXN	False	False	False
RPL37-TXNL4A	False	False	False
RPL37-U2AF1	False	False	False
RPL37-U2AF2	False	False	False
RPL37-U2SURP	False	False	False
RPL37-UBA1	False	False	False
RPL37-UBA52	False	False	False
RPL37-UBE2I	False	False	False
RPL37-UBE2L3	False	False	False
RPL37-UBE2O	False	False	False
RPL37-UBL5	False	False	False
RPL37-UCHL5	False	False	False
RPL37-UNKL	False	False	False
RPL37-USO1	False	False	False
RPL37-USP10	False	False	False
RPL37-USP36	False	False	False
RPL37-USP39	False	False	False
RPL37-USP42	False	False	False
RPL37-UTP14A	False	False	False
RPL37-UTP15	False	False	False
RPL37-UTP18	False	False	False
RPL37-UTP23	False	False	False
RPL37-UTP3	False	False	False
RPL37-UTP6	False	False	False
RPL37-VAPA	False	False	False
RPL37-VCP	False	False	False
RPL37-VIM	False	False	False
RPL37-VPS4B	False	False	False
RPL37-WBP11	False	False	False
RPL37-WBP4	False	False	False
RPL37-WDR18	False	False	False
RPL37-WDR3	False	False	False
RPL37-WDR33	False	False	False
RPL37-WDR36	False	False	False
RPL37-WDR46	False	False	False
RPL37-WDR59	False	False	False
RPL37-WDR83	False	False	False
RPL37-WTAP	False	False	False
RPL37-XPO5	False	False	False
RPL37-XRCC6	False	False	False
RPL37-XRN2	False	False	False
RPL37-YARS1	False	False	False
RPL37-YARS2	False	False	False
RPL37-YBX2	False	False	False
RPL37-YTHDC1	False	False	False
RPL37-YTHDF1	False	False	False
RPL37-YTHDF2	False	False	False
RPL37-YTHDF3	False	False	False
RPL37-YWHAE	False	False	False
RPL37-YWHAG	False	False	False
RPL37-YWHAH	False	False	False
RPL37-YWHAZ	False	False	False
RPL37-ZADH2	False	False	False
RPL37-ZC3H10	False	False	False
RPL37-ZC3H11A	False	False	False
RPL37-ZC3H14	False	False	False
RPL37-ZC3H18	False	False	False
RPL37-ZC3H7A	False	False	False
RPL37-ZC3H7B	False	False	False
RPL37-ZC3H8	False	False	False
RPL37-ZC3HAV1	False	False	False
RPL37-ZCCHC17	False	False	False
RPL37-ZCCHC9	False	False	False
RPL37-ZCRB1	False	False	False
RPL37-ZFP36L1	False	False	False
RPL37-ZMAT3	False	False	False
RPL37-ZMAT5	False	False	False
RPL37-ZNF830	False	False	False
RPL37-ZRANB2	False	False	False
RPL37-ZRSR2	False	False	False
RPL37-ZRSR2P1	False	False	False
RPL37A-RPL39	False	False	False
RPL37A-RPL39L	False	False	False
RPL37A-RPL4	False	False	False
RPL37A-RPL5	False	False	False
RPL37A-RPL6	False	False	False
RPL37A-RPL7	False	False	False
RPL37A-RPL7A	False	False	False
RPL37A-RPL7L1	False	False	False
RPL37A-RPL8	False	False	False
RPL37A-RPL9	False	False	False
RPL37A-RPLP0	False	False	False
RPL37A-RPLP2	False	False	False
RPL37A-RPN1	False	False	False
RPL37A-RPP30	False	False	False
RPL37A-RPRD1B	False	False	False
RPL37A-RPS10	False	False	False
RPL37A-RPS11	False	False	False
RPL37A-RPS13	False	False	False
RPL37A-RPS14	False	False	False
RPL37A-RPS15	False	False	False
RPL37A-RPS15A	False	False	False
RPL37A-RPS16	False	False	False
RPL37A-RPS18	False	False	False
RPL37A-RPS19	False	False	False
RPL37A-RPS19BP1	False	False	False
RPL37A-RPS2	False	False	False
RPL37A-RPS20	False	False	False
RPL37A-RPS21	False	False	False
RPL37A-RPS24	False	False	False
RPL37A-RPS25	False	False	False
RPL37A-RPS26	False	False	False
RPL37A-RPS27	False	False	False
RPL37A-RPS27A	False	False	False
RPL37A-RPS27L	False	False	False
RPL37A-RPS28	False	False	False
RPL37A-RPS29	False	False	False
RPL37A-RPS3	False	False	False
RPL37A-RPS3A	False	False	False
RPL37A-RPS4X	False	False	False
RPL37A-RPS4Y1	False	False	False
RPL37A-RPS5	False	False	False
RPL37A-RPS6	False	False	False
RPL37A-RPS6KA5	False	False	False
RPL37A-RPS7	False	False	False
RPL37A-RPS8	False	False	False
RPL37A-RPSA	False	False	False
RPL37A-RPUSD3	False	False	False
RPL37A-RPUSD4	False	False	False
RPL37A-RRP1	False	False	False
RPL37A-RRP36	False	False	False
RPL37A-RRP7A	False	False	False
RPL37A-RRS1	False	False	False
RPL37A-RSL1D1	False	False	False
RPL37A-RTCB	False	False	False
RPL37A-RTN4	False	False	False
RPL37A-RTRAF	False	False	False
RPL37A-RUVBL1	False	False	False
RPL37A-RYBP	False	False	False
RPL37A-S100A16	False	False	False
RPL37A-SAFB2	False	False	False
RPL37A-SAMD4B	False	False	False
RPL37A-SAP18	False	False	False
RPL37A-SARNP	False	False	False
RPL37A-SARS1	False	False	False
RPL37A-SART3	False	False	False
RPL37A-SBDS	False	False	False
RPL37A-SCAF11	False	False	False
RPL37A-SDHC	False	False	False
RPL37A-SEC61A1	False	False	False
RPL37A-SEC63	False	False	False
RPL37A-SECISBP2	False	False	False
RPL37A-SERBP1	False	False	False
RPL37A-SERPINA3	False	False	False
RPL37A-SERPINB5	False	False	False
RPL37A-SF1	False	False	False
RPL37A-SF3A1	False	False	False
RPL37A-SF3A3	False	False	False
RPL37A-SF3B2	False	False	False
RPL37A-SF3B3	False	False	False
RPL37A-SF3B4	False	False	False
RPL37A-SF3B6	False	False	False
RPL37A-SFPQ	False	False	False
RPL37A-SFSWAP	False	False	False
RPL37A-SGO2	False	False	False
RPL37A-SLAIN1	False	False	False
RPL37A-SLAIN2	False	False	False
RPL37A-SLC25A3	False	False	False
RPL37A-SLC25A5	False	False	False
RPL37A-SLIRP	False	False	False
RPL37A-SLU7	False	False	False
RPL37A-SMARCB1	False	False	False
RPL37A-SMARCC2	False	False	False
RPL37A-SMCHD1	False	False	False
RPL37A-SMNDC1	False	False	False
RPL37A-SMU1	False	False	False
RPL37A-SNIP1	False	False	False
RPL37A-SNRNP27	False	False	False
RPL37A-SNRNP40	False	False	False
RPL37A-SNRNP48	False	False	False
RPL37A-SNRNP70	False	False	False
RPL37A-SNRPA	False	False	False
RPL37A-SNRPA1	False	False	False
RPL37A-SNRPB	False	False	False
RPL37A-SNRPC	False	False	False
RPL37A-SNRPD1	False	False	False
RPL37A-SNRPD2	False	False	False
RPL37A-SNRPE	False	False	False
RPL37A-SNRPF	False	False	False
RPL37A-SNRPG	False	False	False
RPL37A-SNRPN	False	False	False
RPL37A-SNU13	False	False	False
RPL37A-SNW1	False	False	False
RPL37A-SPATS2	False	False	False
RPL37A-SPATS2L	False	False	False
RPL37A-SPCS2	False	False	False
RPL37A-SPOUT1	False	False	False
RPL37A-SQSTM1	False	False	False
RPL37A-SRBD1	False	False	False
RPL37A-SREK1	False	False	False
RPL37A-SRFBP1	False	False	False
RPL37A-SRP14	False	False	False
RPL37A-SRP54	False	False	False
RPL37A-SRP68	False	False	False
RPL37A-SRPK1	False	False	False
RPL37A-SRPK2	False	False	False
RPL37A-SRRM3	False	False	False
RPL37A-SRRM4	False	False	False
RPL37A-SRSF1	False	False	False
RPL37A-SRSF10	False	False	False
RPL37A-SRSF11	False	False	False
RPL37A-SRSF11 CONSERVED PEPTIDE	False	False	False
RPL37A-SRSF12	False	False	False
RPL37A-SRSF2	False	False	False
RPL37A-SRSF3	False	False	False
RPL37A-SRSF4	False	False	False
RPL37A-SRSF5	False	False	False
RPL37A-SRSF6	False	False	False
RPL37A-SRSF7	False	False	False
RPL37A-SRSF8	False	False	False
RPL37A-SRSF9	False	False	False
RPL37A-SSBP1	False	False	False
RPL37A-SSR1	False	False	False
RPL37A-SSRP1	False	False	False
RPL37A-ST13	False	False	False
RPL37A-STAU1	False	False	False
RPL37A-STAU2	False	False	False
RPL37A-STIP1	False	False	False
RPL37A-STRAP	False	False	False
RPL37A-STRBP	False	False	False
RPL37A-SUB1	False	False	False
RPL37A-SUCLG1	False	False	False
RPL37A-SUGP1	False	False	False
RPL37A-SUGP2	False	False	False
RPL37A-SUMO1	False	False	False
RPL37A-SUMO2	False	False	False
RPL37A-SUN2	False	False	False
RPL37A-SUPT5H	False	False	False
RPL37A-SUPV3L1	False	False	False
RPL37A-SURF2	False	False	False
RPL37A-SURF6	False	False	False
RPL37A-SUV39H1	False	False	False
RPL37A-SYF2	False	False	False
RPL37A-SYNCRIP	False	False	False
RPL37A-SYT4	False	False	False
RPL37A-SYT4_38_425	False	False	False
RPL37A-SYT4_38_STOP	False	False	False
RPL37A-TACC3	False	False	False
RPL37A-TAF15	False	False	False
RPL37A-TAGLN2	False	False	False
RPL37A-TARBP2	False	False	False
RPL37A-TARDBP	False	False	False
RPL37A-TBRG1	False	False	False
RPL37A-TBRG4	False	False	False
RPL37A-TCEA1	False	False	False
RPL37A-TCF25	False	False	False
RPL37A-TDRD3	False	False	False
RPL37A-TDRD9	False	False	False
RPL37A-TEFM	False	False	False
RPL37A-TES	False	False	False
RPL37A-TEX10	False	False	False
RPL37A-TFIP11	False	False	False
RPL37A-THOC1	False	False	False
RPL37A-THOC3	False	False	False
RPL37A-THOC5	False	False	False
RPL37A-THOC7	False	False	False
RPL37A-THRAP3	False	False	False
RPL37A-THUMPD1	False	False	False
RPL37A-TIA1	False	False	False
RPL37A-TIAL1	False	False	False
RPL37A-TMA16	False	False	False
RPL37A-TMED9	False	False	False
RPL37A-TMEM214	False	False	False
RPL37A-TNRC6A	False	False	False
RPL37A-TOP3B	False	False	False
RPL37A-TOPBP1	False	False	False
RPL37A-TPI1	False	False	False
RPL37A-TPPP3	False	False	False
RPL37A-TPT1	False	False	False
RPL37A-TRA2A	False	False	False
RPL37A-TRA2B	False	False	False
RPL37A-TRAK1	False	False	False
RPL37A-TRAK2	False	False	False
RPL37A-TRMT1	False	False	False
RPL37A-TRMT10C	False	False	False
RPL37A-TRMT1L	False	False	False
RPL37A-TRMT2A	False	False	False
RPL37A-TRNAU1AP	False	False	False
RPL37A-TRUB2	False	False	False
RPL37A-TSFM	False	False	False
RPL37A-TSN	False	False	False
RPL37A-TSNAX	False	False	False
RPL37A-TSNAXIP1	False	False	False
RPL37A-TSR1	False	False	False
RPL37A-TUBA1A	False	False	False
RPL37A-TUBB4B	False	False	False
RPL37A-TUBB5	False	False	False
RPL37A-TUBG1	False	False	False
RPL37A-TUFM	False	False	False
RPL37A-TUT4	False	False	False
RPL37A-TWF2	False	False	False
RPL37A-TWISTNB	False	False	False
RPL37A-TXN	False	False	False
RPL37A-TXNL4A	False	False	False
RPL37A-U2AF1	False	False	False
RPL37A-U2AF2	False	False	False
RPL37A-U2SURP	False	False	False
RPL37A-UBA1	False	False	False
RPL37A-UBA52	False	False	False
RPL37A-UBE2I	False	False	False
RPL37A-UBE2L3	False	False	False
RPL37A-UBE2O	False	False	False
RPL37A-UBL5	False	False	False
RPL37A-UCHL5	False	False	False
RPL37A-UNKL	False	False	False
RPL37A-USO1	False	False	False
RPL37A-USP10	False	False	False
RPL37A-USP36	False	False	False
RPL37A-USP39	False	False	False
RPL37A-USP42	False	False	False
RPL37A-UTP14A	False	False	False
RPL37A-UTP15	False	False	False
RPL37A-UTP18	False	False	False
RPL37A-UTP23	False	False	False
RPL37A-UTP3	False	False	False
RPL37A-UTP6	False	False	False
RPL37A-VAPA	False	False	False
RPL37A-VCP	False	False	False
RPL37A-VIM	False	False	False
RPL37A-VPS4B	False	False	False
RPL37A-WBP11	False	False	False
RPL37A-WBP4	False	False	False
RPL37A-WDR18	False	False	False
RPL37A-WDR3	False	False	False
RPL37A-WDR33	False	False	False
RPL37A-WDR36	False	False	False
RPL37A-WDR46	False	False	False
RPL37A-WDR59	False	False	False
RPL37A-WDR83	False	False	False
RPL37A-WTAP	False	False	False
RPL37A-XPO5	False	False	False
RPL37A-XRCC6	False	False	False
RPL37A-XRN2	False	False	False
RPL37A-YARS1	False	False	False
RPL37A-YARS2	False	False	False
RPL37A-YBX2	False	False	False
RPL37A-YTHDC1	False	False	False
RPL37A-YTHDF1	False	False	False
RPL37A-YTHDF2	False	False	False
RPL37A-YTHDF3	False	False	False
RPL37A-YWHAE	False	False	False
RPL37A-YWHAG	False	False	False
RPL37A-YWHAH	False	False	False
RPL37A-YWHAZ	False	False	False
RPL37A-ZADH2	False	False	False
RPL37A-ZC3H10	False	False	False
RPL37A-ZC3H11A	False	False	False
RPL37A-ZC3H14	False	False	False
RPL37A-ZC3H18	False	False	False
RPL37A-ZC3H7A	False	False	False
RPL37A-ZC3H7B	False	False	False
RPL37A-ZC3H8	False	False	False
RPL37A-ZC3HAV1	False	False	False
RPL37A-ZCCHC17	False	False	False
RPL37A-ZCCHC9	False	False	False
RPL37A-ZCRB1	False	False	False
RPL37A-ZFP36L1	False	False	False
RPL37A-ZMAT3	False	False	False
RPL37A-ZMAT5	False	False	False
RPL37A-ZNF830	False	False	False
RPL37A-ZRANB2	False	False	False
RPL37A-ZRSR2	False	False	False
RPL37A-ZRSR2P1	False	False	False
RPL39-RPL39L	False	False	False
RPL39-RPL4	False	False	False
RPL39-RPL5	False	False	False
RPL39-RPL6	False	False	False
RPL39-RPL7	False	False	False
RPL39-RPL7A	False	False	False
RPL39-RPL7L1	False	False	False
RPL39-RPL8	False	False	False
RPL39-RPL9	False	False	False
RPL39-RPLP0	False	False	False
RPL39-RPLP2	False	False	False
RPL39-RPN1	False	False	False
RPL39-RPP30	False	False	False
RPL39-RPRD1B	False	False	False
RPL39-RPS10	False	False	False
RPL39-RPS11	False	False	False
RPL39-RPS13	False	False	False
RPL39-RPS14	False	False	False
RPL39-RPS15	False	False	False
RPL39-RPS15A	False	False	False
RPL39-RPS16	False	False	False
RPL39-RPS18	False	False	False
RPL39-RPS19	False	False	False
RPL39-RPS19BP1	False	False	False
RPL39-RPS2	False	False	False
RPL39-RPS20	False	False	False
RPL39-RPS21	False	False	False
RPL39-RPS24	False	False	False
RPL39-RPS25	False	False	False
RPL39-RPS26	False	False	False
RPL39-RPS27	False	False	False
RPL39-RPS27A	False	False	False
RPL39-RPS27L	False	False	False
RPL39-RPS28	False	False	False
RPL39-RPS29	False	False	False
RPL39-RPS3	False	False	False
RPL39-RPS3A	False	False	False
RPL39-RPS4X	False	False	False
RPL39-RPS4Y1	False	False	False
RPL39-RPS5	False	False	False
RPL39-RPS6	False	False	False
RPL39-RPS6KA5	False	False	False
RPL39-RPS7	False	False	False
RPL39-RPS8	False	False	False
RPL39-RPSA	False	False	False
RPL39-RPUSD3	False	False	False
RPL39-RPUSD4	False	False	False
RPL39-RRP1	False	False	False
RPL39-RRP36	False	False	False
RPL39-RRP7A	False	False	False
RPL39-RRS1	False	False	False
RPL39-RSL1D1	False	False	False
RPL39-RTCB	False	False	False
RPL39-RTN4	False	False	False
RPL39-RTRAF	False	False	False
RPL39-RUVBL1	False	False	False
RPL39-RYBP	False	False	False
RPL39-S100A16	False	False	False
RPL39-SAFB2	False	False	False
RPL39-SAMD4B	False	False	False
RPL39-SAP18	False	False	False
RPL39-SARNP	False	False	False
RPL39-SARS1	False	False	False
RPL39-SART3	False	False	False
RPL39-SBDS	False	False	False
RPL39-SCAF11	False	False	False
RPL39-SDHC	False	False	False
RPL39-SEC61A1	False	False	False
RPL39-SEC63	False	False	False
RPL39-SECISBP2	False	False	False
RPL39-SERBP1	False	False	False
RPL39-SERPINA3	False	False	False
RPL39-SERPINB5	False	False	False
RPL39-SF1	False	False	False
RPL39-SF3A1	False	False	False
RPL39-SF3A3	False	False	False
RPL39-SF3B2	False	False	False
RPL39-SF3B3	False	False	False
RPL39-SF3B4	False	False	False
RPL39-SF3B6	False	False	False
RPL39-SFPQ	False	False	False
RPL39-SFSWAP	False	False	False
RPL39-SGO2	False	False	False
RPL39-SLAIN1	False	False	False
RPL39-SLAIN2	False	False	False
RPL39-SLC25A3	False	False	False
RPL39-SLC25A5	False	False	False
RPL39-SLIRP	False	False	False
RPL39-SLU7	False	False	False
RPL39-SMARCB1	False	False	False
RPL39-SMARCC2	False	False	False
RPL39-SMCHD1	False	False	False
RPL39-SMNDC1	False	False	False
RPL39-SMU1	False	False	False
RPL39-SNIP1	False	False	False
RPL39-SNRNP27	False	False	False
RPL39-SNRNP40	False	False	False
RPL39-SNRNP48	False	False	False
RPL39-SNRNP70	False	False	False
RPL39-SNRPA	False	False	False
RPL39-SNRPA1	False	False	False
RPL39-SNRPB	False	False	False
RPL39-SNRPC	False	False	False
RPL39-SNRPD1	False	False	False
RPL39-SNRPD2	False	False	False
RPL39-SNRPE	False	False	False
RPL39-SNRPF	False	False	False
RPL39-SNRPG	False	False	False
RPL39-SNRPN	False	False	False
RPL39-SNU13	False	False	False
RPL39-SNW1	False	False	False
RPL39-SPATS2	False	False	False
RPL39-SPATS2L	False	False	False
RPL39-SPCS2	False	False	False
RPL39-SPOUT1	False	False	False
RPL39-SQSTM1	False	False	False
RPL39-SRBD1	False	False	False
RPL39-SREK1	False	False	False
RPL39-SRFBP1	False	False	False
RPL39-SRP14	False	False	False
RPL39-SRP54	False	False	False
RPL39-SRP68	False	False	False
RPL39-SRPK1	False	False	False
RPL39-SRPK2	False	False	False
RPL39-SRRM3	False	False	False
RPL39-SRRM4	False	False	False
RPL39-SRSF1	False	False	False
RPL39-SRSF10	False	False	False
RPL39-SRSF11	False	False	False
RPL39-SRSF11 CONSERVED PEPTIDE	False	False	False
RPL39-SRSF12	False	False	False
RPL39-SRSF2	False	False	False
RPL39-SRSF3	False	False	False
RPL39-SRSF4	False	False	False
RPL39-SRSF5	False	False	False
RPL39-SRSF6	False	False	False
RPL39-SRSF7	False	False	False
RPL39-SRSF8	False	False	False
RPL39-SRSF9	False	False	False
RPL39-SSBP1	False	False	False
RPL39-SSR1	False	False	False
RPL39-SSRP1	False	False	False
RPL39-ST13	False	False	False
RPL39-STAU1	False	False	False
RPL39-STAU2	False	False	False
RPL39-STIP1	False	False	False
RPL39-STRAP	False	False	False
RPL39-STRBP	False	False	False
RPL39-SUB1	False	False	False
RPL39-SUCLG1	False	False	False
RPL39-SUGP1	False	False	False
RPL39-SUGP2	False	False	False
RPL39-SUMO1	False	False	False
RPL39-SUMO2	False	False	False
RPL39-SUN2	False	False	False
RPL39-SUPT5H	False	False	False
RPL39-SUPV3L1	False	False	False
RPL39-SURF2	False	False	False
RPL39-SURF6	False	False	False
RPL39-SUV39H1	False	False	False
RPL39-SYF2	False	False	False
RPL39-SYNCRIP	False	False	False
RPL39-SYT4	False	False	False
RPL39-SYT4_38_425	False	False	False
RPL39-SYT4_38_STOP	False	False	False
RPL39-TACC3	False	False	False
RPL39-TAF15	False	False	False
RPL39-TAGLN2	False	False	False
RPL39-TARBP2	False	False	False
RPL39-TARDBP	False	False	False
RPL39-TBRG1	False	False	False
RPL39-TBRG4	False	False	False
RPL39-TCEA1	False	False	False
RPL39-TCF25	False	False	False
RPL39-TDRD3	False	False	False
RPL39-TDRD9	False	False	False
RPL39-TEFM	False	False	False
RPL39-TES	False	False	False
RPL39-TEX10	False	False	False
RPL39-TFIP11	False	False	False
RPL39-THOC1	False	False	False
RPL39-THOC3	False	False	False
RPL39-THOC5	False	False	False
RPL39-THOC7	False	False	False
RPL39-THRAP3	False	False	False
RPL39-THUMPD1	False	False	False
RPL39-TIA1	False	False	False
RPL39-TIAL1	False	False	False
RPL39-TMA16	False	False	False
RPL39-TMED9	False	False	False
RPL39-TMEM214	False	False	False
RPL39-TNRC6A	False	False	False
RPL39-TOP3B	False	False	False
RPL39-TOPBP1	False	False	False
RPL39-TPI1	False	False	False
RPL39-TPPP3	False	False	False
RPL39-TPT1	False	False	False
RPL39-TRA2A	False	False	False
RPL39-TRA2B	False	False	False
RPL39-TRAK1	False	False	False
RPL39-TRAK2	False	False	False
RPL39-TRMT1	False	False	False
RPL39-TRMT10C	False	False	False
RPL39-TRMT1L	False	False	False
RPL39-TRMT2A	False	False	False
RPL39-TRNAU1AP	False	False	False
RPL39-TRUB2	False	False	False
RPL39-TSFM	False	False	False
