Interaction Term	Same Position	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	K562 - Beta (trained on All Data and All Position PPI)	K562 - P-value (trained on All Data and All Position PPI)	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value	HepG2 - Beta (trained on All Data and All Position PPI)	HepG2 - P-value (trained on All Data and All Position PPI)
FUBP3-1_U2AF2-4_interaction	False										510.0	0.6270490196078432	169464.0	0.6788104641693812	-0.0517614445615379	-0.2211268864345875	3.747310057719387e-39	0.0742239002033834	0.0142198219214825
FUBP3-1_U2AF2-5_interaction	False										283.0	0.745321554770318	125234.0	0.6456956577287317	0.0996258970415863	-0.0396072781557499	0.0703559501152775	0.0126737367406626	0.6351382810527778
FUBP3-1_U2AF2-6_interaction	False										180.0	0.9849777777777778	140032.0	0.6811225612717093	0.3038552165060685	0.1762285886554982	7.258729691353965e-11	0.0372557219843235	0.1266615961455025
FUBP3-2_LARP4-1_interaction	False										2.0	0.99825	13496.0	0.688903638114997	0.3093463618850031	0.4937254872453395	0.0487559102414437	0.1298628112376906	0.5618469286518404
FUBP3-2_LARP4-2_interaction	True										45.0	0.9951555555555556	33281.0	0.6899923379706138	0.3051632175849419	0.5245781919361198	5.200609922974472e-22	-0.0495621149862765	0.4525369505427836
FUBP3-2_LARP4-3_interaction	False										0.0		9312.0	0.8454601589347078				1.4617815205638507e-14	1.3027778821481948e-05
FUBP3-2_LARP4-4_interaction	False										17.0	0.997529411764706	19176.0	0.9198253546099292	0.0777040571547769	0.2633419775457778	0.002372613728124	-0.0430587083074513	0.4982926082317123
FUBP3-2_LARP4-5_interaction	False										17.0	0.997529411764706	14497.0	0.7202066979375042	0.2773227138272017	0.4699474408269438	6.218983914004107e-08	-0.043058708307442	0.498292608231778
FUBP3-2_LARP4-6_interaction	False										17.0	0.997529411764706	30034.0	0.7079411000865685	0.2895883116781375	0.4889660675506679	1.76955575106381e-08	-0.0430587083074699	0.4982926082314829
FUBP3-2_RBFOX2-1_interaction	False										0.0		18546.0	0.753454734174485				1.470332185636624e-14	0.0003611671558906
FUBP3-2_RBFOX2-2_interaction	True										0.0		24879.0	0.7047774629205353				6.274618251027115e-15	0.0443838655735511
FUBP3-2_RBFOX2-3_interaction	False										0.0		45838.0	0.660769318033073				4.103001893946465e-15	0.2741386038430706
FUBP3-2_RBFOX2-4_interaction	False										34.0	0.0986764705882353	29696.0	0.6527387190193965	-0.5540622484311613	-0.381735353957266	7.854566258071138e-10	-0.6494647243890566	3.294221476604196e-30
FUBP3-2_RBFOX2-5_interaction	False										3.0	0.9771666666666668	42318.0	0.6741060305307434	0.3030606361359234	0.4962617583894066	0.0153208039697394	0.5526236433174433	5.303194689486097e-18
FUBP3-2_RBFOX2-6_interaction	False										0.0		15476.0	0.7131686482295166				-1.6576561765102968e-15	0.7196702632660964
FUBP3-2_U2AF2-1_interaction	False										3.0	0.9771666666666668	65321.0	0.6904922919122487	0.286674374754418	0.4805943194440477	0.0188703932094661	0.5526236433174286	5.3031946894981244e-18
FUBP3-2_U2AF2-2_interaction	True										0.0		143675.0	0.6771799338785454				7.809889728553699e-15	0.0322154734249447
FUBP3-2_U2AF2-3_interaction	False										6.0	0.95975	103493.0	0.6887531668808519	0.2709968331191481	0.4678078681414249	0.0012550022640942	-0.0709939827709816	0.5827781326066144
FUBP3-2_U2AF2-4_interaction	False										229.0	0.2675218340611353	167102.0	0.6751574936266472	-0.4076356595655119	-0.3149389768620126	1.547591988469803e-29	-0.5738414092166936	1.3692498321232256e-41
FUBP3-2_U2AF2-5_interaction	False										0.0		122876.0	0.6392954523259223				1.5371582644636259e-15	0.5860979953100258
FUBP3-2_U2AF2-6_interaction	False										3.0	0.9771666666666668	137462.0	0.676527691289229	0.3006389753774378	0.4973285785501677	0.0150839425036113	0.5526236433174231	5.3031946895008716e-18
FUBP3-3_LARP4-1_interaction	False										0.0		13506.0	0.6889891529690507				-1.5537706306172206e-15	0.6765853637548815
FUBP3-3_LARP4-2_interaction	False										0.0		33377.0	0.6908125355783923				1.3657466050740096e-14	0.039659631887122
FUBP3-3_LARP4-3_interaction	True										39.0	0.9856794871794872	9240.0	0.8441659090909089	0.1415135780885783	0.3275973285186791	1.8517011806768405e-08	0.5097795316079268	4.311370868731384e-21
FUBP3-3_LARP4-4_interaction	False										0.0		19216.0	0.9198864487926728				5.620473309661378e-15	0.1499806508353275
FUBP3-3_LARP4-5_interaction	False										0.0		14537.0	0.7208367269725526				-1.86094737616953e-15	0.6157875914689459
FUBP3-3_LARP4-6_interaction	False										0.0		30074.0	0.7082619538471768				-3.032857717951476e-15	0.3165463947995921
FUBP3-3_RBFOX2-1_interaction	False										0.0		18552.0	0.7534294146183701				-9.117704019108218e-16	0.8200824266101143
FUBP3-3_RBFOX2-2_interaction	False										230.0	0.5280934782608696	24425.0	0.7080977072671443	-0.1800042290062746	0.0142482114977103	0.6097689999348714	-0.0737587162133399	0.5047664731268868
FUBP3-3_RBFOX2-3_interaction	True										230.0	0.5280934782608696	45384.0	0.6621159880133968	-0.1340225097525271	0.0639353978231377	0.0217755399986671	-0.0737587162133067	0.5047664731270795
FUBP3-3_RBFOX2-4_interaction	False										0.0		29770.0	0.6514776620759154				4.726305149403036e-15	0.1493548073606258
FUBP3-3_RBFOX2-5_interaction	False										0.0		42330.0	0.6741491377273802				9.134129267811376e-15	0.039397935983533
FUBP3-3_RBFOX2-6_interaction	False										0.0		15482.0	0.7131539206820824				-2.9871158792265032e-15	0.5530866667585699
FUBP3-3_U2AF2-1_interaction	False										3.0	0.9858333333333332	65327.0	0.6904900883248886	0.2953432450084448	0.4880107628218508	0.0171092224592986	0.1785625318751911	0.4082853171853701
FUBP3-3_U2AF2-2_interaction	False										77.0	0.9540064935064934	143527.0	0.6768828234408856	0.2771236700656078	0.5193317620922618	2.3402182640792314e-34	0.269284725937298	0.1272482689407642
FUBP3-3_U2AF2-3_interaction	True										230.0	0.5283391304347826	103051.0	0.6894999902960669	-0.1611608598612842	0.0376843363485557	0.1758982751861521	0.3054121115286139	0.1661783167308428
FUBP3-3_U2AF2-4_interaction	False										245.0	0.3572448979591837	167076.0	0.6749724287150757	-0.317727530755892	-0.1948159753975164	1.0359912059061332e-12	-0.1972125371240304	0.0002184318718738
FUBP3-3_U2AF2-5_interaction	False										313.0	0.4858466453674121	122256.0	0.6400829325350086	-0.1542362871675964	0.0235624379411717	0.3628797056591908	0.1037101617194697	0.0001505979071704
FUBP3-3_U2AF2-6_interaction	False										313.0	0.4858466453674121	136848.0	0.6774130677832341	-0.1915664224158219	-0.0159541161020825	0.5381441277754122	0.1037101617194381	0.0001505979071711
FUBP3-4_LARP4-1_interaction	False										0.0		13395.0	0.6911637551325122				-4.525132094907618e-15	0.1317431983878098
FUBP3-4_LARP4-2_interaction	False										0.0		33266.0	0.6916942523898275				9.324666155208483e-15	0.0660624533400455
FUBP3-4_LARP4-3_interaction	False										0.0		9207.0	0.8503993700445314				-5.2111388519488046e-17	0.985385675423943
FUBP3-4_LARP4-4_interaction	True										0.0		19105.0	0.922752630201518				-5.554012471770039e-15	0.0511284111782607
FUBP3-4_LARP4-5_interaction	False										0.0		14426.0	0.7231009635380563				-4.746652597087305e-15	0.2937227265430315
FUBP3-4_LARP4-6_interaction	False										0.0		29963.0	0.7093055101291593				1.2594436647642918e-14	0.0008861889892619
FUBP3-4_RBFOX2-1_interaction	False										0.0		18441.0	0.755396860257036				2.4417192407163448e-17	0.9966865981681252
FUBP3-4_RBFOX2-2_interaction	False										0.0		24774.0	0.7060168119803019				1.4383466999994786e-14	0.0017349147816589
FUBP3-4_RBFOX2-3_interaction	False										0.0		45733.0	0.661339645332692				1.1338891013047322e-14	0.0207104279667587
FUBP3-4_RBFOX2-4_interaction	True										0.0		29659.0	0.6523193971475775				4.1233325676765436e-16	0.9418639259471592
FUBP3-4_RBFOX2-5_interaction	False										0.0		42219.0	0.6748000663208508				2.999300127162401e-15	0.5198410940350966
FUBP3-4_RBFOX2-6_interaction	False										150.0	0.85809	15071.0	0.7123796032114658	0.1457103967885342	0.4102463210322812	1.4965221590240965e-35	-0.0920475638059009	0.6695030027077397
FUBP3-4_U2AF2-1_interaction	False										150.0	0.8585	64922.0	0.6901922614830104	0.1683077385169896	0.4413725794430935	4.0274437165171727e-41	0.3435665852046535	0.0016177859158094
FUBP3-4_U2AF2-2_interaction	False										525.0	0.4117619047619048	142520.0	0.6793304729160817	-0.2675685681541769	-0.5241689302094323	2.2418399112849915e-54	-0.4608208578180476	5.676495303520818e-22
FUBP3-4_U2AF2-3_interaction	False										150.0	0.8585	103100.0	0.6885722647914646	0.1699277352085354	0.4441595045900745	1.1946249229298568e-41	0.3435665852046631	0.0016177859158092
FUBP3-4_U2AF2-4_interaction	True										80.0	0.97353125	167295.0	0.6739210944738335	0.2996101555261664	0.5407781177359641	1.2353437098770074e-37	0.3741049468726999	2.367265143664912e-12
FUBP3-4_U2AF2-5_interaction	False										71.0	0.9507394366197184	122629.0	0.6391291211703592	0.311610315449359	0.5436866310356148	1.7688627404025218e-34	0.4794852307186337	0.0098288843158257
FUBP3-4_U2AF2-6_interaction	False										369.0	0.5558360433604336	136625.0	0.6773958462946021	-0.1215598029341685	0.0935976363428104	0.0007102149677769	0.017429351165168	0.6168492129802413
FUBP3-5_LARP4-1_interaction	False										0.0		13456.0	0.6829587916171225				1.0284567526261362e-15	0.7653562623733384
FUBP3-5_LARP4-2_interaction	False										0.0		33327.0	0.6883804722897351				-2.7888640888141947e-15	0.4104220823373921
FUBP3-5_LARP4-3_interaction	False										0.0		9268.0	0.8374387138541217				1.1453459945281551e-14	0.0021606749651111
FUBP3-5_LARP4-4_interaction	False										0.0		19166.0	0.9162550349577376				-1.1204937931867795e-14	0.013834681272922
FUBP3-5_LARP4-5_interaction	True										0.0		14487.0	0.7153454476427142				-2.0322481689997137e-14	3.1418243957612995e-06
FUBP3-5_LARP4-6_interaction	False										0.0		30024.0	0.7055913935518252				8.835580452262056e-15	0.0404678075751517
FUBP3-5_RBFOX2-1_interaction	False										0.0		18502.0	0.7492178413144525				-2.0280414796207363e-14	3.1883103573744144e-08
FUBP3-5_RBFOX2-2_interaction	False										0.0		24835.0	0.7015347493456816				-1.1437424783388512e-14	0.0001404622367589
FUBP3-5_RBFOX2-3_interaction	False										0.0		45794.0	0.6589684456479015				1.6312223687935132e-14	8.410578188094619e-05
FUBP3-5_RBFOX2-4_interaction	False										7.0	0.9817142857142857	29706.0	0.6485273008819767	0.3331869848323089	0.6497669869497038	1.3259492585645922e-06	0.2654526302251085	3.019505297035221e-07
FUBP3-5_RBFOX2-5_interaction	True										7.0	0.9817142857142857	42266.0	0.6721098518904083	0.3096044338238773	0.6276311150068112	2.9990210137303117e-06	0.2654526302251341	3.01950529702814e-07
FUBP3-5_RBFOX2-6_interaction	False										0.0		15432.0	0.7079740150336963				1.2800259994400369e-15	0.7682585997332676
FUBP3-5_U2AF2-1_interaction	False										75.0	0.7245	65133.0	0.6891942947507408	0.0353057052492592	0.3876838072567959	2.6777653511895235e-19	-1.1630045854911075	4.3092560748227195e-09
FUBP3-5_U2AF2-2_interaction	False										78.0	0.7158653846153847	143475.0	0.6765681059418015	0.0392972786735832	0.3959189632513996	9.958686028367726e-21	0.2227514923258025	0.2061321010098672
FUBP3-5_U2AF2-3_interaction	False										89.0	0.7626067415730337	103283.0	0.6878708161072006	0.074735925465833	0.4423175971810207	2.359660391198949e-28	1.0937696262622731	1.6421017171174617e-37
FUBP3-5_U2AF2-4_interaction	False										300.0	0.4120766666666667	166916.0	0.6744943774113925	-0.2624177107447258	0.0724449439462128	0.0066308658041644	0.1265865898713441	1.671362181830034e-05
FUBP3-5_U2AF2-5_interaction	True										86.0	0.2448255813953488	122660.0	0.6391685553562694	-0.3943429739609205	-0.0942260851324392	0.0203144060951363	-0.2394170794401942	3.585473171031949e-13
FUBP3-5_U2AF2-6_interaction	False										175.0	0.4450942857142858	137074.0	0.6765352036126472	-0.2314409178983614	0.1038114343178572	0.0007250988538336	0.6859118078825002	2.0839394156463557e-71
FUBP3-6_LARP4-1_interaction	False										69.0	0.0193550724637681	17927.0	0.6961880682769008	-0.6768329958131327	-0.6572867948557758	8.962440892433261e-53	0.1185473820234508	5.100496403963618e-05
FUBP3-6_LARP4-2_interaction	False										69.0	0.0193550724637681	37798.0	0.6940135986031009	-0.6746585261393327	-0.6502175854164127	7.568781034422854e-52	0.1185473820234412	5.100496403971716e-05
FUBP3-6_LARP4-3_interaction	False										20.0	0.9959750000000002	13837.0	0.7960456746404567	0.1999293253595434	0.1565695725569731	0.0484013291723605	-0.1579541415866363	0.0967548496476434
FUBP3-6_LARP4-4_interaction	False										63.0	0.9948888888888888	23649.0	0.8765245464924522	0.1183643423964366	0.095203077995735	0.0337179247975662	-0.2982317677851916	7.094485075403239e-07
FUBP3-6_LARP4-5_interaction	False										41.0	0.996158536585366	19014.0	0.7139405438098243	0.2822179927755416	0.3020410966679976	5.421981573691928e-08	0.3727059760096495	2.077492642764376e-05
FUBP3-6_LARP4-6_interaction	True										1439.0	0.6443801250868659	31755.0	0.712438702566525	-0.068058577479659	-0.0470542618021703	2.3290521298814044e-05	0.0992945018290022	6.464767603511039e-06
FUBP3-6_RBFOX2-1_interaction	False										0.0		23111.0	0.7423032105923586				-4.492598850445622e-15	0.2744482396138175
FUBP3-6_RBFOX2-2_interaction	False										2.0	0.99425	29440.0	0.7035319123641304	0.2907180876358697	0.3186834582333436	0.2028598120867853	-0.4983132116974229	0.0203834028387739
FUBP3-6_RBFOX2-3_interaction	False										0.0		50403.0	0.6640505922266532				-7.766929269281414e-15	0.0364043477820672
FUBP3-6_RBFOX2-4_interaction	False										0.0		34329.0	0.6575267849340208				3.666452532378001e-15	0.4676905873371257
FUBP3-6_RBFOX2-5_interaction	False										0.0		46889.0	0.6763735630958221				8.282437272791653e-16	0.7731024301223237
FUBP3-6_RBFOX2-6_interaction	True										29.0	0.9943275862068968	19983.0	0.7086586098183456	0.285668976388551	0.3080928766262972	2.9867286600837334e-06	0.0339561488165869	0.6039839457213525
FUBP3-6_U2AF2-1_interaction	False										272.0	0.3869981617647058	69348.0	0.6933261377400934	-0.3063279759753876	-0.2865082637745615	1.5241570390870216e-38	-0.2971595421270454	2.0491054924645932e-16
FUBP3-6_U2AF2-2_interaction	False										431.0	0.3535754060324826	147378.0	0.6796865407319953	-0.3261111346995126	-0.3160786384933982	1.4792412564834484e-70	0.3825824088262902	7.850833266333512e-32
FUBP3-6_U2AF2-3_interaction	False										799.0	0.5238848560700876	106472.0	0.6916116772484784	-0.1677268211783907	-0.1573054556841899	7.581963353684059e-31	0.2630240445117605	1.6700552318199157e-13
FUBP3-6_U2AF2-4_interaction	False										795.0	0.4425283018867925	170535.0	0.6768163162987069	-0.2342880144119143	-0.2354052907658141	7.575577738917523e-67	-0.6269824380476001	1.0236071728260467e-60
FUBP3-6_U2AF2-5_interaction	False										1802.0	0.5481997780244173	123837.0	0.6440736936456795	-0.0958739156212621	-0.1163385678101627	1.1647630837543577e-29	-0.1740428495643723	1.693466412921018e-15
FUBP3-6_U2AF2-6_interaction	True										79.0	0.1795316455696202	141875.0	0.6777525603524228	-0.4982209147828026	-0.468358021075687	1.673030413916305e-31	-0.5048697096653104	8.413747412858703e-36
FXR1-1_FXR2-1_interaction	True	8125.0	0.8699569230769231	28581.0	0.8157622021622756	0.0541947209146475	-0.0325076283792138	2.1709073030070586e-08	0.0275268323501664	0.0039745910568306									
FXR1-1_FXR2-2_interaction	False	9878.0	0.8611248228386312	55604.0	0.7887314221998418	0.0723934006387894	0.001973530413131	0.7173027803674763	-0.0050449897616908	0.5634799139290984									
FXR1-1_FXR2-3_interaction	False	4111.0	0.9467005594745804	32550.0	0.8788354377880185	0.0678651216865617	-0.0716537619789457	8.585221083692382e-27	-0.0065837663444546	0.5615427254023622									
FXR1-1_FXR2-4_interaction	False	5982.0	0.9860147943831497	47829.0	0.894534173827594	0.0914806205555555	0.0085984731273594	0.1378361691007137	0.0479375207217343	4.454305864372852e-06									
FXR1-1_FXR2-5_interaction	False	3742.0	0.822083778727953	40661.0	0.8068253240205603	0.0152584547073927	-0.0829172930446951	1.2148230599235175e-34	-0.0225916677353403	0.0482673580866716									
FXR1-1_FXR2-6_interaction	False	6310.0	0.8389470681458002	54975.0	0.7974845020463848	0.0414625660994154	-0.0557150775503232	1.3364958875150036e-22	-0.0591739015563959	4.563407978374001e-09									
FXR1-2_FXR2-1_interaction	False	9600.0	0.8707236979166667	38180.0	0.8338541121005761	0.0368695858160905	-0.0765934288301856	7.136323377582683e-52	-0.0471671939475618	4.8338330859398965e-08									
FXR1-2_FXR2-2_interaction	True	17351.0	0.8645771425278083	53207.0	0.7887833085872161	0.0757938339405921	-0.0252346523816563	8.679630470056537e-09	0.0174086049805266	0.006544914399895									
FXR1-2_FXR2-3_interaction	False	6512.0	0.9582900030712532	40297.0	0.8688349504925925	0.0894550525786606	-0.0845109317714902	8.570157720108073e-52	0.0062920644552623	0.5138539955582835									
FXR1-2_FXR2-4_interaction	False	10311.0	0.9810967898360974	51720.0	0.8787997583139985	0.1022970315220989	-0.0276686225539858	2.485610513339051e-09	-0.0492110198426316	1.2105693420724291e-08									
FXR1-2_FXR2-5_interaction	False	5515.0	0.8627320942883048	49664.0	0.8163903431056703	0.0463417511826345	-0.050802725801391	2.212900458447357e-19	-0.0062991322348655	0.5318711082898704									
FXR1-2_FXR2-6_interaction	False	10646.0	0.8581082566222056	58852.0	0.8030436858560458	0.0550645707661597	-0.0516876214114613	5.661340235439661e-30	-0.0208390627012166	0.0099574975336071									
FXR1-3_FXR2-1_interaction	False	3806.0	0.9697306883867578	33782.0	0.8663911254514238	0.1033395629353339	-0.0979716595538572	4.413154422708512e-45	-0.061623152421389	7.371088971057935e-08									
FXR1-3_FXR2-2_interaction	False	6412.0	0.9732313630692452	59099.0	0.8051946818051066	0.1680366812641387	-0.0522461662692646	3.267998119542704e-18	-0.0623899872135272	6.106952286908072e-10									
FXR1-3_FXR2-3_interaction	True	7030.0	0.9819983641536274	23275.0	0.9358059720730396	0.0461923920805877	-0.1816252509672804	1.5480840053350947e-177	0.0181930144089158	0.0734964517848125									
FXR1-3_FXR2-4_interaction	False	8601.0	0.9809987792117196	39154.0	0.9425379399295092	0.0384608392822104	-0.1938041614373449	5.291038454386637e-219	0.0508524629754536	1.399672279867667e-07									
