RBP	Position	Cell Line	Feature	Global SHAP	ElasticNet Coefficient	Binding Percentage	# RBP Diff. Events	# RBP Diff. Events w/ RBP KD	# RBP Diff. Events w/ RBP KD at Position
LARP4	1	K562	LARP4_1	0.00029474995	0.013093837045688105	0.0009884063317899293	431.0	0.0	0.0
LARP4	2	K562	LARP4_2	3.8858666e-06	0.0	0.0010546294016537245	431.0	0.0	0.0
LARP4	3	K562	LARP4_3	6.4465655e-07	0.0	0.0006398476097562481	431.0	0.0	0.0
LARP4	4	K562	LARP4_4	2.0538032e-06	-0.0	0.0007636492461915946	431.0	0.0	0.0
LARP4	5	K562	LARP4_5	1.1914921e-06	0.0	0.001377563346071112	431.0	0.0	0.0
LARP4	6	K562	LARP4_6	3.732093e-05	0.001754981359780392	0.0020715934675341013	431.0	0.0	0.0
LARP7	1	K562	LARP7_1	0.0	0.0	0.00010049235077233234	191.0	1.0	0.0
LARP7	2	K562	LARP7_2	0.0	0.0	5.24844842743364e-06	191.0	1.0	0.0
LARP7	3	K562	LARP7_3	0.0	0.0	7.610250219778777e-05	191.0	1.0	1.0
LARP7	4	K562	LARP7_4	0.0	0.0	4.3222516461218214e-05	191.0	1.0	0.0
LARP7	5	K562	LARP7_5	0.0	0.0	0.0	191.0	1.0	0.0
LARP7	6	K562	LARP7_6	0.0	0.0	6.251828273854777e-05	191.0	1.0	0.0
LIN28B	1	K562	LIN28B_1	0.003076669	0.011104166822966444	0.021407649304850725	129.0	8.0	2.0
LIN28B	2	K562	LIN28B_2	0.0029050312	-0.0053505399705248684	0.026328995902351073	129.0	8.0	0.0
LIN28B	3	K562	LIN28B_3	0.042877268	0.072210015046689	0.021371373264249344	129.0	8.0	0.0
LIN28B	4	K562	LIN28B_4	0.050166	0.08424826230168683	0.025362046462661533	129.0	8.0	1.0
LIN28B	5	K562	LIN28B_5	0.0019003185	-0.009461166484790442	0.03186904194976772	129.0	8.0	3.0
LIN28B	6	K562	LIN28B_6	0.0024147655	-0.009407317866326457	0.032400215803850045	129.0	8.0	4.0
LSM11	1	K562	LSM11_1	1.4369092e-05	-0.0	0.0007559309396806627	65.0	0.0	0.0
LSM11	2	K562	LSM11_2	3.7419155e-05	0.018502222406519324	0.0013033132374359478	65.0	0.0	0.0
LSM11	3	K562	LSM11_3	0.00013569786	0.023721211839814554	0.0013828117944985456	65.0	0.0	0.0
LSM11	4	K562	LSM11_4	1.3320215e-06	0.0	0.0008465438581190023	65.0	0.0	0.0
LSM11	5	K562	LSM11_5	0.00016163405	-0.03559359283129346	0.0020294515139844134	65.0	0.0	0.0
LSM11	6	K562	LSM11_6	0.0002081718	-0.0	0.0011049527601049997	65.0	0.0	0.0
MATR3	1	K562	MATR3_1	2.1483488e-06	-0.0	0.00017968217557449284	459.0	4.0	0.0
MATR3	2	K562	MATR3_2	0.00064256816	-0.0	0.0005777924254083563	459.0	4.0	0.0
MATR3	3	K562	MATR3_3	0.00019954737	-0.0	0.000403821796651953	459.0	4.0	3.0
MATR3	4	K562	MATR3_4	5.8528917e-06	-0.012688558810237192	0.0004964414747831349	459.0	4.0	2.0
MATR3	5	K562	MATR3_5	0.0	-0.0	0.00017443372714705921	459.0	4.0	0.0
MATR3	6	K562	MATR3_6	0.0	0.0	8.613630066199915e-05	459.0	4.0	0.0
MBNL1	1	K562	MBNL1_1	2.950776e-07	0.0	0.00048733387310023534	637.0	6.0	0.0
MBNL1	2	K562	MBNL1_2	0.0002467759	0.0	0.0006829157600872478	637.0	6.0	2.0
MBNL1	3	K562	MBNL1_3	0.00011988462	-0.0	0.0006469484517463055	637.0	6.0	0.0
MBNL1	4	K562	MBNL1_4	0.00012492859	-0.0	0.0004563062809262894	637.0	6.0	0.0
MBNL1	5	K562	MBNL1_5	0.0	-0.0	0.00026736213753867836	637.0	6.0	2.0
MBNL1	6	K562	MBNL1_6	0.00046742655	-0.013307765019995452	0.0009688018332521625	637.0	6.0	2.0
METAP2	1	K562	METAP2_1	0.00030527162	-0.005154692637391943	0.008430397469630393	380.0	6.0	2.0
METAP2	2	K562	METAP2_2	0.0011092824	-0.022509555000553075	0.010723969432418894	380.0	6.0	1.0
METAP2	3	K562	METAP2_3	0.008239149	0.013978221435001546	0.010414310975200309	380.0	6.0	2.0
METAP2	4	K562	METAP2_4	0.0052539897	0.030650723329801448	0.010521749801832481	380.0	6.0	1.0
METAP2	5	K562	METAP2_5	0.0018226764	-0.0302244903082044	0.013737505026547116	380.0	6.0	1.0
METAP2	6	K562	METAP2_6	0.0016320281	-0.023037555992213552	0.011578385963179047	380.0	6.0	3.0
METTL1	1	K562	METTL1_1	0.0	0.0	5.294758266499231e-05	0.0	0.0	0.0
METTL1	2	K562	METTL1_2	0.0	0.0	1.8523935626236375e-06	0.0	0.0	0.0
METTL1	3	K562	METTL1_3	0.0	0.0	7.347827798407096e-05	0.0	0.0	0.0
METTL1	4	K562	METTL1_4	0.0	0.0	0.0	0.0	0.0	0.0
METTL1	5	K562	METTL1_5	1.1421735e-07	-0.0	0.00013105684455562235	0.0	0.0	0.0
METTL1	6	K562	METTL1_6	3.1055246e-05	0.0	0.000143097402712676	0.0	0.0	0.0
MORC2	1	K562	MORC2_1	0.00019360306	0.0	0.0005021530216012245	0.0	0.0	0.0
MORC2	2	K562	MORC2_2	0.00013222455	0.0439236693459904	0.0014538202143991182	0.0	0.0	0.0
MORC2	3	K562	MORC2_3	0.0001014636	-0.0	0.00033420267192334793	0.0	0.0	0.0
MORC2	4	K562	MORC2_4	2.5624315e-05	0.0	0.00026782523592933425	0.0	0.0	0.0
MORC2	5	K562	MORC2_5	0.0	-0.0	7.965292319281641e-05	0.0	0.0	0.0
MORC2	6	K562	MORC2_6	9.636128e-06	-0.0	0.000253932284209657	0.0	0.0	0.0
MTPAP	1	K562	MTPAP_1	0.00019815259	0.0	0.003055986279938346	319.0	7.0	5.0
MTPAP	2	K562	MTPAP_2	0.00024455637	-0.0	0.00367144404112005	319.0	7.0	2.0
MTPAP	3	K562	MTPAP_3	0.00013015023	0.0	0.0024459313333142947	319.0	7.0	0.0
MTPAP	4	K562	MTPAP_4	0.00016280348	-0.0	0.0025598535374156484	319.0	7.0	0.0
MTPAP	5	K562	MTPAP_5	0.00016127287	-0.0	0.002760838238960313	319.0	7.0	1.0
MTPAP	6	K562	MTPAP_6	0.00012234067	0.0046088340303621295	0.0036439668699411324	319.0	7.0	0.0
NCBP2	1	K562	NCBP2_1	0.0006713247	-0.002825363165643306	0.002277980983636418	313.0	2.0	1.0
NCBP2	2	K562	NCBP2_2	0.00016561188	0.0066422511108687075	0.004541605917162504	313.0	2.0	1.0
NCBP2	3	K562	NCBP2_3	1.5133155e-07	0.0	0.000649263943699585	313.0	2.0	0.0
NCBP2	4	K562	NCBP2_4	0.0	-0.0	0.00042605051940343663	313.0	2.0	0.0
NCBP2	5	K562	NCBP2_5	4.912151e-05	-0.0	0.0004657226148696262	313.0	2.0	0.0
NCBP2	6	K562	NCBP2_6	0.0	0.0	0.00015343993343732465	313.0	2.0	0.0
NIPBL	1	K562	NIPBL_1	2.8481036e-06	0.0	0.0008456176613376906	0.0	0.0	0.0
NIPBL	2	K562	NIPBL_2	4.690148e-06	0.0	0.0012982191551387328	0.0	0.0	0.0
NIPBL	3	K562	NIPBL_3	1.9927837e-05	0.0	0.00130531999712879	0.0	0.0	0.0
NIPBL	4	K562	NIPBL_4	3.274357e-05	-0.0	0.0015271441262529706	0.0	0.0	0.0
NIPBL	5	K562	NIPBL_5	0.00014723354	-0.029285668221741716	0.0011347454232371967	0.0	0.0	0.0
NIPBL	6	K562	NIPBL_6	0.00016829997	0.0	0.0018579507433115086	0.0	0.0	0.0
NOLC1	1	K562	NOLC1_1	0.00033387868	0.0	0.0021734751134784014	0.0	0.0	0.0
NOLC1	2	K562	NOLC1_2	0.00010446792	-0.0	0.002009383917055991	0.0	0.0	0.0
NOLC1	3	K562	NOLC1_3	0.00047664082	0.0	0.0023195054726652315	0.0	0.0	0.0
NOLC1	4	K562	NOLC1_4	0.000111316636	0.017533830988395793	0.0020357805253233777	0.0	0.0	0.0
NOLC1	5	K562	NOLC1_5	0.002229314	0.03319573480106959	0.004046708103681555	0.0	0.0	0.0
NOLC1	6	K562	NOLC1_6	0.00019821296	0.0	0.005689318095338066	0.0	0.0	0.0
NONO	1	K562	NONO_1	0.0003303098	-0.0	0.0034536334313815535	177.0	6.0	1.0
NONO	2	K562	NONO_2	0.0013822621	-0.005371066910963195	0.009802403635013635	177.0	6.0	5.0
NONO	3	K562	NONO_3	0.0057668905	-0.07535890760231638	0.004374736130396157	177.0	6.0	0.0
NONO	4	K562	NONO_4	0.0049454584	-0.1066373499179191	0.003645819263503756	177.0	6.0	0.0
NONO	5	K562	NONO_5	0.0001588934	-0.0	0.0020854864192537785	177.0	6.0	0.0
NONO	6	K562	NONO_6	0.00010162981	-0.0	0.0011964918753246514	177.0	6.0	0.0
NPM1	1	K562	NPM1_1	4.183644e-05	-0.0	5.0632090711712765e-05	0.0	0.0	0.0
NPM1	2	K562	NPM1_2	4.0457703e-06	0.0	5.4028145576522765e-05	0.0	0.0	0.0
NPM1	3	K562	NPM1_3	0.0	0.0	7.224334894232186e-05	0.0	0.0	0.0
NPM1	4	K562	NPM1_4	0.0	0.0	7.918982480216051e-05	0.0	0.0	0.0
NPM1	5	K562	NPM1_5	0.0	0.0	0.00010157291368386279	0.0	0.0	0.0
NPM1	6	K562	NPM1_6	0.0	0.0	9.169348134987006e-05	0.0	0.0	0.0
NSUN2	1	K562	NSUN2_1	5.907027e-05	-0.0	6.792109729620004e-05	399.0	0.0	0.0
NSUN2	2	K562	NSUN2_2	0.0	0.0	4.322251646121821e-06	399.0	0.0	0.0
NSUN2	3	K562	NSUN2_3	0.0	0.0	4.322251646121821e-06	399.0	0.0	0.0
NSUN2	4	K562	NSUN2_4	0.0	0.0	7.5639403807131866e-06	399.0	0.0	0.0
NSUN2	5	K562	NSUN2_5	0.0	0.0	7.5639403807131866e-06	399.0	0.0	0.0
NSUN2	6	K562	NSUN2_6	0.0	0.0	6.174645208745459e-07	399.0	0.0	0.0
PABPC4	1	K562	PABPC4_1	0.005503917	-0.02496740236819323	0.012034074779584462	196.0	3.0	1.0
PABPC4	2	K562	PABPC4_2	0.010546252	-0.04795391101328649	0.0159853846147909	196.0	3.0	0.0
PABPC4	3	K562	PABPC4_3	0.01056523	0.057805193735617016	0.011537787670931545	196.0	3.0	0.0
PABPC4	4	K562	PABPC4_4	0.015017641	0.08774166438118626	0.01219060203562616	196.0	3.0	0.0
PABPC4	5	K562	PABPC4_5	0.012976731	-0.07534487265051011	0.019300242895105898	196.0	3.0	2.0
PABPC4	6	K562	PABPC4_6	0.0010679758	-0.00994079863532745	0.025590508335385117	196.0	3.0	1.0
PCBP1	1	K562	PCBP1_1	0.0001300702	-0.0	0.004136086093078146	389.0	12.0	3.0
PCBP1	2	K562	PCBP1_2	0.0008727321	-0.0071804332776467215	0.003896046760588166	389.0	12.0	2.0
PCBP1	3	K562	PCBP1_3	0.0015451865	0.03695913695751621	0.003321032925523745	389.0	12.0	0.0
PCBP1	4	K562	PCBP1_4	0.00019402472	0.0	0.0028698207268946707	389.0	12.0	4.0
PCBP1	5	K562	PCBP1_5	0.00022377456	-0.0	0.004245840411663596	389.0	12.0	0.0
PCBP1	6	K562	PCBP1_6	0.0068140025	-0.09164667236651126	0.004565069568955736	389.0	12.0	3.0
PHF6	1	K562	PHF6_1	4.4968674e-05	-0.0	0.0009654057783873524	155.0	1.0	0.0
PHF6	2	K562	PHF6_2	0.00014159501	0.0	0.0013033132374359478	155.0	1.0	0.0
PHF6	3	K562	PHF6_3	1.7095885e-05	-0.0	0.0012940512696228295	155.0	1.0	0.0
PHF6	4	K562	PHF6_4	2.771379e-06	0.0	0.00040829841442829347	155.0	1.0	0.0
PHF6	5	K562	PHF6_5	3.325881e-06	-0.0	0.0007355546104918028	155.0	1.0	1.0
PHF6	6	K562	PHF6_6	4.975223e-07	-0.0	0.00037372040125931887	155.0	1.0	0.0
PPIL4	1	K562	PPIL4_1	0.0	-0.0	8.150531675544006e-05	350.0	0.0	0.0
PPIL4	2	K562	PPIL4_2	0.0	-0.0	6.205518434789187e-05	350.0	0.0	0.0
PPIL4	3	K562	PPIL4_3	2.1076192e-05	-0.0	0.00012766078969081237	350.0	0.0	0.0
PPIL4	4	K562	PPIL4_4	0.0	0.0	4.3376882591436844e-05	350.0	0.0	0.0
PPIL4	5	K562	PPIL4_5	0.0	0.0	5.850476335286322e-05	350.0	0.0	0.0
PPIL4	6	K562	PPIL4_6	1.7539372e-05	-0.0	0.00016903091258940693	350.0	0.0	0.0
PRPF8	1	K562	PRPF8_1	0.0016733925	0.012181538095287445	0.010092148861434015	0.0	0.0	0.0
PRPF8	2	K562	PRPF8_2	0.051424377	-0.026026064142263286	0.14805332732334534	0.0	0.0	0.0
PRPF8	3	K562	PRPF8_3	0.014188373	-0.07886341091534887	0.014654439840045816	0.0	0.0	0.0
PRPF8	4	K562	PRPF8_4	0.15890925	0.09199198036533177	0.10177065669667287	0.0	0.0	0.0
PRPF8	5	K562	PRPF8_5	0.0029325734	0.026022386681345357	0.011003063395854188	0.0	0.0	0.0
PRPF8	6	K562	PRPF8_6	0.0033761295	0.0036398997575726264	0.0911255683567957	0.0	0.0	0.0
PTBP1	1	K562	PTBP1_1	0.0006617474	-0.0	0.00207853994339394	1242.0	32.0	4.0
PTBP1	2	K562	PTBP1_2	4.8539074e-05	-0.0	0.0027628449986531554	1242.0	32.0	1.0
PTBP1	3	K562	PTBP1_3	0.006509028	-0.12867778358498513	0.0037736344193247872	1242.0	32.0	12.0
PTBP1	4	K562	PTBP1_4	0.00036205613	-0.044391512539034755	0.0022003348201364444	1242.0	32.0	7.0
PTBP1	5	K562	PTBP1_5	2.7183765e-05	-0.01587053539038976	0.002479428783571739	1242.0	32.0	8.0
PTBP1	6	K562	PTBP1_6	6.880297e-05	-0.0012994588819460417	0.0019301940922538303	1242.0	32.0	4.0
PUM1	1	K562	PUM1_1	0.000536011	-0.004683477389101343	0.008339321452801397	362.0	8.0	0.0
PUM1	2	K562	PUM1_2	0.0006981178	-0.012733609469585435	0.012096284330062572	362.0	8.0	0.0
PUM1	3	K562	PUM1_3	0.0037559322	0.015162490857564574	0.008811064346749551	362.0	8.0	3.0
PUM1	4	K562	PUM1_4	0.0022438795	0.0	0.010327557210017435	362.0	8.0	3.0
PUM1	5	K562	PUM1_5	0.00019814074	-0.002780853188967819	0.01380588922223397	362.0	8.0	2.0
PUM1	6	K562	PUM1_6	0.0052164877	-0.026360046009262728	0.013112476565291856	362.0	8.0	1.0
PUM2	1	K562	PUM2_1	0.0011502285	-0.0022350119627027403	0.003301119694725541	195.0	3.0	0.0
PUM2	2	K562	PUM2_2	0.00017594536	0.0	0.0028744517108012296	195.0	3.0	0.0
PUM2	3	K562	PUM2_3	0.0045918934	0.03818467703839041	0.003504419888223485	195.0	3.0	0.0
PUM2	4	K562	PUM2_4	0.008491209	0.07013812962970588	0.004018304735721326	195.0	3.0	0.0
PUM2	5	K562	PUM2_5	0.0007572092	0.024606432375559296	0.005843066761035827	195.0	3.0	0.0
PUM2	6	K562	PUM2_6	0.0009256372	0.009332670762120921	0.015839817353994725	195.0	3.0	3.0
PUS1	1	K562	PUS1_1	0.0	0.0	1.6054077542738194e-05	2602.0	0.0	0.0
PUS1	2	K562	PUS1_2	0.0	0.0	0.0	2602.0	0.0	0.0
PUS1	3	K562	PUS1_3	0.0	0.0	0.0	2602.0	0.0	0.0
PUS1	4	K562	PUS1_4	0.0	0.0	0.0	2602.0	0.0	0.0
PUS1	5	K562	PUS1_5	0.0	0.0	0.0	2602.0	0.0	0.0
PUS1	6	K562	PUS1_6	0.0	0.0	0.0	2602.0	0.0	0.0
QKI	1	K562	QKI_1	0.0006999364	-0.0	0.001219183696466791	148.0	7.0	0.0
QKI	2	K562	QKI_2	0.000108673994	-0.0	0.0013758653186387068	148.0	7.0	0.0
QKI	3	K562	QKI_3	0.0016688951	-0.06227011051832847	0.001993947304034127	148.0	7.0	2.0
QKI	4	K562	QKI_4	0.00011884619	-0.0	0.0017997547122190825	148.0	7.0	5.0
QKI	5	K562	QKI_5	0.0006356824	-0.06651415736847333	0.0016219249302072134	148.0	7.0	0.0
QKI	6	K562	QKI_6	7.906116e-05	-0.0	0.001225512707805755	148.0	7.0	0.0
RBFOX2	1	K562	RBFOX2_1	4.1354124e-05	-0.0	0.0028293768007773877	151.0	20.0	1.0
RBFOX2	2	K562	RBFOX2_2	0.0002453202	0.00626845417188278	0.005390465267234785	151.0	20.0	3.0
RBFOX2	3	K562	RBFOX2_3	0.0013442397	-0.010960952666610442	0.005213716048134447	151.0	20.0	7.0
RBFOX2	4	K562	RBFOX2_4	0.0021385602	-0.028073534519985018	0.0035254136819332198	151.0	20.0	8.0
RBFOX2	5	K562	RBFOX2_5	0.0004476068	-0.0	0.004503323116868282	151.0	20.0	5.0
RBFOX2	6	K562	RBFOX2_6	0.00024068935	0.0	0.0035706429580872803	151.0	20.0	0.0
RBM15	1	K562	RBM15_1	0.0051572355	-0.015448852192884404	0.01657398266931456	1498.0	188.0	35.0
RBM15	2	K562	RBM15_2	0.0014132147	0.0	0.028164717922911097	1498.0	188.0	73.0
RBM15	3	K562	RBM15_3	0.0016907528	0.02176080496935986	0.011095837440115589	1498.0	188.0	13.0
RBM15	4	K562	RBM15_4	0.0055043995	0.021975844358762698	0.012266550171693728	1498.0	188.0	16.0
RBM15	5	K562	RBM15_5	0.001015125	0.0	0.01649788016711677	1498.0	188.0	35.0
RBM15	6	K562	RBM15_6	0.008570311	-0.04357595695437541	0.016746872735159433	1498.0	188.0	42.0
RBM22	1	K562	RBM22_1	4.788896e-05	-0.0	0.0006583715453824846	369.0	25.0	0.0
RBM22	2	K562	RBM22_2	0.021456312	-0.07003897792630748	0.0217569798575355	369.0	25.0	14.0
RBM22	3	K562	RBM22_3	7.9705955e-05	-0.0	0.0006806002681339682	369.0	25.0	0.0
RBM22	4	K562	RBM22_4	0.017873947	0.050919581401182475	0.01669778430574991	369.0	25.0	8.0
RBM22	5	K562	RBM22_5	0.0	0.0	0.0004277485468358417	369.0	25.0	0.0
RBM22	6	K562	RBM22_6	0.00048145963	-0.0	0.014490657375883842	369.0	25.0	4.0
RNF187	1	K562	RNF187_1	0.0	0.0	2.8557734090447746e-05	0.0	0.0	0.0
RNF187	2	K562	RNF187_2	0.0	0.0	5.557180687870913e-06	0.0	0.0	0.0
RNF187	3	K562	RNF187_3	5.988722e-07	0.0	3.59673083409423e-05	0.0	0.0	0.0
RNF187	4	K562	RNF187_4	0.0	0.0	3.411491477831866e-05	0.0	0.0	0.0
RNF187	5	K562	RNF187_5	0.0	-0.0	3.9672095466189576e-05	0.0	0.0	0.0
RNF187	6	K562	RNF187_6	2.3350902e-05	-0.0	0.0005555637026568727	0.0	0.0	0.0
RPS10	1	K562	RPS10_1	0.0	0.0	1.9450132407548194e-05	90.0	0.0	0.0
RPS10	2	K562	RPS10_2	7.5924668e-06	0.0	0.0001960449853776683	90.0	0.0	0.0
RPS10	3	K562	RPS10_3	0.0	0.0	0.0	90.0	0.0	0.0
RPS10	4	K562	RPS10_4	0.0	0.0	3.149069056460184e-05	90.0	0.0	0.0
RPS10	5	K562	RPS10_5	0.0	0.0	0.0	90.0	0.0	0.0
RPS10	6	K562	RPS10_6	0.0	-0.0	1.5436613021863648e-06	90.0	0.0	0.0
RPS11	1	K562	RPS11_1	0.0	0.0	6.174645208745459e-07	0.0	0.0	0.0
RPS11	2	K562	RPS11_2	0.0	0.0	2.7785903439354566e-06	0.0	0.0	0.0
RPS11	3	K562	RPS11_3	0.0	0.0	0.0	0.0	0.0	0.0
RPS11	4	K562	RPS11_4	0.0	0.0	0.0	0.0	0.0	0.0
RPS11	5	K562	RPS11_5	0.0	0.0	0.0	0.0	0.0	0.0
RPS11	6	K562	RPS11_6	0.0	0.0	0.0	0.0	0.0	0.0
RPS3	1	K562	RPS3_1	0.00048452927	-0.0	0.011970167201673947	0.0	0.0	0.0
RPS3	2	K562	RPS3_2	0.00088967866	0.0008716714864994249	0.015168479053673875	0.0	0.0	0.0
RPS3	3	K562	RPS3_3	0.023596643	0.060957876246637135	0.012486367541125067	0.0	0.0	0.0
RPS3	4	K562	RPS3_4	0.014530124	0.0394799200346892	0.011408428853808328	0.0	0.0	0.0
RPS3	5	K562	RPS3_5	0.0009368571	-0.005522160294303963	0.016705811344521277	0.0	0.0	0.0
RPS3	6	K562	RPS3_6	0.009273409	-0.046652230222353964	0.013295091697340503	0.0	0.0	0.0
RPS6	1	K562	RPS6_1	3.7612693e-07	0.0	0.0006914058972492728	0.0	0.0	0.0
RPS6	2	K562	RPS6_2	0.00010673272	0.0	0.0016006224042370415	0.0	0.0	0.0
RPS6	3	K562	RPS6_3	2.9816629e-05	-0.0	0.0008960953859191847	0.0	0.0	0.0
RPS6	4	K562	RPS6_4	4.0317278e-05	-0.0	0.0011477121781755621	0.0	0.0	0.0
RPS6	5	K562	RPS6_5	5.6585643e-05	-0.0	0.0006571366163407354	0.0	0.0	0.0
RPS6	6	K562	RPS6_6	0.00014678862	-0.010993493861988186	0.0008179861240285546	0.0	0.0	0.0
RYBP	1	K562	RYBP_1	0.0	0.0	0.0	0.0	0.0	0.0
RYBP	2	K562	RYBP_2	0.0	-0.0	7.40957425049455e-06	0.0	0.0	0.0
RYBP	3	K562	RYBP_3	0.0	0.0	0.0	0.0	0.0	0.0
RYBP	4	K562	RYBP_4	0.0	0.0	3.0873226043727296e-06	0.0	0.0	0.0
RYBP	5	K562	RYBP_5	0.0	0.0	3.179942282503911e-05	0.0	0.0	0.0
RYBP	6	K562	RYBP_6	0.0	0.0	0.00010435150402779825	0.0	0.0	0.0
SAFB2	1	K562	SAFB2_1	9.085818e-06	0.0	0.00015251373665601284	70.0	0.0	0.0
SAFB2	2	K562	SAFB2_2	0.0	0.0	0.00011716389283594509	70.0	0.0	0.0
SAFB2	3	K562	SAFB2_3	0.00045946153	-0.0	0.0001819976675277724	70.0	0.0	0.0
SAFB2	4	K562	SAFB2_4	4.4508515e-06	-0.0	0.00045152093088951165	70.0	0.0	0.0
SAFB2	5	K562	SAFB2_5	0.0004586597	-0.0	0.00040953334347004257	70.0	0.0	0.0
SAFB2	6	K562	SAFB2_6	5.3775027e-05	0.0	0.00040335869826129707	70.0	0.0	0.0
SAFB	1	K562	SAFB_1	0.0	0.0	8.860615874549734e-05	0.0	0.0	0.0
SAFB	2	K562	SAFB_2	1.8994713e-05	-0.0	6.591433760335778e-05	0.0	0.0	0.0
SAFB	3	K562	SAFB_3	0.0023416341	-0.11692214512280412	0.0002920607183736602	0.0	0.0	0.0
SAFB	4	K562	SAFB_4	2.4698406e-06	-0.0	9.617009912621052e-05	0.0	0.0	0.0
SAFB	5	K562	SAFB_5	6.73377e-07	0.0	8.258587966697051e-05	0.0	0.0	0.0
SAFB	6	K562	SAFB_6	4.876032e-06	-0.0	0.00019264893051285832	0.0	0.0	0.0
SBDS	1	K562	SBDS_1	0.0	0.0	0.0	396.0	0.0	0.0
SBDS	2	K562	SBDS_2	0.0	0.0	0.0	396.0	0.0	0.0
SBDS	3	K562	SBDS_3	0.0	0.0	0.0	396.0	0.0	0.0
SBDS	4	K562	SBDS_4	0.0	0.0	0.0	396.0	0.0	0.0
SBDS	5	K562	SBDS_5	0.0	0.0	0.0	396.0	0.0	0.0
SBDS	6	K562	SBDS_6	0.0	0.0	0.0	396.0	0.0	0.0
SDAD1	1	K562	SDAD1_1	0.0	0.0	2.28461872723582e-05	0.0	0.0	0.0
SDAD1	2	K562	SDAD1_2	0.0	-0.0	0.0004731321891201208	0.0	0.0	0.0
SDAD1	3	K562	SDAD1_3	0.0	0.0	8.891489100593461e-05	0.0	0.0	0.0
SDAD1	4	K562	SDAD1_4	0.0	0.0	0.00011793572348703827	0.0	0.0	0.0
SDAD1	5	K562	SDAD1_5	0.0	0.0	1.14230936361791e-05	0.0	0.0	0.0
SDAD1	6	K562	SDAD1_6	0.0	0.0	3.859153255465912e-06	0.0	0.0	0.0
SERBP1	1	K562	SERBP1_1	6.5052495e-07	0.0	0.0005382746960723853	331.0	0.0	0.0
SERBP1	2	K562	SERBP1_2	0.00025283635	0.0	0.0004714341616877158	331.0	0.0	0.0
SERBP1	3	K562	SERBP1_3	4.156177e-05	0.0	0.0004121575676837594	331.0	0.0	0.0
SERBP1	4	K562	SERBP1_4	0.0	0.0	0.00019295766277329559	331.0	0.0	0.0
SERBP1	5	K562	SERBP1_5	0.00017343156	-0.0	0.0003022488829680902	331.0	0.0	0.0
SERBP1	6	K562	SERBP1_6	7.611655e-07	-0.0	0.0002477576390009115	331.0	0.0	0.0
SF3B1	1	K562	SF3B1_1	0.0	0.0	1.574534528230092e-05	0.0	0.0	0.0
SF3B1	2	K562	SF3B1_2	0.0	0.0	1.2349290417490918e-06	0.0	0.0	0.0
SF3B1	3	K562	SF3B1_3	0.0	-0.0	5.310194879521095e-05	0.0	0.0	0.0
SF3B1	4	K562	SF3B1_4	0.0	0.0	0.0	0.0	0.0	0.0
SF3B1	5	K562	SF3B1_5	0.0001357896	-0.0	0.00033543760096509703	0.0	0.0	0.0
SF3B1	6	K562	SF3B1_6	0.0	0.0	0.0	0.0	0.0	0.0
SF3B4	1	K562	SF3B4_1	0.0036129032	0.004682403287848217	0.08189447376972124	2218.0	616.0	173.0
SF3B4	2	K562	SF3B4_2	0.0057919514	-0.05803258799142241	0.010963854398778655	2218.0	616.0	29.0
SF3B4	3	K562	SF3B4_3	0.15425777	0.09688993283170338	0.08748345388041719	2218.0	616.0	139.0
SF3B4	4	K562	SF3B4_4	0.0013436382	-0.020486634513807937	0.010380504792682427	2218.0	616.0	24.0
SF3B4	5	K562	SF3B4_5	0.052873693	-0.03159616058926573	0.1626279598740681	2218.0	616.0	425.0
SF3B4	6	K562	SF3B4_6	0.00037554867	-0.003309236703515918	0.009107910415159988	2218.0	616.0	21.0
SLBP	1	K562	SLBP_1	0.0	0.0	2.0685061449297286e-05	195.0	0.0	0.0
SLBP	2	K562	SLBP_2	0.0	-0.0	4.3376882591436844e-05	195.0	0.0	0.0
SLBP	3	K562	SLBP_3	0.0	0.0	0.0	195.0	0.0	0.0
SLBP	4	K562	SLBP_4	0.0	0.0	0.0	195.0	0.0	0.0
SLBP	5	K562	SLBP_5	0.0	0.0	0.0	195.0	0.0	0.0
SLBP	6	K562	SLBP_6	0.0	0.0	1.7597738844924557e-05	195.0	0.0	0.0
SLTM	1	K562	SLTM_1	0.00035274465	0.0019497497111539317	0.0006071219901498973	100.0	0.0	0.0
SLTM	2	K562	SLTM_2	2.6324227e-05	0.0	0.0011196175424757703	100.0	0.0	0.0
SLTM	3	K562	SLTM_3	0.00077013444	-0.0007666297846327314	0.0007610250219778778	100.0	0.0	0.0
SLTM	4	K562	SLTM_4	1.960152e-05	-0.0	0.000760098825196566	100.0	0.0	0.0
SLTM	5	K562	SLTM_5	0.000117491494	0.0	0.00046201782774437896	100.0	0.0	0.0
SLTM	6	K562	SLTM_6	4.6824975e-06	-0.0	0.00043917164047202077	100.0	0.0	0.0
SMNDC1	1	K562	SMNDC1_1	0.00013982903	0.0	0.00802765623588997	260.0	11.0	1.0
SMNDC1	2	K562	SMNDC1_2	0.0008704624	0.04851455608702685	0.0030010319375805114	260.0	11.0	0.0
SMNDC1	3	K562	SMNDC1_3	0.000276566	0.012585870481786861	0.00814096097547045	260.0	11.0	1.0
SMNDC1	4	K562	SMNDC1_4	0.0015261173	-0.04001244390934812	0.0021989455249644763	260.0	11.0	1.0
SMNDC1	5	K562	SMNDC1_5	0.00043255	-0.0	0.015021213765445296	260.0	11.0	8.0
