,Counts
ENSE00003504915,12
ENSE00001894740,12
ENSE00003623899,12
ENSE00000699283,12
ENSE00003494912,12
ENSE00001038809,12
ENSE00003605842,12
ENSE00003673501,12
ENSE00000796396,12
ENSE00003551093,12
ENSE00003735689,12
ENSE00000782584,12
ENSE00003540112,12
ENSE00000987859,12
ENSE00001100896,12
ENSE00000757620,12
ENSE00003548193,12
ENSE00003619171,12
ENSE00000666098,12
ENSE00003648290,12
ENSE00001671042,12
ENSE00001272611,12
ENSE00003511503,12
ENSE00003563081,12
ENSE00001143716,12
ENSE00003672692,12
ENSE00001368632,12
ENSE00003597130,12
ENSE00003469707,12
ENSE00001862714,12
ENSE00003609425,12
ENSE00003544759,12
ENSE00001090698,12
ENSE00003502602,12
ENSE00001100339,12
ENSE00003515082,12
ENSE00003477333,12
ENSE00001416869,12
ENSE00003489091,12
ENSE00000961974,12
ENSE00003582950,12
ENSE00002535986,12
ENSE00003615191,12
ENSE00003659165,12
ENSE00003550714,12
ENSE00003785237,12
ENSE00003587816,12
ENSE00001609260,12
ENSE00000832354,12
ENSE00003548316,12
ENSE00001198106,12
ENSE00003461843,12
ENSE00003673601,12
ENSE00000905767,12
ENSE00003502775,12
ENSE00003658471,12
ENSE00001125521,12
ENSE00000970087,12
ENSE00003584566,12
ENSE00001038855,12
ENSE00003515483,12
ENSE00003699159,12
ENSE00002482323,12
ENSE00003656764,12
ENSE00003572290,12
ENSE00003573696,12
ENSE00003635140,12
ENSE00003678301,12
ENSE00003478798,12
ENSE00003743039,12
ENSE00001166403,12
ENSE00000709423,12
ENSE00003471579,12
ENSE00003560092,12
ENSE00003664404,12
ENSE00000730445,12
ENSE00003682528,12
ENSE00003528910,12
ENSE00001689527,12
ENSE00003572903,12
ENSE00002421874,12
ENSE00003619449,12
ENSE00003437042,12
ENSE00003672003,12
ENSE00001201948,12
ENSE00003620459,12
ENSE00000656053,12
ENSE00001148213,12
ENSE00003504916,12
ENSE00000722555,12
ENSE00003645492,12
ENSE00003468483,12
ENSE00003627383,12
ENSE00003530934,12
ENSE00003698865,12
ENSE00003574294,12
ENSE00003598046,12
ENSE00002445306,12
ENSE00001729985,12
ENSE00000967216,12
ENSE00000845502,12
ENSE00000681797,12
ENSE00000658438,12
ENSE00001604706,12
ENSE00003679572,12
ENSE00002630461,12
ENSE00001184259,12
ENSE00003623624,12
ENSE00003531675,12
ENSE00003518573,12
ENSE00003801474,12
ENSE00003597444,12
ENSE00003603205,12
ENSE00003676139,12
ENSE00003532176,12
ENSE00003443109,12
ENSE00000751523,12
ENSE00000774647,12
ENSE00003480666,12
ENSE00002938221,12
ENSE00001729796,12
ENSE00003661405,12
ENSE00001729240,12
ENSE00003490606,12
ENSE00003525095,12
ENSE00003606878,12
ENSE00003551470,12
ENSE00003558783,12
ENSE00003657079,12
ENSE00000884674,12
ENSE00003728855,12
ENSE00002205246,12
ENSE00003639260,12
ENSE00002726542,12
ENSE00003646578,12
ENSE00003629831,12
ENSE00003600861,12
ENSE00003572428,12
ENSE00003656999,12
ENSE00003590715,12
ENSE00003613363,12
ENSE00001117286,12
ENSE00000962421,12
ENSE00003629518,12
ENSE00000940572,12
ENSE00003459752,12
ENSE00003463417,12
ENSE00003835693,12
ENSE00001191873,12
ENSE00003674268,12
ENSE00003561211,12
ENSE00003466416,12
ENSE00000977118,12
ENSE00003579334,12
ENSE00000948819,12
ENSE00002699796,12
ENSE00003466690,12
ENSE00002472890,12
ENSE00001196603,12
ENSE00003704149,12
ENSE00003556217,12
ENSE00003657548,12
ENSE00003726147,12
ENSE00003725645,12
ENSE00000657429,12
ENSE00003485135,12
ENSE00001071066,12
ENSE00000656830,12
ENSE00003578935,12
ENSE00003666795,12
ENSE00003587797,12
ENSE00003495219,12
ENSE00003599339,12
ENSE00002435205,12
ENSE00003635736,12
ENSE00003533549,12
ENSE00003635531,12
ENSE00003670553,12
ENSE00003528068,12
ENSE00000985230,12
ENSE00000667694,12
ENSE00001135900,12
ENSE00003499029,12
ENSE00003646475,12
ENSE00000889674,12
ENSE00003676967,12
ENSE00003629570,12
ENSE00003623069,12
ENSE00001654556,12
ENSE00003586574,12
ENSE00003510370,12
ENSE00003788075,12
ENSE00001732850,12
ENSE00001173595,12
ENSE00003472675,12
ENSE00000985963,12
ENSE00003627264,12
ENSE00003614651,12
ENSE00003496282,12
ENSE00003611157,12
ENSE00001354080,12
ENSE00003468441,12
ENSE00001103033,12
ENSE00003597946,12
ENSE00001251526,12
ENSE00003609487,12
ENSE00003632937,12
ENSE00001086064,12
ENSE00001161606,12
ENSE00003691378,12
ENSE00003556948,12
ENSE00003510847,12
ENSE00003690481,12
ENSE00001735944,12
ENSE00001362517,12
ENSE00003492690,12
ENSE00001272985,12
ENSE00003493446,12
ENSE00001284388,12
ENSE00002210082,12
ENSE00003750549,12
ENSE00003546702,12
ENSE00001123597,12
ENSE00002526385,12
ENSE00003504118,12
ENSE00003617588,12
ENSE00003825972,12
ENSE00000900568,12
ENSE00003737982,12
ENSE00003545173,12
ENSE00003476578,12
ENSE00003553930,12
ENSE00003659255,12
ENSE00003675807,12
ENSE00001082190,12
ENSE00003626494,12
ENSE00001798327,12
ENSE00003664427,12
ENSE00003585603,12
ENSE00001316420,12
ENSE00003544423,12
ENSE00003579008,12
ENSE00003556376,12
ENSE00003582970,12
ENSE00001745147,12
ENSE00003529100,12
ENSE00000920752,12
ENSE00001734045,12
ENSE00003480607,12
ENSE00003620694,12
ENSE00000848138,12
ENSE00001556084,12
ENSE00003548894,12
ENSE00000966409,12
ENSE00001250652,12
ENSE00003569826,12
ENSE00003668762,12
ENSE00003494728,12
ENSE00001608216,12
ENSE00003583164,12
ENSE00000961792,12
ENSE00000825250,12
ENSE00001727729,12
ENSE00003689945,12
ENSE00003539903,12
ENSE00003561787,12
ENSE00003584902,12
ENSE00003668120,12
ENSE00003574736,12
ENSE00001723644,12
ENSE00003685845,12
ENSE00003501548,12
ENSE00001773745,12
ENSE00003665703,12
ENSE00003656731,12
ENSE00003533620,12
ENSE00001305865,12
ENSE00001804646,12
ENSE00003644621,12
ENSE00000963879,12
ENSE00003680595,12
ENSE00001093213,12
ENSE00003689830,12
ENSE00001071851,12
ENSE00003629575,12
ENSE00001529737,12
ENSE00003535881,12
ENSE00003576336,12
ENSE00003555245,12
ENSE00001066883,12
ENSE00003562724,12
ENSE00003722766,12
ENSE00003556221,12
ENSE00003632758,12
ENSE00002483668,12
ENSE00003509714,12
ENSE00003817758,12
ENSE00003609984,12
ENSE00003548426,12
ENSE00000751381,12
ENSE00000655554,12
ENSE00003689239,12
ENSE00001069731,12
ENSE00003701820,12
ENSE00001346898,12
ENSE00003505204,12
ENSE00003606085,12
ENSE00000926567,12
ENSE00001717531,12
ENSE00000749981,12
ENSE00000781478,12
ENSE00003558803,12
ENSE00003599604,12
ENSE00003672873,12
ENSE00000653661,12
ENSE00003566652,12
ENSE00001097770,12
ENSE00001780523,12
ENSE00000917082,12
ENSE00002435169,12
ENSE00003160919,12
ENSE00000681785,12
ENSE00003539407,12
ENSE00003571868,12
ENSE00003720365,12
ENSE00003464645,12
ENSE00003494616,12
ENSE00000917081,12
ENSE00003652591,12
ENSE00003498838,12
ENSE00001293586,12
ENSE00003836446,12
ENSE00001012601,12
ENSE00003646036,12
ENSE00001871875,12
ENSE00001463224,12
ENSE00002534239,12
ENSE00002318338,12
ENSE00003567224,12
ENSE00003664270,12
ENSE00003584615,12
ENSE00003519758,12
ENSE00002250380,12
ENSE00003698477,12
ENSE00001310548,12
ENSE00000970109,12
ENSE00000887935,12
ENSE00000687897,12
ENSE00001089856,12
ENSE00003567834,12
ENSE00001789788,12
ENSE00003566824,12
ENSE00003615999,12
ENSE00002380895,12
ENSE00003512748,12
ENSE00000805742,12
ENSE00000814316,12
ENSE00002273209,12
ENSE00003476804,12
ENSE00003485039,12
ENSE00001151911,12
ENSE00002421847,12
ENSE00001078294,12
ENSE00003496890,12
ENSE00003633133,12
ENSE00003497321,12
ENSE00002308344,12
ENSE00003549613,12
ENSE00003620500,12
ENSE00000594035,12
ENSE00003679836,12
ENSE00003600575,12
ENSE00002821084,12
ENSE00003641614,12
ENSE00003526845,12
ENSE00002947603,12
ENSE00003585871,12
ENSE00003510472,12
ENSE00000650725,12
ENSE00001384887,12
ENSE00003459480,12
ENSE00003672428,12
ENSE00003554335,12
ENSE00003633771,12
ENSE00003519073,12
ENSE00003586001,12
ENSE00000922044,12
ENSE00003543860,12
ENSE00003482108,12
ENSE00003645540,12
ENSE00001077728,12
ENSE00003625757,12
ENSE00003758574,12
ENSE00000676630,12
ENSE00000754514,12
ENSE00003700303,12
ENSE00001948588,12
ENSE00002211810,12
ENSE00003838996,12
ENSE00001140215,12
ENSE00000732912,12
ENSE00003504213,12
ENSE00003598306,12
ENSE00003485394,12
ENSE00003607882,12
ENSE00000854480,12
ENSE00002493813,12
ENSE00000974012,12
ENSE00001118418,12
ENSE00003687302,12
ENSE00001674720,12
ENSE00000679136,12
ENSE00003574839,12
ENSE00003667333,12
ENSE00003634034,12
ENSE00003547507,12
ENSE00001032016,12
ENSE00000901404,12
ENSE00003518683,12
ENSE00003630542,12
ENSE00003482218,12
ENSE00001380970,12
ENSE00000783599,12
ENSE00003754787,12
ENSE00003775089,12
ENSE00003691511,12
ENSE00003595443,12
ENSE00003650509,12
ENSE00003535531,12
ENSE00003571267,12
ENSE00003649727,12
ENSE00003581023,12
ENSE00003642846,12
ENSE00000665154,12
ENSE00003638976,12
ENSE00003528379,12
ENSE00000901617,12
ENSE00003504499,12
ENSE00001038798,12
ENSE00001078653,12
ENSE00001108067,12
ENSE00003643320,12
ENSE00003618073,12
ENSE00003600056,12
ENSE00001120777,12
ENSE00003662238,12
ENSE00000336287,12
ENSE00003719098,12
ENSE00003589901,12
ENSE00001705637,12
ENSE00003562096,12
ENSE00003652056,12
ENSE00003566261,12
ENSE00000865290,12
ENSE00000732858,12
ENSE00003642041,12
ENSE00003555199,12
ENSE00003593457,12
ENSE00003549047,12
ENSE00003597802,12
ENSE00003507825,12
ENSE00003470964,12
ENSE00003578497,12
ENSE00001768316,12
ENSE00003513167,12
ENSE00001900354,12
ENSE00000830083,12
ENSE00003601321,12
ENSE00001142648,12
ENSE00000757711,12
ENSE00003632689,12
ENSE00001016132,12
ENSE00003585607,12
ENSE00001044354,12
ENSE00003644125,12
ENSE00003651748,12
ENSE00003509174,12
ENSE00001155552,12
ENSE00003506125,12
ENSE00000870560,12
ENSE00003638099,12
ENSE00003701402,12
ENSE00001750168,12
ENSE00003579072,12
ENSE00003632182,12
ENSE00003571068,12
ENSE00000681784,12
ENSE00003683492,12
ENSE00002414167,12
ENSE00003596558,12
ENSE00001693606,12
ENSE00003476745,12
ENSE00003561820,12
ENSE00003501326,12
ENSE00003482403,12
ENSE00000923108,12
ENSE00000943895,12
ENSE00001674753,12
ENSE00003733073,12
ENSE00000948125,12
ENSE00001288801,12
ENSE00003687181,12
ENSE00003644782,12
ENSE00003458438,12
ENSE00001165063,12
ENSE00001635133,12
ENSE00003489226,12
ENSE00003511856,12
ENSE00003541940,12
ENSE00003513660,12
ENSE00001652593,12
ENSE00000734608,12
ENSE00003507111,12
ENSE00003524674,12
ENSE00003650985,12
ENSE00000760143,12
ENSE00003567071,12
ENSE00003821496,12
ENSE00001269092,12
ENSE00003601386,12
ENSE00003598029,12
ENSE00003590244,12
ENSE00001817834,12
ENSE00003496774,12
ENSE00001676777,12
ENSE00001198618,12
ENSE00000913414,12
ENSE00003544887,12
ENSE00003581923,12
ENSE00003597438,12
ENSE00003740987,12
ENSE00001152308,12
ENSE00001678770,12
ENSE00003685410,12
ENSE00001580152,12
ENSE00003666250,12
ENSE00001129277,12
ENSE00003518702,12
ENSE00003471551,12
ENSE00000670269,12
ENSE00003542976,12
ENSE00001173021,12
ENSE00001102255,12
ENSE00003497030,12
ENSE00003675572,12
ENSE00001098090,12
ENSE00001098089,12
ENSE00001115800,12
ENSE00003675264,12
ENSE00003125624,12
ENSE00003703499,12
ENSE00001020332,12
ENSE00003630653,12
ENSE00003556309,12
ENSE00003567015,12
ENSE00002214821,12
ENSE00001257280,12
ENSE00001196436,12
ENSE00000985228,12
ENSE00000856528,12
ENSE00003727409,12
ENSE00003481611,12
ENSE00003656137,12
ENSE00002397576,12
ENSE00003463077,12
ENSE00002269138,12
ENSE00003587047,12
ENSE00003641459,12
ENSE00003591482,12
ENSE00001621533,12
ENSE00001086785,12
ENSE00003631097,12
ENSE00003709593,12
ENSE00000924994,12
ENSE00001050169,12
ENSE00000660892,12
ENSE00001020242,12
ENSE00000860233,12
ENSE00000729503,12
ENSE00003703111,12
ENSE00003492300,12
ENSE00003544725,12
ENSE00003576340,12
ENSE00003567083,12
ENSE00003551770,12
ENSE00003595587,12
ENSE00001267623,12
ENSE00003510720,12
ENSE00003587420,12
ENSE00003612006,12
ENSE00000805497,12
ENSE00001001840,12
ENSE00003568263,12
ENSE00003521591,12
ENSE00001167040,12
ENSE00001692626,12
ENSE00001766651,12
ENSE00003829647,12
ENSE00003543217,12
ENSE00001102437,12
ENSE00000752787,12
ENSE00003483176,12
ENSE00003553328,12
ENSE00003585777,12
ENSE00003571161,12
ENSE00003587578,12
ENSE00001164340,12
ENSE00000984835,12
ENSE00003461429,12
ENSE00003531583,12
ENSE00003633343,12
ENSE00000779488,12
ENSE00001029677,12
ENSE00003496791,12
ENSE00003541023,12
ENSE00001196153,12
ENSE00003570550,12
ENSE00001774010,12
ENSE00003008107,12
ENSE00001296974,12
ENSE00003518639,12
ENSE00000931566,12
ENSE00003560100,12
ENSE00001162621,12
ENSE00003462133,12
ENSE00003593984,12
ENSE00003508179,12
ENSE00001710190,12
ENSE00003648660,12
ENSE00001678065,12
ENSE00003479145,12
ENSE00003676435,12
ENSE00003503681,12
ENSE00003630270,12
ENSE00003637618,12
ENSE00003659145,12
ENSE00001031392,12
ENSE00000767109,12
ENSE00003508277,12
ENSE00000927712,12
ENSE00003510120,12
ENSE00001625042,12
ENSE00003674595,12
ENSE00001628184,12
ENSE00001075690,12
ENSE00003497817,12
ENSE00003676108,12
ENSE00001171309,12
ENSE00003692187,12
ENSE00003502429,12
ENSE00003805884,12
ENSE00003486825,12
ENSE00001661211,12
ENSE00002182742,12
ENSE00003685204,12
ENSE00001054201,12
ENSE00003537147,12
ENSE00001289580,12
ENSE00003650677,12
ENSE00003470836,12
ENSE00003463688,12
ENSE00003744912,12
ENSE00003641635,12
ENSE00003486231,12
ENSE00000742798,12
ENSE00003648441,12
ENSE00003533989,12
ENSE00003642545,12
ENSE00003679431,12
ENSE00003650856,12
ENSE00003714523,12
ENSE00000849780,12
ENSE00001709062,12
ENSE00001318746,12
ENSE00003641197,12
ENSE00003699689,12
ENSE00003675719,12
ENSE00003508544,12
ENSE00001081752,12
ENSE00003480304,12
ENSE00002266447,12
ENSE00003515019,12
ENSE00000961688,12
ENSE00003502216,12
ENSE00001069713,12
ENSE00003646700,12
ENSE00003532332,12
ENSE00003466747,12
ENSE00001834134,12
ENSE00003583986,12
ENSE00003748951,12
ENSE00003639101,12
ENSE00003475664,12
ENSE00003546822,12
ENSE00003506515,12
ENSE00001919788,12
ENSE00001722053,12
ENSE00003556033,12
ENSE00000690373,12
ENSE00003628557,12
ENSE00003598568,12
ENSE00003709568,12
ENSE00003481370,12
ENSE00003669864,12
ENSE00000921607,12
ENSE00003459942,12
ENSE00003499275,12
ENSE00003650603,12
ENSE00000697556,12
ENSE00000961964,12
ENSE00003666096,12
ENSE00003553479,12
ENSE00003612568,12
ENSE00003492294,12
ENSE00003530355,12
ENSE00003552233,12
ENSE00003544532,12
ENSE00003464720,12
ENSE00003835671,12
ENSE00003527183,12
ENSE00003559871,12
ENSE00003681772,11
ENSE00003545847,11
ENSE00003691143,11
ENSE00001824863,11
ENSE00003615135,11
ENSE00000455901,11
ENSE00000902627,11
ENSE00002429246,11
ENSE00003689275,11
ENSE00001234106,11
ENSE00003597279,11
ENSE00003467496,11
ENSE00001444649,11
ENSE00003576426,11
ENSE00001736135,11
ENSE00003458366,11
ENSE00003488504,11
ENSE00003700359,11
ENSE00000743992,11
ENSE00003557959,11
ENSE00003653029,11
ENSE00003554787,11
ENSE00002383537,11
ENSE00002463386,11
ENSE00003580716,11
ENSE00001009530,11
ENSE00003523771,11
ENSE00003636758,11
ENSE00002281815,11
ENSE00003557226,11
ENSE00003475401,11
ENSE00002185100,11
ENSE00003462834,11
ENSE00000670110,11
ENSE00003652955,11
ENSE00003640177,11
ENSE00003545733,11
ENSE00000989798,11
ENSE00003685912,11
ENSE00003473846,11
ENSE00003700934,11
ENSE00003587352,11
ENSE00001390940,11
ENSE00003513621,11
ENSE00003589683,11
ENSE00001094840,11
ENSE00003521332,11
ENSE00003645721,11
ENSE00003540982,11
ENSE00003823420,11
ENSE00003469447,11
ENSE00000672939,11
ENSE00001242518,11
ENSE00003503305,11
ENSE00001196725,11
ENSE00003494033,11
ENSE00003570935,11
ENSE00003589625,11
ENSE00003481258,11
ENSE00003535563,11
ENSE00003658193,11
ENSE00001611196,11
ENSE00003663431,11
ENSE00003620709,11
ENSE00003663902,11
ENSE00003474172,11
ENSE00003836133,11
ENSE00001606190,11
ENSE00001192730,11
ENSE00001944294,11
ENSE00003690258,11
ENSE00003801557,11
ENSE00003817872,11
ENSE00003511713,11
ENSE00003608860,11
ENSE00001080840,11
ENSE00003694583,11
ENSE00003635649,11
ENSE00003612591,11
ENSE00000681812,11
ENSE00003561191,11
ENSE00003638203,11
ENSE00003681791,11
ENSE00002333522,11
ENSE00003523963,11
ENSE00003659423,11
ENSE00003589560,11
ENSE00000961205,11
ENSE00002065136,11
ENSE00003694078,11
ENSE00003549217,11
ENSE00000720886,11
ENSE00003635658,11
ENSE00003533459,11
ENSE00003644066,11
ENSE00003625323,11
ENSE00003536541,11
ENSE00003649875,11
ENSE00003655414,11
ENSE00003567629,11
ENSE00003519420,11
ENSE00000964506,11
ENSE00003479032,11
ENSE00001083962,11
ENSE00003521048,11
ENSE00000738900,11
ENSE00003828183,11
ENSE00003606507,11
ENSE00000940848,11
ENSE00003654052,11
ENSE00003549583,11
ENSE00003500665,11
ENSE00003836582,11
ENSE00003505383,11
ENSE00001645353,11
ENSE00003786242,11
ENSE00001945778,11
ENSE00003699096,11
ENSE00003536125,11
ENSE00003489897,11
ENSE00002874731,11
ENSE00003547840,11
ENSE00000988951,11
ENSE00003511759,11
ENSE00003527561,11
ENSE00003522409,11
ENSE00003531869,11
ENSE00003487983,11
ENSE00003621026,11
ENSE00003546526,11
ENSE00003619263,11
ENSE00003678342,11
ENSE00000955670,11
ENSE00003511910,11
ENSE00003632691,11
ENSE00001150239,11
ENSE00003577252,11
ENSE00003657314,11
ENSE00001107966,11
ENSE00003694659,11
ENSE00001776753,11
ENSE00001600780,11
ENSE00000657286,11
ENSE00000675764,11
ENSE00003605284,11
ENSE00003495012,11
ENSE00000784524,11
ENSE00003487636,11
ENSE00003611271,11
ENSE00003787524,11
ENSE00003689513,11
ENSE00003489166,11
ENSE00002288337,11
ENSE00002200032,11
ENSE00003595239,11
ENSE00003595594,11
ENSE00003479534,11
ENSE00000743803,11
ENSE00000693558,11
ENSE00001473044,11
ENSE00000744348,11
ENSE00001131027,11
ENSE00003517618,11
ENSE00003577783,11
ENSE00003546949,11
ENSE00003653497,11
ENSE00001196939,11
ENSE00003659822,11
ENSE00003590881,11
ENSE00003706740,11
ENSE00001074904,11
ENSE00001095626,11
ENSE00003691663,11
ENSE00003562171,11
ENSE00003791106,11
ENSE00003671915,11
ENSE00003676667,11
ENSE00003470347,11
ENSE00000983926,11
ENSE00003670803,11
ENSE00003671041,11
ENSE00000956080,11
ENSE00003600536,11
ENSE00001131013,11
ENSE00003481762,11
ENSE00003693417,11
ENSE00001193887,11
ENSE00003560278,11
ENSE00000826665,11
ENSE00003622744,11
ENSE00003573475,11
ENSE00000822931,11
ENSE00001379281,11
ENSE00003495047,11
ENSE00001735686,11
ENSE00003692430,11
ENSE00003502177,11
ENSE00003497087,11
ENSE00003502725,11
ENSE00003604446,11
ENSE00001715935,11
ENSE00003593516,11
ENSE00001778372,11
ENSE00003728205,11
ENSE00003825835,11
ENSE00003490084,11
ENSE00003638977,11
ENSE00003504507,11
ENSE00003832583,11
ENSE00003520025,11
ENSE00003681490,11
ENSE00000964346,11
ENSE00003625497,11
ENSE00003656958,11
ENSE00003588493,11
ENSE00003620290,11
ENSE00003534111,11
ENSE00000977722,11
ENSE00001078511,11
ENSE00003643876,11
ENSE00003787396,11
ENSE00001284760,11
ENSE00001712965,11
ENSE00003661959,11
ENSE00003615639,11
ENSE00003650674,11
ENSE00003594945,11
ENSE00001270148,11
ENSE00003494855,11
ENSE00000685735,11
ENSE00003591644,11
ENSE00003638160,11
ENSE00001941397,11
ENSE00003676764,11
ENSE00003474217,11
ENSE00003531145,11
ENSE00003550127,11
ENSE00003834449,11
ENSE00003522550,11
ENSE00003520289,11
ENSE00001142533,11
ENSE00001072390,11
ENSE00003498560,11
ENSE00003690397,11
ENSE00003485922,11
ENSE00000670823,11
ENSE00003488011,11
ENSE00003531130,11
ENSE00003652485,11
ENSE00003519847,11
ENSE00003686404,11
ENSE00002024310,11
ENSE00003546926,11
ENSE00003660943,11
ENSE00003626610,11
ENSE00003595679,11
ENSE00003569188,11
ENSE00000690303,11
ENSE00003482929,11
ENSE00002433803,11
ENSE00003665842,11
ENSE00003560860,11
ENSE00003640354,11
ENSE00003645958,11
ENSE00003620005,11
ENSE00003476463,11
ENSE00003495877,11
ENSE00001319156,11
ENSE00003468681,11
ENSE00003579280,11
ENSE00002262040,11
ENSE00003635901,11
ENSE00003484700,11
ENSE00003790483,11
ENSE00003619698,11
ENSE00003645751,11
ENSE00003509761,11
ENSE00003528598,11
ENSE00003467852,11
ENSE00001553147,11
ENSE00001893169,11
ENSE00003650392,11
ENSE00003468560,11
ENSE00003593245,11
ENSE00003689035,11
ENSE00003609046,11
ENSE00003658697,11
ENSE00003505244,11
ENSE00001726144,11
ENSE00003789069,11
ENSE00003466663,11
ENSE00003491937,11
ENSE00003470996,11
ENSE00003460721,11
ENSE00003586566,11
ENSE00002234983,11
ENSE00003503189,11
ENSE00001094752,11
ENSE00003691554,11
ENSE00003486195,11
ENSE00003550512,11
ENSE00000728714,11
ENSE00001000556,11
ENSE00003551008,11
ENSE00003636839,11
ENSE00003692816,11
ENSE00001177162,11
ENSE00001516615,11
ENSE00003657219,11
ENSE00003680244,11
ENSE00003555874,11
ENSE00002477268,11
ENSE00003477886,11
ENSE00001306500,11
ENSE00001743309,11
ENSE00003592375,11
ENSE00003566878,11
ENSE00003504606,11
ENSE00003598560,11
ENSE00003572357,11
ENSE00001108146,11
ENSE00003629194,11
ENSE00003472504,11
ENSE00003659910,11
ENSE00003526530,11
ENSE00003688158,11
ENSE00003623785,11
ENSE00003651633,11
ENSE00003579405,11
ENSE00003704588,11
ENSE00003649587,11
ENSE00003693823,11
ENSE00003607583,11
ENSE00001350864,11
ENSE00003528917,11
ENSE00003687426,11
ENSE00003593089,11
ENSE00003609663,11
ENSE00001312482,11
ENSE00002458783,11
ENSE00003624636,11
ENSE00003588519,11
ENSE00003604900,11
ENSE00003774568,11
ENSE00003657468,11
ENSE00000966903,11
ENSE00003645873,11
ENSE00003481058,11
ENSE00003591070,11
ENSE00003511562,11
ENSE00001770737,11
ENSE00003678675,11
ENSE00003649532,11
ENSE00003462655,11
ENSE00000694616,11
ENSE00003635213,11
ENSE00002588837,11
ENSE00001166694,11
ENSE00003540764,11
ENSE00003701231,11
ENSE00003699190,11
ENSE00003543980,11
ENSE00003613683,11
ENSE00001286818,11
ENSE00003673065,11
ENSE00001315207,11
ENSE00002467726,11
ENSE00003676020,11
ENSE00003537686,11
ENSE00003518678,11
ENSE00003759943,11
ENSE00003479677,11
ENSE00003685679,11
ENSE00003543776,11
ENSE00000572172,11
ENSE00000688018,11
