	Counts
ENSE00003471496	18
ENSE00000681905	18
ENSE00003788192	18
ENSE00002244141	18
ENSE00001460963	18
ENSE00003647930	18
ENSE00003680077	18
ENSE00003549446	18
ENSE00000931378	18
ENSE00003530310	18
ENSE00003710364	18
ENSE00003665926	18
ENSE00003564106	18
ENSE00003596417	18
ENSE00003566136	18
ENSE00003547379	18
ENSE00003503602	18
ENSE00003522199	18
ENSE00003838479	18
ENSE00003796496	18
ENSE00003660809	18
ENSE00003688224	18
ENSE00003689711	18
ENSE00003495168	18
ENSE00003608506	18
ENSE00003288725	18
ENSE00003623464	18
ENSE00003517272	18
ENSE00003677819	18
ENSE00001776850	18
ENSE00003657895	18
ENSE00001677445	18
ENSE00003586536	18
ENSE00001370606	18
ENSE00001531203	18
ENSE00001114300	18
ENSE00003506200	18
ENSE00003788390	18
ENSE00003561797	18
ENSE00000676513	18
ENSE00003639328	18
ENSE00003605602	18
ENSE00003550447	18
ENSE00003691437	18
ENSE00003473074	18
ENSE00000679124	18
ENSE00000758599	18
ENSE00003497186	18
ENSE00003496606	18
ENSE00003516040	18
ENSE00003506489	18
ENSE00001368990	18
ENSE00001632044	18
ENSE00003630575	18
ENSE00000908604	18
ENSE00000889667	18
ENSE00001107442	18
ENSE00003588768	18
ENSE00003659227	18
ENSE00000713750	18
ENSE00003125961	18
ENSE00003523552	18
ENSE00003498851	18
ENSE00003499552	18
ENSE00001128485	18
ENSE00003598799	18
ENSE00003530969	18
ENSE00003603055	18
ENSE00003523480	18
ENSE00003787305	18
ENSE00003534329	18
ENSE00003533419	18
ENSE00003650138	18
ENSE00003482598	18
ENSE00002495821	18
ENSE00001141416	18
ENSE00003500452	18
ENSE00003678015	18
ENSE00001844321	18
ENSE00003629292	18
ENSE00003721919	18
ENSE00003554934	18
ENSE00003680047	18
ENSE00001800405	18
ENSE00003495815	18
ENSE00003476308	18
ENSE00003482190	18
ENSE00003471752	18
ENSE00003509398	18
ENSE00001298120	18
ENSE00003641979	18
ENSE00003801858	18
ENSE00003742072	18
ENSE00003632637	18
ENSE00001149450	18
ENSE00003636474	18
ENSE00003529590	18
ENSE00003668047	18
ENSE00003533391	18
ENSE00001213920	18
ENSE00003480686	18
ENSE00002272703	18
ENSE00003653985	18
ENSE00003551017	18
ENSE00003624156	18
ENSE00001854601	18
ENSE00003564066	18
ENSE00001200598	18
ENSE00003557115	18
ENSE00001746442	18
ENSE00001293270	18
ENSE00001309816	18
ENSE00000801167	18
ENSE00003605886	18
ENSE00003564180	18
ENSE00003689978	18
ENSE00001486670	18
ENSE00003724475	18
ENSE00001328977	18
ENSE00001641865	18
ENSE00003626019	18
ENSE00001435320	17
ENSE00003571396	17
ENSE00003483323	17
ENSE00000950390	17
ENSE00003487422	17
ENSE00003502406	17
ENSE00001098102	17
ENSE00003566573	17
ENSE00003672842	17
ENSE00003621987	17
ENSE00000656408	17
ENSE00003572508	17
ENSE00003746019	17
ENSE00003591368	17
ENSE00003592576	17
ENSE00001729553	17
ENSE00003545934	17
ENSE00003609165	17
ENSE00001182767	17
ENSE00003572646	17
ENSE00000737810	17
ENSE00003597928	17
ENSE00003510723	17
ENSE00003477579	17
ENSE00002431663	17
ENSE00003632939	17
ENSE00003606548	17
ENSE00001229257	17
ENSE00003506745	17
ENSE00003546356	17
ENSE00003552840	17
ENSE00000871994	17
ENSE00003535110	17
ENSE00003520866	17
ENSE00002025823	17
ENSE00003609088	17
ENSE00003651336	17
ENSE00003582802	17
ENSE00003652851	17
ENSE00003561737	17
ENSE00003656643	17
ENSE00000962865	17
ENSE00003581380	17
ENSE00003587948	17
ENSE00001218569	17
ENSE00003501881	17
ENSE00003704073	17
ENSE00003828664	17
ENSE00002433178	17
ENSE00003622798	17
ENSE00001747005	17
ENSE00003366077	17
ENSE00003495820	17
ENSE00003764358	17
ENSE00003546107	17
ENSE00003571957	17
ENSE00003528840	17
ENSE00003688045	17
ENSE00000784964	17
ENSE00001658811	17
ENSE00003602873	17
ENSE00000746311	17
ENSE00003595568	17
ENSE00003531176	17
ENSE00003602553	17
ENSE00001381337	17
ENSE00003571692	17
ENSE00000857743	17
ENSE00003538053	17
ENSE00001088371	17
ENSE00000961964	17
ENSE00003627731	17
ENSE00003581950	17
ENSE00003611799	17
ENSE00003507054	17
ENSE00003671086	17
ENSE00002156089	17
ENSE00003679477	17
ENSE00003662097	17
ENSE00003546559	17
ENSE00003651491	17
ENSE00003493104	17
ENSE00003549940	17
ENSE00003726622	17
ENSE00003501879	17
ENSE00000705068	17
ENSE00002289789	17
ENSE00003618024	17
ENSE00003595908	17
ENSE00001070294	17
ENSE00003502420	17
ENSE00003689428	17
ENSE00003668123	17
ENSE00003524831	17
ENSE00003494113	17
ENSE00003645183	17
ENSE00000817255	17
ENSE00003602665	17
ENSE00003507761	17
ENSE00003465408	17
ENSE00003555508	17
ENSE00001652421	17
ENSE00003751694	17
ENSE00003723514	17
ENSE00003674885	17
ENSE00002270426	17
ENSE00003542666	17
ENSE00003483656	17
ENSE00003643958	17
ENSE00003647199	17
ENSE00003749550	17
ENSE00001166446	17
ENSE00003563005	17
ENSE00001671615	17
ENSE00003517660	17
ENSE00003548824	17
ENSE00003475936	17
ENSE00003586090	17
ENSE00003660376	17
ENSE00003613286	17
ENSE00003465784	17
ENSE00003464945	17
ENSE00003653029	17
ENSE00003687548	17
ENSE00003544397	17
ENSE00001938097	17
ENSE00003545781	17
ENSE00001596848	17
ENSE00003588647	17
ENSE00001470619	17
ENSE00003520755	17
ENSE00000716183	17
ENSE00001107205	17
ENSE00003668758	17
ENSE00003521329	17
ENSE00003488496	17
ENSE00003476285	17
ENSE00003598683	17
ENSE00003466311	17
ENSE00003613614	17
ENSE00003460180	17
ENSE00003529048	17
ENSE00003607771	17
ENSE00002062758	17
ENSE00002312029	17
ENSE00003367273	17
ENSE00003482097	17
ENSE00003670459	17
ENSE00003481483	17
ENSE00001101244	17
ENSE00001002835	17
ENSE00003628590	17
ENSE00003585587	17
ENSE00003541165	17
ENSE00001367838	17
ENSE00002385158	17
ENSE00001674853	17
ENSE00003576461	17
ENSE00003642184	17
ENSE00003697191	17
ENSE00003464120	17
ENSE00003467861	17
ENSE00003495219	17
ENSE00003501809	17
ENSE00002248349	17
ENSE00001218588	17
ENSE00003561202	17
ENSE00003672533	17
ENSE00002241663	17
ENSE00003653716	17
ENSE00003510816	17
ENSE00003558143	17
ENSE00001302919	17
ENSE00001260143	17
ENSE00001293214	17
ENSE00003467525	17
ENSE00001098464	17
ENSE00003556954	17
ENSE00003747983	17
ENSE00003492484	17
ENSE00003837884	17
ENSE00003689221	17
ENSE00003556282	17
ENSE00003525243	17
ENSE00000756058	17
ENSE00003673219	17
ENSE00003509898	17
ENSE00002104074	17
ENSE00000986156	17
ENSE00003518074	17
ENSE00003678000	17
ENSE00000765650	17
ENSE00003551080	17
ENSE00001224560	17
ENSE00000845460	17
ENSE00003549426	17
ENSE00001091865	17
ENSE00003528800	17
ENSE00000924805	17
ENSE00001517492	17
ENSE00003476761	17
ENSE00003740175	17
ENSE00003579711	17
ENSE00003601015	17
ENSE00003519674	17
ENSE00003644505	17
ENSE00003664625	17
ENSE00000960771	17
ENSE00003565394	17
ENSE00003604175	17
ENSE00001650159	17
ENSE00003621369	17
ENSE00001700036	17
ENSE00000660517	17
ENSE00003593860	17
ENSE00003661347	17
ENSE00001064960	17
ENSE00002158241	17
ENSE00003504093	17
ENSE00003660848	17
ENSE00003557913	17
ENSE00003500731	17
ENSE00003494328	17
ENSE00003586173	17
ENSE00003528412	17
ENSE00003639970	17
ENSE00003655252	17
ENSE00003577136	17
ENSE00001524537	17
ENSE00001254313	17
ENSE00003742864	17
ENSE00000983923	17
ENSE00001006585	17
ENSE00003662349	17
ENSE00001956217	17
ENSE00003521548	17
ENSE00003613734	17
ENSE00003629784	17
ENSE00003724640	17
ENSE00003563035	17
ENSE00003598411	17
ENSE00000745793	17
ENSE00003584393	17
ENSE00003651883	17
ENSE00003616544	17
ENSE00003649181	17
ENSE00003523925	17
ENSE00000446890	17
ENSE00003632826	17
ENSE00003539065	17
ENSE00001018705	17
ENSE00003485210	17
ENSE00003611123	17
ENSE00000662451	17
ENSE00001214293	17
ENSE00003528820	17
ENSE00003791605	17
ENSE00003550566	17
ENSE00003554660	17
ENSE00003500615	17
ENSE00003593641	17
ENSE00003592062	17
ENSE00003491790	17
ENSE00003620107	17
ENSE00003589145	17
ENSE00003507085	17
ENSE00001042832	17
ENSE00003718387	17
ENSE00003553396	17
ENSE00003545895	17
ENSE00000988328	17
ENSE00001120087	17
ENSE00001137843	17
ENSE00003653777	17
ENSE00003625463	17
ENSE00001415034	17
ENSE00003661839	17
ENSE00003529370	17
ENSE00003497675	17
ENSE00003592419	17
ENSE00003655221	17
ENSE00001111558	17
ENSE00003585244	17
ENSE00003714460	17
ENSE00001202129	17
ENSE00001532941	17
ENSE00003530812	17
ENSE00003585990	17
ENSE00003478166	17
ENSE00003684587	17
ENSE00003662558	17
ENSE00003651770	17
ENSE00003530548	17
ENSE00003628858	17
ENSE00000715969	17
ENSE00003659145	17
ENSE00001478307	17
ENSE00003566700	17
ENSE00003691064	17
ENSE00003597946	17
ENSE00003572710	17
ENSE00003555551	17
ENSE00001600159	17
ENSE00003542921	17
ENSE00003674821	17
ENSE00001072605	17
ENSE00001141032	17
ENSE00003549661	17
ENSE00003461228	17
ENSE00003524838	17
ENSE00001520528	17
ENSE00003680812	17
ENSE00003645251	17
ENSE00003480049	17
ENSE00000774266	17
ENSE00003610563	17
ENSE00003814631	17
ENSE00003578655	17
ENSE00003689109	17
ENSE00003670770	17
ENSE00000983371	17
ENSE00003495360	17
ENSE00003630250	17
ENSE00003526995	17
ENSE00001784287	17
ENSE00003524316	17
ENSE00003568054	17
ENSE00003643129	17
ENSE00003536279	17
ENSE00003579252	17
ENSE00003481155	17
ENSE00003502236	17
ENSE00000975580	17
ENSE00003579150	17
ENSE00003839365	17
ENSE00003634187	17
ENSE00003641962	17
ENSE00002201520	17
ENSE00000713476	17
ENSE00000651102	17
ENSE00003628566	17
ENSE00003554977	17
ENSE00003600894	17
ENSE00003461179	17
ENSE00003625668	17
ENSE00003704280	17
ENSE00003502786	17
ENSE00003556199	17
ENSE00003623785	17
ENSE00003634832	17
ENSE00001096893	17
ENSE00003689129	17
ENSE00000680772	17
ENSE00003477305	17
ENSE00001584322	17
ENSE00001621859	17
ENSE00003686949	17
ENSE00001322762	17
ENSE00003519254	17
ENSE00003652293	17
ENSE00003492679	17
ENSE00003784344	17
ENSE00003683624	17
ENSE00003555104	17
ENSE00003569770	17
ENSE00001700498	17
ENSE00001187490	17
ENSE00003691117	17
ENSE00003670867	17
ENSE00000942888	17
ENSE00003511759	17
ENSE00003730580	17
ENSE00003536329	17
ENSE00003652806	17
ENSE00003694563	17
ENSE00003691203	17
ENSE00003593159	17
ENSE00003569286	17
ENSE00000736408	17
ENSE00003486824	17
ENSE00001346834	17
ENSE00003751699	17
ENSE00003503528	16
ENSE00001232049	16
ENSE00001710776	16
ENSE00000675189	16
ENSE00003489937	16
ENSE00003516785	16
ENSE00003581100	16
ENSE00001771420	16
ENSE00000986296	16
ENSE00003512601	16
ENSE00003461728	16
ENSE00003789929	16
ENSE00003649727	16
ENSE00003470802	16
ENSE00001170404	16
ENSE00003538318	16
ENSE00001219252	16
ENSE00000657839	16
ENSE00001433693	16
ENSE00003532887	16
ENSE00001677112	16
ENSE00003601144	16
ENSE00003471669	16
ENSE00003472817	16
ENSE00003676063	16
ENSE00003685638	16
ENSE00001184989	16
ENSE00000721496	16
ENSE00003554864	16
ENSE00003639134	16
ENSE00001111410	16
ENSE00001445104	16
ENSE00003700303	16
ENSE00001672286	16
ENSE00003551837	16
ENSE00003693437	16
ENSE00001444398	16
ENSE00002520529	16
ENSE00003536171	16
ENSE00003646072	16
ENSE00003698914	16
ENSE00003675678	16
ENSE00001716284	16
ENSE00001492219	16
ENSE00000655049	16
ENSE00001082285	16
ENSE00003630045	16
ENSE00000764312	16
ENSE00003466153	16
ENSE00003563334	16
ENSE00003707395	16
ENSE00000860137	16
ENSE00003693616	16
ENSE00000734537	16
ENSE00001139889	16
ENSE00001555630	16
ENSE00001086774	16
ENSE00001151330	16
ENSE00003549035	16
ENSE00003610883	16
ENSE00001022661	16
ENSE00000964039	16
ENSE00003601764	16
ENSE00000743383	16
ENSE00000661540	16
ENSE00001075285	16
ENSE00001048962	16
ENSE00003626786	16
ENSE00001281610	16
ENSE00003722838	16
ENSE00003705407	16
ENSE00003656132	16
ENSE00003791651	16
ENSE00003641935	16
ENSE00003597599	16
ENSE00002362945	16
ENSE00000551768	16
ENSE00003459876	16
ENSE00001676070	16
ENSE00002056660	16
ENSE00003682868	16
ENSE00003585011	16
ENSE00003617109	16
ENSE00000923872	16
ENSE00003619839	16
ENSE00000955628	16
ENSE00000917603	16
ENSE00001595730	16
ENSE00003730826	16
ENSE00003634803	16
ENSE00000987353	16
ENSE00002151740	16
ENSE00003584924	16
ENSE00003574028	16
ENSE00003693411	16
ENSE00001458468	16
ENSE00002063633	16
ENSE00003496154	16
ENSE00003651244	16
ENSE00001018387	16
ENSE00003658581	16
ENSE00003484504	16
ENSE00000816096	16
ENSE00001715897	16
ENSE00001013091	16
ENSE00003637660	16
ENSE00003583165	16
ENSE00001075284	16
ENSE00000540397	16
ENSE00003513248	16
ENSE00003547617	16
ENSE00003591191	16
ENSE00003579353	16
ENSE00003617681	16
ENSE00001086848	16
ENSE00003581289	16
ENSE00003786242	16
ENSE00003552177	16
ENSE00002219006	16
ENSE00003580932	16
ENSE00003625920	16
ENSE00003465128	16
ENSE00003511036	16
ENSE00001265023	16
ENSE00003643469	16
ENSE00001909602	16
ENSE00003531367	16
ENSE00003462283	16
ENSE00003606567	16
ENSE00003677228	16
ENSE00003567774	16
ENSE00003469336	16
ENSE00003534875	16
ENSE00003567253	16
ENSE00003594094	16
ENSE00003461429	16
ENSE00003471490	16
ENSE00002204269	16
ENSE00003640702	16
ENSE00003667504	16
ENSE00003601072	16
ENSE00003636839	16
ENSE00002263445	16
ENSE00003529603	16
ENSE00001700821	16
ENSE00001603491	16
ENSE00001682922	16
ENSE00003529415	16
ENSE00003613894	16
ENSE00003599339	16
ENSE00001003903	16
ENSE00001649969	16
ENSE00001599442	16
ENSE00003525515	16
ENSE00001510607	16
ENSE00000809491	16
ENSE00003614043	16
ENSE00003594649	16
ENSE00003618953	16
ENSE00003615538	16
ENSE00003578383	16
ENSE00001309962	16
ENSE00003741761	16
ENSE00003472568	16
ENSE00003624261	16
ENSE00003524548	16
ENSE00001122968	16
ENSE00001602293	16
ENSE00003472206	16
ENSE00003655385	16
ENSE00003504118	16
ENSE00003554086	16
ENSE00002732420	16
ENSE00003577330	16
ENSE00003583108	16
ENSE00000676190	16
ENSE00003619082	16
ENSE00003674799	16
ENSE00001484459	16
ENSE00003600059	16
ENSE00003518149	16
ENSE00001946559	16
ENSE00001488129	16
ENSE00000676617	16
ENSE00002521490	16
ENSE00003465102	16
ENSE00001004752	16
ENSE00003467586	16
ENSE00000775130	16
ENSE00003664335	16
ENSE00000912223	16
ENSE00003659420	16
ENSE00003491109	16
ENSE00001109850	16
ENSE00000771460	16
ENSE00003690759	16
ENSE00003511366	16
ENSE00003538277	16
ENSE00003644435	16
ENSE00003717772	16
ENSE00003568004	16
ENSE00003633585	16
ENSE00003653825	16
ENSE00003494939	16
ENSE00003679119	16
ENSE00001622258	16
ENSE00003535649	16
ENSE00001603806	16
ENSE00001104390	16
ENSE00003667442	16
ENSE00003576488	16
ENSE00003688917	16
ENSE00003556117	16
ENSE00003149221	16
ENSE00003481147	16
ENSE00001096177	16
ENSE00001151012	16
ENSE00001087463	16
ENSE00003609965	16
ENSE00000653946	16
ENSE00001017122	16
ENSE00003640783	16
ENSE00003596050	16
ENSE00001051175	16
ENSE00003580095	16
ENSE00003515825	16
ENSE00001628119	16
ENSE00003555402	16
ENSE00003691391	16
ENSE00003695713	16
ENSE00000755981	16
ENSE00003667558	16
ENSE00003716297	16
ENSE00003642660	16
ENSE00003581169	16
ENSE00003511971	16
ENSE00003567945	16
ENSE00003540733	16
ENSE00003582181	16
ENSE00001732257	16
ENSE00003657067	16
ENSE00003739183	16
ENSE00001025734	16
ENSE00003475471	16
ENSE00003552547	16
ENSE00003568303	16
ENSE00003690812	16
ENSE00003654734	16
ENSE00002283227	16
ENSE00003602660	16
ENSE00000720045	16
ENSE00003736172	16
ENSE00003497698	16
ENSE00002511027	16
ENSE00000909277	16
ENSE00003826998	16
ENSE00001018834	16
ENSE00003684435	16
ENSE00003638232	16
ENSE00003562520	16
ENSE00002478914	16
ENSE00000954740	16
ENSE00003491962	16
ENSE00003758574	16
ENSE00001757251	16
ENSE00003466697	16
ENSE00000926755	16
ENSE00000719721	16
ENSE00001115109	16
ENSE00003650479	16
ENSE00003585520	16
ENSE00003652276	16
ENSE00003534960	16
ENSE00003679163	16
ENSE00000771364	16
ENSE00003635626	16
ENSE00000841691	16
ENSE00000964116	16
ENSE00003740566	16
ENSE00003818434	16
ENSE00000832354	16
ENSE00003649879	16
ENSE00001004023	16
ENSE00003572987	16
ENSE00003636411	16
ENSE00001094808	16
ENSE00003700923	16
ENSE00003539017	16
ENSE00003619888	16
ENSE00003557323	16
ENSE00003648262	16
ENSE00003577818	16
ENSE00002430262	16
ENSE00003742719	16
ENSE00003513352	16
ENSE00003685204	16
ENSE00003692184	16
ENSE00003632689	16
ENSE00003612831	16
ENSE00003734554	16
ENSE00003664838	16
ENSE00003620498	16
ENSE00002397383	16
ENSE00001021581	16
ENSE00003776097	16
ENSE00003640260	16
ENSE00003557749	16
ENSE00001490980	16
ENSE00003492359	16
ENSE00003599601	16
ENSE00000673042	16
ENSE00003503073	16
ENSE00000682085	16
ENSE00003590982	16
ENSE00003609511	16
ENSE00003596611	16
ENSE00002458783	16
ENSE00001229552	16
ENSE00003550811	16
ENSE00001560524	16
ENSE00001094477	16
ENSE00001016473	16
ENSE00001949300	16
ENSE00003632323	16
ENSE00003636767	16
ENSE00003714478	16
ENSE00003749447	16
ENSE00000922270	16
ENSE00003628585	16
ENSE00000672939	16
ENSE00003650968	16
ENSE00003624414	16
ENSE00003678301	16
ENSE00003687520	16
ENSE00003547088	16
ENSE00003473076	16
ENSE00003530438	16
ENSE00003652738	16
ENSE00003550272	16
ENSE00003589236	16
ENSE00003206466	16
ENSE00003607900	16
ENSE00003739159	16
ENSE00003544509	16
ENSE00000970961	16
ENSE00001374118	16
ENSE00003487549	16
ENSE00003685216	16
ENSE00003561695	16
ENSE00003629937	16
ENSE00003557653	16
ENSE00001081754	16
ENSE00002167570	16
ENSE00003493203	16
ENSE00003571587	16
ENSE00001875044	16
ENSE00003802150	16
ENSE00003470851	16
ENSE00001492226	16
ENSE00003492987	16
ENSE00003522622	16
ENSE00003476393	16
ENSE00003634306	16
ENSE00003581428	16
ENSE00003440956	16
ENSE00001606979	16
ENSE00003671858	16
ENSE00001607983	16
ENSE00003637782	16
ENSE00002485155	16
ENSE00003745807	16
ENSE00003537284	16
ENSE00002308916	16
ENSE00001507303	16
ENSE00003592274	16
ENSE00003610842	16
ENSE00003526576	16
ENSE00001133836	16
ENSE00003546220	16
ENSE00003615275	16
ENSE00003507891	16
ENSE00003653497	16
ENSE00000932771	16
ENSE00003492903	16
ENSE00000948120	16
ENSE00002258548	16
ENSE00003553046	16
ENSE00003481185	16
ENSE00003524521	16
ENSE00000987299	16
ENSE00003533745	16
ENSE00003654275	16
ENSE00000839239	16
ENSE00003497472	16
ENSE00003486369	16
ENSE00003653488	16
ENSE00002548999	16
ENSE00003571277	16
ENSE00000661846	16
ENSE00003661933	16
ENSE00003528703	16
ENSE00003503931	16
ENSE00003721839	16
ENSE00003579939	16
ENSE00003595239	16
ENSE00000916514	16
ENSE00001154534	16
ENSE00003684851	16
ENSE00003550363	16
ENSE00001099443	16
ENSE00003476766	16
ENSE00000924667	16
ENSE00001298844	16
ENSE00002435742	16
ENSE00000785638	16
ENSE00003666048	16
ENSE00000712788	16
ENSE00003640640	16
ENSE00003640987	16
ENSE00003624676	16
ENSE00003671212	16
ENSE00003610516	16
ENSE00003542515	16
ENSE00001087177	16
ENSE00001594969	16
ENSE00003653503	16
ENSE00003680597	16
ENSE00000987866	16
ENSE00003572306	16
ENSE00003541779	16
ENSE00003519808	16
ENSE00003747101	16
ENSE00003557645	16
ENSE00003556565	16
ENSE00002473707	16
ENSE00003656297	16
ENSE00002301457	16
ENSE00003581502	16
ENSE00003652613	16
ENSE00003627080	16
ENSE00003525955	16
ENSE00003572804	16
ENSE00003568230	16
ENSE00003535224	16
ENSE00001224573	16
ENSE00003542669	16
ENSE00003521553	16
ENSE00003596575	16
ENSE00003500552	16
ENSE00003460377	16
ENSE00000679146	16
ENSE00003676273	16
ENSE00000979382	16
ENSE00001920161	16
ENSE00000950341	16
ENSE00003518334	16
ENSE00003571723	16
ENSE00003782389	16
ENSE00003587021	16
ENSE00003635158	16
ENSE00000755977	16
ENSE00001687166	16
ENSE00003671593	16
ENSE00003550668	16
ENSE00003512693	16
ENSE00003575420	16
ENSE00003744124	16
ENSE00003681946	16
ENSE00003561865	16
ENSE00003628523	16
ENSE00003539673	16
ENSE00001070592	16
ENSE00003597562	16
ENSE00003551762	16
ENSE00000721386	16
ENSE00003588348	16
ENSE00000931009	16
ENSE00000654637	16
ENSE00003691160	16
ENSE00001164252	16
ENSE00000804746	16
ENSE00000745473	16
ENSE00001633473	16
ENSE00003607716	16
ENSE00003672218	16
ENSE00003535041	16
ENSE00003563126	16
ENSE00003590436	16
ENSE00003467788	16
ENSE00003503294	16
ENSE00000826497	16
ENSE00003466414	16
ENSE00003685863	16
ENSE00003543039	16
ENSE00001799732	16
ENSE00003573648	16
ENSE00003757032	16
ENSE00001507259	16
ENSE00003499419	16
ENSE00000975581	16
ENSE00003734372	16
ENSE00003605864	16
ENSE00001113522	16
ENSE00003722184	16
ENSE00003589613	16
ENSE00001556746	16
ENSE00001122951	16
ENSE00003608031	16
ENSE00001116024	16
ENSE00003481331	16
ENSE00003608305	16
ENSE00003565392	16
ENSE00003572947	16
ENSE00000805933	16
ENSE00003612006	16
ENSE00001129010	16
ENSE00003788164	16
ENSE00001045400	16
ENSE00000939671	16
ENSE00000824360	16
ENSE00003468167	16
ENSE00003612030	16
ENSE00002488634	16
ENSE00003709520	16
ENSE00003502038	16
ENSE00003677674	16
ENSE00003503696	16
ENSE00001655147	16
ENSE00003659789	16
ENSE00001380062	16
ENSE00001051226	16
ENSE00003492611	16
ENSE00003483821	16
ENSE00003696592	16
ENSE00003564260	16
ENSE00001229237	16
ENSE00000665942	16
ENSE00003561499	16
ENSE00003621814	16
ENSE00003585361	16
ENSE00003576763	16
ENSE00003511782	16
ENSE00003827555	16
ENSE00003623648	16
ENSE00000718733	16
ENSE00003471421	16
ENSE00003464311	16
ENSE00003500627	16
ENSE00003691552	16
ENSE00001051179	16
ENSE00003499808	16
ENSE00003620503	16
ENSE00003527776	16
ENSE00003472250	16
ENSE00003571541	16
ENSE00003510021	16
ENSE00003509252	16
ENSE00000834688	16
ENSE00003603181	16
ENSE00003577666	16
ENSE00003653823	16
ENSE00003495130	16
ENSE00002482162	16
ENSE00003582453	16
ENSE00003643871	16
ENSE00000767105	16
ENSE00003670829	16
ENSE00001756488	16
ENSE00003471922	16
ENSE00003605744	16
ENSE00003571790	16
ENSE00003688593	16
ENSE00003641082	16
ENSE00001080910	16
ENSE00003563715	16
ENSE00003534200	16
ENSE00003554454	16
ENSE00002467426	16
ENSE00001459303	16
ENSE00000666787	16
ENSE00003550393	16
ENSE00003615359	16
ENSE00003807724	16
ENSE00003569743	16
ENSE00001262884	16
ENSE00003467592	16
ENSE00001088317	16
ENSE00002484922	16
ENSE00001101201	16
ENSE00003481218	16
ENSE00001707368	16
ENSE00000822388	16
ENSE00003478577	16
ENSE00003636886	16
