Interaction Term	K562 - # Interaction Rows	K562 - Mean PSI (Interaction Rows)	K562 - # Single Binders	K562 - Mean PSI (Single Binders)	K562 - Difference in Mean PSI(Interaction - Single)	K562 - Interaction Beta Coefficient	K562 - Interaction P-value	HepG2 - # Interaction Rows	HepG2 - Mean PSI (Interaction Rows)	HepG2 - # Single Binders	HepG2 - Mean PSI (Single Binders)	HepG2 - Difference in Mean PSI(Interaction - Single)	HepG2 - Interaction Beta Coefficient	HepG2 - Interaction P-value
RBFOX2-3_SUPV3L1-1_interaction	0.0		24510.0	0.705999061607507				76.0	0.9855394736842105	46371.0	0.6663306484656357	0.31920882521857474	0.24648387880458644	3.4567524834094242e-09
RBFOX2-3_SUPV3L1-2_interaction	0.0		24593.0	0.7068018948481274				753.0	0.8195790172642763	46994.0	0.6709008809635273	0.148678136300749	0.024745845468794887	0.09206703047509691
RBFOX2-3_SUPV3L1-3_interaction	0.0		24691.0	0.7022001539022314				1151.0	0.9334674196350997	45401.0	0.6616535759124248	0.2718138437226749	0.16136207086656915	9.686679253435486e-31
RBFOX2-3_SUPV3L1-4_interaction	0.0		24674.0	0.7019974669692794				45.0	0.966	47459.0	0.6752214859141574	0.29077851408584254	0.10815452038431662	0.04221003270929966
RBFOX2-3_SUPV3L1-5_interaction	0.0		24622.0	0.7071227357647631				212.0	0.9710990566037735	48652.0	0.6716701882759187	0.29942886832785476	0.2278523418143588	8.547583210343591e-20
RBFOX2-3_SUPV3L1-6_interaction	0.0		24510.0	0.705999061607507				0.0		48229.0	0.670269910219992			
RBFOX2-4_SF3B4-1_interaction	1617.0	0.772156771799629	133638.0	0.7477774622487616	0.024379309550867423	0.06346662687225799	3.555438473997025e-12	3579.0	0.7363273260687343	91864.0	0.726100991683358	0.010226334385376346	0.039451580234402636	1.0517761922491199e-09
RBFOX2-4_SF3B4-2_interaction	4088.0	0.6874589041095891	258039.0	0.732721718422409	-0.045262814312819866	-0.003643508882911131	0.5570324097848578	3188.0	0.699577321204517	138977.0	0.6962203062377229	0.0033570149667940807	0.04920971212337854	2.6126310107109137e-13
RBFOX2-4_SF3B4-3_interaction	3286.0	0.833018563603165	140377.0	0.8274300847004852	0.005588478902679772	0.051812228128865545	1.5111115560748698e-14	3838.0	0.8414529702970297	101086.0	0.7899508932987754	0.051502076998254265	0.07157612469840467	2.2485970935442397e-30
RBFOX2-4_SF3B4-4_interaction	3369.0	0.8670293855743544	156108.0	0.8641606003536013	0.0028687852207530673	0.05148251842545807	9.149450848395866e-15	3850.0	0.9088011688311689	100429.0	0.8071578528114389	0.10164331601972998	0.1214932121254819	1.3165905273621902e-84
RBFOX2-4_SF3B4-5_interaction	6377.0	0.7050352830484554	234062.0	0.7060159808085038	-0.000980697760048388	0.056304851346452904	2.6709676803535857e-25	7118.0	0.6136708345040742	132283.0	0.697193070916142	-0.0835222364120678	-0.051471369044851036	2.52417607815565e-25
RBFOX2-4_SF3B4-6_interaction	4525.0	0.7014239779005524	227692.0	0.736006502204733	-0.03458252430418052	0.010687293971666076	0.07460607459494392	3457.0	0.6679321666184552	115496.0	0.7384984674793932	-0.07056630086093796	-0.0445540707153168	8.303516099958124e-12
RBFOX2-4_SUPV3L1-1_interaction	0.0		18963.0	0.6771688551389548				76.0	0.9804605263157895	30297.0	0.6601737960854209	0.3202867302303686	0.24934613519408746	2.312728268094972e-09
RBFOX2-4_SUPV3L1-2_interaction	0.0		19046.0	0.6783311456473801				79.0	0.9855506329113924	32268.0	0.6727711664807239	0.31277946643066856	0.2049471179356021	3.714802454143178e-07
RBFOX2-4_SUPV3L1-3_interaction	0.0		19144.0	0.6725417885499373				305.0	0.9734967213114756	31019.0	0.6672309874592992	0.30626573385217637	0.17034518196889872	3.5204902527563132e-15
RBFOX2-4_SUPV3L1-4_interaction	0.0		19127.0	0.6722539603701574				433.0	0.9568868360277136	30609.0	0.6666571106537292	0.2902297253739844	0.12166133205883292	1.0357588387418021e-10
RBFOX2-4_SUPV3L1-5_interaction	0.0		19075.0	0.6787885714285714				327.0	0.9529373088685016	32348.0	0.6667712996166687	0.2861660092518329	0.22367459002343035	1.158328984882684e-27
RBFOX2-4_SUPV3L1-6_interaction	0.0		18963.0	0.6771688551389548				373.0	0.7874718498659516	31409.0	0.6635387468559967	0.12393310300995497	0.07303211773491797	0.00019714336945372192
RBFOX2-5_SF3B4-1_interaction	1530.0	0.6608248366013072	136343.0	0.7542385124282142	-0.09341367582690696	-0.09561614137869322	9.534363508632996e-25	3638.0	0.7122706157229248	104306.0	0.7279824219124499	-0.015711806189525057	-0.01616783420005093	0.010221250260710194
RBFOX2-5_SF3B4-2_interaction	5406.0	0.6790714946355901	257934.0	0.7357616618980047	-0.056690167262414604	-0.05944781168637748	6.484608050954713e-27	5926.0	0.7284114917313533	146061.0	0.696477666865214	0.03193382486613938	0.06041435626100586	1.4005560178169193e-32
RBFOX2-5_SF3B4-3_interaction	3719.0	0.7319501210002689	142042.0	0.8350426775179173	-0.10309255651764837	-0.11420515132527544	1.995831497047468e-72	3607.0	0.8411081230939839	114108.0	0.7833496161531183	0.057758506940865595	0.03622328222015791	8.118135012716574e-09
RBFOX2-5_SF3B4-4_interaction	4301.0	0.7765721925133691	156775.0	0.8706297496412057	-0.09405755712783659	-0.1000513976685899	6.608501452894249e-63	3987.0	0.8819262603461249	112715.0	0.7999786008960652	0.08194765945005966	0.05396684388390284	2.759562274785984e-19
RBFOX2-5_SF3B4-5_interaction	8934.0	0.731978956794269	231479.0	0.7067300208658239	0.025248935928445126	0.05207106645821189	1.8064329676558972e-26	10264.0	0.6723233632112235	138551.0	0.6950783321664946	-0.02275496895527107	0.00014421360268447044	0.9724430413905631
RBFOX2-5_SF3B4-6_interaction	5471.0	0.7206129592396271	228331.0	0.7378514459271849	-0.017238486687557786	-0.007434288369605007	0.17796469982906812	8303.0	0.7322181741539202	118364.0	0.7341314081984388	-0.001913234044518597	0.010686877901512144	0.017841752636355564
RBFOX2-5_SUPV3L1-1_interaction	0.0		21494.0	0.7104205359635247				507.0	0.7012051282051281	41995.0	0.680593796880581	0.020611331324547177	-0.1121949472993778	9.523590221356918e-09
RBFOX2-5_SUPV3L1-2_interaction	64.0	0.927796875	21449.0	0.710026714532146	0.2177701604678539	-0.058943029173786354	0.5179208366698507	238.0	0.9689012605042017	44510.0	0.6862669737137722	0.28263428679042946	0.1733747057912098	3.496072317047748e-13
RBFOX2-5_SUPV3L1-3_interaction	0.0		21675.0	0.7060561014994233				191.0	0.9715445026178012	43807.0	0.6862324286073002	0.28531207401050107	0.1386718354461964	1.9297624908675316e-07
RBFOX2-5_SUPV3L1-4_interaction	0.0		21658.0	0.7058282159017452				293.0	0.9453566552901025	43449.0	0.6863825519574673	0.25897410333263515	0.07954648430356108	0.00031439364104008955
RBFOX2-5_SUPV3L1-5_interaction	64.0	0.927796875	21478.0	0.7103901666821864	0.2174067083178136	-0.04756042026168183	0.4754666587342137	1009.0	0.8240777998017839	43544.0	0.6814071513871027	0.14267064841468113	0.06815153936841832	1.5773179385903222e-07
RBFOX2-5_SUPV3L1-6_interaction	0.0		21494.0	0.7104205359635247				373.0	0.7874718498659516	43969.0	0.6819197957651982	0.10555205410075341	0.05019759675196406	0.010378766846851564
RBFOX2-6_SF3B4-1_interaction	574.0	0.6299398954703833	124810.0	0.7630716809550516	-0.1331317854846683	-0.21638294469764882	2.3848604791454918e-46	1402.0	0.7120905848787448	81930.0	0.7521424325643842	-0.04005184768563941	-0.0666862773269754	2.9054176053939866e-11
RBFOX2-6_SF3B4-2_interaction	1801.0	0.697540810660744	251699.0	0.7378353092384159	-0.04029449857767187	-0.1385442058440544	1.3404807904661789e-49	1343.0	0.9082401340282948	128379.0	0.7043686311624174	0.2038715028658774	0.20422422345814747	1.9527928566417428e-89
RBFOX2-6_SF3B4-3_interaction	1086.0	0.8772127071823204	133863.0	0.8460512090719616	0.031161498110358732	-0.03822659996245616	0.0007798450932554171	1959.0	0.8043810617662072	90556.0	0.8260851075577543	-0.021704045791547166	-0.05191340352179565	2.013168809898423e-09
RBFOX2-6_SF3B4-4_interaction	810.0	0.9381246913580247	150312.0	0.8832173944861356	0.05490729687188911	-0.01687166994627246	0.18938111910030833	1363.0	0.9501071166544386	91115.0	0.8463632991274763	0.10374381752696227	0.07702140257791718	2.417265718140861e-14
RBFOX2-6_SF3B4-5_interaction	2807.0	0.8483375489846813	230288.0	0.707872201330508	0.1404653476541733	0.10222063198937535	1.0187897352826655e-35	2861.0	0.6847179307934289	126509.0	0.7010695839821672	-0.016351653188738324	-0.040357443945643105	6.023583181340188e-08
RBFOX2-6_SF3B4-6_interaction	2677.0	0.8703111692192752	220474.0	0.7384296629080979	0.13188150631117734	0.09818775444607399	2.248649426976533e-32	2683.0	0.7571781587774878	102756.0	0.7541675717233057	0.0030105870541821123	-0.015364390702189977	0.04447758215718586
RBFOX2-6_SUPV3L1-1_interaction	0.0		8049.0	0.7919817368617219				56.0	0.9923125	16049.0	0.7281285749890958	0.26418392501090426	0.1896542654725824	8.64054649896064e-05
RBFOX2-6_SUPV3L1-2_interaction	0.0		8132.0	0.7935320954254796				95.0	0.9886526315789472	17948.0	0.7423340762201915	0.2463185553587557	0.14033272246762205	0.00014462207375317434
RBFOX2-6_SUPV3L1-3_interaction	0.0		8230.0	0.778693560145808				56.0	0.9888125	17229.0	0.7444705438504846	0.24434195614951537	0.10301381921423995	0.03142549440950282
RBFOX2-6_SUPV3L1-4_interaction	0.0		8213.0	0.7782429684646293				20.0	0.9704	17147.0	0.7489423514317373	0.22145764856826278	0.05051104164762388	0.5250872032081413
RBFOX2-6_SUPV3L1-5_interaction	0.0		8161.0	0.794191888248989				314.0	0.9578328025477707	18086.0	0.731890910096207	0.2259418924515637	0.1607380902341822	1.9868869755545634e-14
RBFOX2-6_SUPV3L1-6_interaction	0.0		8049.0	0.7919817368617219				252.0	0.9044444444444445	17363.0	0.7267903876058284	0.17765405683861613	0.13136721960001582	2.036354312214146e-08
RBM15-1_SRSF9-1_interaction								20.0	0.9817249999999997	4588.0	0.6568453574542283	0.3248796425457714	0.434204042157441	5.459210550733194e-08
RBM15-1_SRSF9-2_interaction								51.0	0.9925686274509806	9074.0	0.6915702556755565	0.3009983717754241	0.44906145548373894	6.295860574795236e-19
RBM15-1_SRSF9-3_interaction								0.0		3837.0	0.7113808965337504			
RBM15-1_SRSF9-4_interaction								0.0		5980.0	0.7926571070234114			
RBM15-1_SRSF9-5_interaction								29.0	0.9930862068965518	3938.0	0.665738191975622	0.3273480149209298	0.4155710169800164	4.671608371178065e-10
RBM15-1_SRSF9-6_interaction								0.0		9551.0	0.5832894984818344			
RBM15-2_SRSF9-1_interaction								264.0	0.6971723484848484	11296.0	0.6546994511331445	0.0424728973517039	0.04712763415680788	0.04135653724653063
RBM15-2_SRSF9-2_interaction								53.0	0.9925566037735849	16266.0	0.675154063691135	0.31740254008244995	0.34130990738180145	3.005486127806962e-12
RBM15-2_SRSF9-3_interaction								0.0		11033.0	0.6743664461161969			
RBM15-2_SRSF9-4_interaction								74.0	0.9858378378378378	13028.0	0.7142233650598712	0.2716144727779667	0.1791950550377357	1.6824562162657032e-05
RBM15-2_SRSF9-5_interaction								29.0	0.9930862068965518	11134.0	0.6585587839051554	0.3345274229913964	0.3134581752714025	2.193187234912227e-06
RBM15-2_SRSF9-6_interaction								70.0	0.9850714285714287	16607.0	0.6108149876558078	0.37425644091562094	0.4716845718730831	1.8906892330553357e-28
RBM15-3_SRSF9-1_interaction								0.0		5529.0	0.7128980828359559			
RBM15-3_SRSF9-2_interaction								0.0		10077.0	0.7209773246005755			
RBM15-3_SRSF9-3_interaction								188.0	0.209311170212766	4362.0	0.811463892709766	-0.602152722497	-0.7149782515096661	2.15125603350277e-144
RBM15-3_SRSF9-4_interaction								218.0	0.3206490825688073	6445.0	0.8516717610550814	-0.531022678486274	-0.625528271816961	4.51790363470178e-131
RBM15-3_SRSF9-5_interaction								0.0		4897.0	0.7286122115580967			
RBM15-3_SRSF9-6_interaction								3.0	0.9991666666666666	10446.0	0.6178193566915565	0.3813473099751101	0.41141264749753953	0.04414661274973598
RBM15-4_SRSF9-1_interaction								0.0		6470.0	0.7245700154559506			
RBM15-4_SRSF9-2_interaction								0.0		11018.0	0.7271413142131058			
RBM15-4_SRSF9-3_interaction								188.0	0.209311170212766	5303.0	0.8082142183669621	-0.598903048154196	-0.7297173339392288	1.974962928332296e-153
RBM15-4_SRSF9-4_interaction								225.0	0.34088666666666667	7372.0	0.8439749050461205	-0.5030882383794538	-0.6206754854832106	5.256790488106127e-136
RBM15-4_SRSF9-5_interaction								97.0	0.9677731958762887	5644.0	0.731151754075124	0.23662144180116473	0.20626770991650625	2.8887257128561994e-08
RBM15-4_SRSF9-6_interaction								100.0	0.9687150000000001	11193.0	0.6264940141159653	0.3422209858840348	0.3673993388012361	2.7115790973600183e-24
RBM15-5_SRSF9-1_interaction								0.0		7349.0	0.5852083276636277			
RBM15-5_SRSF9-2_interaction								38.0	0.995855263157895	11821.0	0.6385826918196431	0.35727257133825185	0.492530638950491	1.529999049664658e-17
RBM15-5_SRSF9-3_interaction								177.0	0.16891242937853107	6204.0	0.6314626047711154	-0.4625501753925843	-0.5137139290125075	5.358103574884641e-74
RBM15-5_SRSF9-4_interaction								177.0	0.16891242937853107	8347.0	0.71020905714628	-0.5412966277677489	-0.5400371353598312	9.275288868967234e-85
RBM15-5_SRSF9-5_interaction								252.0	0.9177281746031747	6213.0	0.5576310156124256	0.3600971589907491	0.42575122889915834	2.3021189048163733e-69
RBM15-5_SRSF9-6_interaction								136.0	0.8941286764705881	12000.0	0.5479679583333333	0.3461607181372548	0.5390530307704077	2.051010471658391e-67
RBM15-6_SRSF9-1_interaction								77.0	0.0242922077922078	8237.0	0.6318978390190604	-0.6076056312268526	-0.5802625567145105	3.264384963470145e-45
RBM15-6_SRSF9-2_interaction								0.0		12939.0	0.6594295154185023			
RBM15-6_SRSF9-3_interaction								0.0		7600.0	0.6428126973684211			
RBM15-6_SRSF9-4_interaction								0.0		9743.0	0.7077796879811147			
RBM15-6_SRSF9-5_interaction								349.0	0.9316375358166189	7061.0	0.5926640702450079	0.338973465571611	0.37445843145563845	1.157176766913045e-70
RBM15-6_SRSF9-6_interaction								356.0	0.6197148876404495	12602.0	0.5781279955562608	0.04158689208418864	0.1764287700684873	5.607731810494595e-19
RBM22-1_TIA1-1_interaction	1312.0	0.9256817835365854	32749.0	0.675080872698403	0.25060091083818237	0.28799320667661743	8.186440555862852e-169	934.0	0.602286937901499	22526.0	0.7385266580839919	-0.13623972018249286	-0.17478294652085324	2.3932870106809285e-41
RBM22-1_TIA1-2_interaction	860.0	0.7687622093023256	49132.0	0.7030014349100383	0.06576077439228734	0.07296047930178177	4.0158557746760795e-09	597.0	0.5911666666666666	27565.0	0.7033013785597679	-0.11213471189310131	-0.07950538722004565	1.5904680890955994e-07
RBM22-1_TIA1-3_interaction	918.0	0.4923567538126362	45434.0	0.7283303583219615	-0.23597360450932525	-0.24973660511387924	2.281922149879518e-95	435.0	0.3255045977011494	29283.0	0.6900184236587782	-0.36451382595762877	-0.3139191770962259	5.230418947260753e-72
RBM22-1_TIA1-4_interaction	177.0	0.9721666666666666	47159.0	0.7229860472020186	0.24918061946464798	0.24816136033111819	6.461482708620544e-21	13.0	0.9988846153846154	27069.0	0.7191633048875097	0.2797213104971057	0.2798370563527379	0.0043947280285679
RBM22-1_TIA1-5_interaction	1523.0	0.8268502954694681	51048.0	0.6895703161730135	0.13727997929645464	0.1545530230238347	3.5485610429630616e-58	668.0	0.4575935628742515	27761.0	0.7021506429883649	-0.24455708011411342	-0.20667638675140573	1.0412369780547044e-46
RBM22-1_TIA1-6_interaction	46.0	0.9920869565217391	41619.0	0.6827545472019991	0.30933240931973993	0.3297380389985512	1.5868685566929688e-10	176.0	0.3208039772727273	25937.0	0.708127077148475	-0.3873230998757477	-0.34901491724920164	6.520229065034606e-38
RBM22-2_TIA1-1_interaction	441.0	0.5145022675736961	45387.0	0.6572647674444224	-0.1427624998707263	-0.08123666804348034	1.5976749320586804e-06	43.0	0.9886627906976745	50481.0	0.6118468730809612	0.3768159176167133	0.3785290083813874	2.7229250221753534e-12
RBM22-2_TIA1-2_interaction	4117.0	0.6608938547486034	53514.0	0.6758641103262698	-0.014970255577666403	0.04437744576069617	1.2347282833743944e-12	1702.0	0.46673384253819034	51528.0	0.615473858872846	-0.14874001633465567	-0.10397278163001869	1.748509448582098e-27
RBM22-2_TIA1-3_interaction	1022.0	0.5245029354207436	56122.0	0.6890470581946474	-0.16454412277390384	-0.12197359941624947	3.940115694653069e-27	675.0	0.4148140740740741	54976.0	0.6028001855355064	-0.1879861114614323	-0.08502672912444698	1.7749637143558587e-09
RBM22-2_TIA1-4_interaction	1876.0	0.7386609808102346	54657.0	0.6845572296320691	0.05410375117816546	0.10358210655004005	2.0210492186099015e-33	882.0	0.5788690476190477	51504.0	0.6151448625349488	-0.03627581491590115	-0.021761705680923237	0.08691492405250001
RBM22-2_TIA1-5_interaction	816.0	0.6292401960784314	63358.0	0.6698555194292749	-0.0406153233508435	0.022453606249938675	0.07324300038951903	295.0	0.5775745762711866	54680.0	0.6030271305779079	-0.02545255430672133	0.06677269027177027	0.0014358481670356698
RBM22-2_TIA1-6_interaction	979.0	0.593514300306435	50649.0	0.653370984619637	-0.05985668431320201	0.009985876983936411	0.388042467217141	304.0	0.6136151315789473	51854.0	0.6039472461140896	0.00966788546485775	0.08802524956945203	2.2543575029208993e-05
RBM22-3_TIA1-1_interaction	932.0	0.5885670600858369	34629.0	0.7306683415634294	-0.1421012814775925	-0.16982532913652645	3.3336997572498534e-45	183.0	0.9893196721311476	24984.0	0.7689574927953889	0.22036217933575863	0.19757818097153382	1.405984004537043e-13
RBM22-3_TIA1-2_interaction	264.0	0.991564393939394	51444.0	0.7231315994090661	0.26843279453032787	0.22985756071335817	3.6904676482207355e-26	624.0	0.5373485576923077	28467.0	0.7459284785892437	-0.208579920896936	-0.19741228996422958	2.5772766093529336e-40
RBM22-3_TIA1-3_interaction	2714.0	0.6414673913043478	42962.0	0.7535783715841906	-0.11211098027984279	-0.183425645071114	1.1498069761229454e-127	1180.0	0.5027241525423729	28749.0	0.7344662770878988	-0.2317421245455259	-0.20182938072832565	8.964501503940791e-73
RBM22-3_TIA1-4_interaction	1379.0	0.7816823785351704	45875.0	0.7443216675749319	0.03736071096023852	-0.012029775027381841	0.2303061113379402	383.0	0.6676618798955614	27285.0	0.7621101337731354	-0.09444825387757405	-0.11247606820332738	1.7544932367159705e-09
RBM22-3_TIA1-5_interaction	1426.0	0.8257240532959327	52362.0	0.7109544517016158	0.11476960159431693	0.07761952735361638	3.2503454640281187e-15	238.0	0.49707352941176464	29577.0	0.7329933225141156	-0.235919793102351	-0.20904194292687073	3.314338543975042e-19
RBM22-3_TIA1-6_interaction	248.0	0.9173286290322581	42335.0	0.7066027872918389	0.2107258417404192	0.19099963083993035	1.6169349388271906e-17	12.0	0.9994999999999999	27221.0	0.7445805995371221	0.25491940046287787	0.2851583296613895	0.005278321247593163
RBM22-4_TIA1-1_interaction	93.0	0.989747311827957	33564.0	0.7543667471099987	0.23538056471795832	0.15224945294155678	2.8168097536938885e-05	0.0		22885.0	0.8225601485689314			
RBM22-4_TIA1-2_interaction	849.0	0.9391319199057715	47531.0	0.7412833203593444	0.19784859954642708	0.08331845493345848	2.7591434606444228e-11	156.0	0.982397435897436	26938.0	0.7739629148414878	0.20843452105594817	0.20037568020501756	2.7190250496959642e-12
RBM22-4_TIA1-3_interaction	1028.0	0.6183686770428015	43591.0	0.7728661535638092	-0.15449747652100765	-0.2928826131685046	3.8536087741155446e-143	364.0	0.5465508241758242	27916.0	0.7577831709413957	-0.21123234676557145	-0.20633832292123966	2.1411218996155857e-27
RBM22-4_TIA1-4_interaction	2451.0	0.8127819257445941	40988.0	0.7666057138674734	0.04617621187712062	-0.09074823075099565	2.349264288269415e-29	340.0	0.9625558823529412	24906.0	0.7990697020798202	0.163486180273121	0.13092968095076082	3.547979693847958e-11
RBM22-4_TIA1-5_interaction	457.0	0.9227877461706785	51557.0	0.7339990592935973	0.18878868687708117	0.07206146781416098	1.583255110822696e-05	97.0	0.9919484536082475	27394.0	0.765659505731182	0.22628894787706544	0.22771429266486215	3.049354944185015e-10
RBM22-4_TIA1-6_interaction	639.0	0.8206103286384977	38810.0	0.7324024607060037	0.08820786793249402	-0.007652935178193111	0.5925681845804041	81.0	0.9863888888888888	24618.0	0.7873501299861889	0.19903875890269984	0.20693473443444638	1.7248024521008874e-07
RBM22-5_TIA1-1_interaction	1908.0	0.6545167714884698	40124.0	0.6662325291596053	-0.01171575767113553	0.04317474872821977	7.2940302209232e-07	460.0	0.3196130434782609	52432.0	0.6219633525328044	-0.3023503090545435	-0.3379201037736978	4.930010126204653e-85
RBM22-5_TIA1-2_interaction	1049.0	0.4155009532888465	57321.0	0.6922899809842815	-0.276789027695435	-0.2392403658953489	1.2310096845472305e-101	412.0	0.612256067961165	56893.0	0.6104715782257923	0.0017844897353727074	0.07610543324751724	2.0431891055491644e-05
RBM22-5_TIA1-3_interaction	2344.0	0.7156832337883959	51149.0	0.6907689886410292	0.02491424514736673	0.06755488607884286	8.391368085316456e-18	892.0	0.5451177130044843	57327.0	0.6046053604758664	-0.05948764747138213	0.04866182461789748	9.17481839154816e-05
RBM22-5_TIA1-4_interaction	1349.0	0.6113398813936249	53382.0	0.7021540687872316	-0.0908141873936067	-0.05927070852318706	2.890881456695418e-09	351.0	0.8167905982905982	55351.0	0.6154056566277032	0.201384941662895	0.23209665152149217	3.9082823006892355e-33
RBM22-5_TIA1-5_interaction	4907.0	0.587405644996943	52847.0	0.6934605559445192	-0.10605491094757613	-0.07048137982020337	9.981467484608623e-33	1175.0	0.5946110638297872	55705.0	0.6076674625258055	-0.013056398696018268	0.07625154206439255	6.0369392355332516e-12
RBM22-5_TIA1-6_interaction	790.0	0.7542772151898735	48698.0	0.6572633989075527	0.09701381628232075	0.16234359843002236	8.023327876334013e-37	458.0	0.35142139737991274	54331.0	0.6129358193296646	-0.26151442194975183	-0.20003094265523447	1.6783080207794483e-31
RBM22-6_TIA1-1_interaction	153.0	0.3192483660130719	36143.0	0.7021485349860277	-0.3829001689729558	-0.3723975387221903	3.5778099623447114e-39	2.0	0.999	30674.0	0.6757677185890331	0.32323228141096694	0.3179654876635791	0.20384615108870224
RBM22-6_TIA1-2_interaction	403.0	0.9609677419354838	51122.0	0.7047030534799108	0.25626468845557304	0.2594329921187864	1.2055411854918601e-48	200.0	0.20932499999999998	34643.0	0.6633373841757353	-0.4540123841757353	-0.40135024285838583	2.3247771464426756e-56
RBM22-6_TIA1-3_interaction	783.0	0.4922611749680715	46780.0	0.7302753206498505	-0.23801414568177898	-0.2561993800073229	2.8559797830435093e-87	130.0	0.057988461538461544	36177.0	0.648071785941344	-0.5900833244028825	-0.5055094057088736	9.78679851927555e-59
RBM22-6_TIA1-4_interaction	1157.0	0.686304235090752	46275.0	0.7301905996758509	-0.04388636458509887	-0.05748548941793903	1.1232488982653596e-07	234.0	0.9503333333333335	32911.0	0.6690656011667833	0.2812677321665502	0.30575744900394397	1.7982975494836733e-38
RBM22-6_TIA1-5_interaction	776.0	0.8531855670103092	53618.0	0.6962933996046103	0.1568921674056989	0.16269372796241374	4.047328004344026e-36	72.0	0.9804097222222222	35237.0	0.6508482986633369	0.3295614235588853	0.4059100348026465	3.388438459330257e-22
RBM22-6_TIA1-6_interaction	1915.0	0.6365953002610966	38957.0	0.6932491079908616	-0.05665380772976503	-0.05279119515182604	1.874402741766639e-09	555.0	0.5561837837837839	31463.0	0.6621626195849093	-0.10597883580112544	-0.045976058053530555	0.00356777439312011
SF3B4-1_TAF15-1_interaction	29.0	0.9975862068965519	118093.0	0.7597322830311705	0.2378539238653814	0.20312063409274767	0.003255199869770151	24.0	0.9915416666666665	70624.0	0.757666820061169	0.2338748466054975	0.04181018795110933	0.5699388113870281
SF3B4-1_TAF15-2_interaction	0.0		118088.0	0.7600804019036652				0.0		70169.0	0.7569361826447577			
SF3B4-1_TAF15-3_interaction	184.0	0.7667119565217392	118255.0	0.7595554522007527	0.007156504320986468	0.01855901006824857	0.5341923959414507	14.0	0.9911428571428571	71006.0	0.7545304340478268	0.23661242309503028	0.32029089310910264	0.0007675477191010117
SF3B4-1_TAF15-4_interaction	37.0	0.03427027027027027	118487.0	0.7601112695907567	-0.7258409993204864	-0.7826845786484057	4.0532229567880566e-40	0.0		70956.0	0.7528581938102487			
SF3B4-1_TAF15-5_interaction	155.0	0.9473806451612903	118513.0	0.7587338772961616	0.18864676786512868	0.2753588221260542	3.436182941908103e-19	0.0		70387.0	0.7574992967451376			
SF3B4-1_TAF15-6_interaction	9.0	0.8877222222222222	117942.0	0.7598753455088093	0.12784687671341288	-0.14659247822919655	0.25243572913472306	0.0		70262.0	0.7567148458626283			
SF3B4-2_TAF15-1_interaction	26.0	0.9972115384615384	247442.0	0.7354768935750601	0.26173464488647835	0.22395253833944848	0.0019816651456164864	391.0	0.911235294117647	116221.0	0.7063302802419529	0.20490501387569415	0.02679114371404483	0.3477685621450394
SF3B4-2_TAF15-2_interaction	0.0		247431.0	0.7356361106732785				46.0	0.9953478260869564	116408.0	0.7067196842141433	0.28862814187281305	0.04198468061660856	0.5082159824571748
SF3B4-2_TAF15-3_interaction	0.0		247966.0	0.7354483437245429				46.0	0.9953478260869564	117273.0	0.705689374365796	0.28965845172116034	0.38877944109881074	3.371942626957883e-13
SF3B4-2_TAF15-4_interaction	150.0	0.9158433333333332	247604.0	0.735262318056251	0.18058101527708226	0.22043637685658327	1.120054322636736e-11	0.0		117287.0	0.7048159472064254			
SF3B4-2_TAF15-5_interaction	6.0	0.99775	248154.0	0.7352867453274984	0.26246325467250164	0.2986166892559631	0.03659900390145054	0.0		116718.0	0.7073805668363063			
SF3B4-2_TAF15-6_interaction	0.0		247303.0	0.7355349550955711				16.0	0.99690625	116561.0	0.706774474309589	0.29013177569041104	0.19163314347015234	0.03651186700730818
SF3B4-3_TAF15-1_interaction	42.0	0.9959404761904762	128144.0	0.8497579051691846	0.14618257102129162	0.12117503839192088	0.039898691087926805	517.0	0.9145725338491295	79378.0	0.8434350071808309	0.07113752666829865	-0.07240306916656859	0.03774436453743049
SF3B4-3_TAF15-2_interaction	3.0	0.9953333333333333	128159.0	0.8501042767187634	0.14522905661456986	-0.08407578395875799	0.6776512851956678	0.0		79909.0	0.8441133226545195			
SF3B4-3_TAF15-3_interaction	21.0	0.9974761904761906	128658.0	0.8492250579054548	0.14825113257073586	0.14652304301208618	0.05690153976198667	171.0	0.9547777777777777	80432.0	0.8406629513129102	0.11411482646486748	0.25562638617265804	6.332003952908352e-18
SF3B4-3_TAF15-4_interaction	0.0		128638.0	0.8493909381364759				4.0	0.997375	80688.0	0.8396617031033116	0.15771329689668845	0.3783591537769478	0.032299898966566855
SF3B4-3_TAF15-5_interaction	34.0	0.9777499999999999	128832.0	0.8487420865933929	0.129007913406607	0.16741139293964938	0.00583528145839819	20.0	0.996575	80087.0	0.8442947856705832	0.15228021432941674	-0.09417132496526628	0.24598926821191
SF3B4-3_TAF15-6_interaction	7.0	0.9984999999999999	128023.0	0.8500138998461213	0.14848610015387864	-0.10919754712585748	0.43983761353311224	0.0		80002.0	0.8438175920601985			
SF3B4-4_TAF15-1_interaction	4.0	0.9998750000000001	144117.0	0.8887550601247597	0.11111993987524038	0.04129905292817531	0.8128898480903194	0.0		79779.0	0.87295789618822			
