Data Partition	Model	Cell Line	Feature Pair	# Rows - Both Bound	# Rows - Either Bound	R2 - Both	R2 - Either	Difference R2 - (Both vs. Either)
All	xgboost	HepG2	GRWD1_4-LSM11_4	3184	220286	0.46896784193227203	0.3846792601987321	0.08428858173353992
All	xgboost	K562	RBM15_1-XRCC6_4	62	34880	0.5107725821315208	0.42649261816526784	0.08427996396625292
All	xgboost	HepG2	DDX55_3-TIA1_4	74	10171	0.515997665249659	0.4317263357883645	0.08427132946129445
All	xgboost	HepG2	G3BP1_5-PABPN1_5	434	50490	0.5695907501904907	0.48532045690526004	0.08427029328523061
All	xgboost	K562	EFTUD2_3-FUS_3	2462	84262	0.5213627460872656	0.43709370499797895	0.08426904108928668
All	xgboost	K562	EFTUD2_6-U2AF2_4	4701	139804	0.46806756839588937	0.3838059297656532	0.08426163863023617
All	xgboost	HepG2	AQR_6-PRPF4_4	7065	202855	0.5281782890484535	0.4439318417964163	0.08424644725203723
All	xgboost	K562	FASTKD2_3-PHF6_2	629	3456	0.5633792164808147	0.47913859261381264	0.08424062386700204
All	xgboost	K562	BUD13_5-U2AF1_2	2199	165419	0.5370502629574887	0.4528134316475625	0.08423683130992621
All	xgboost	K562	DDX43_1-XRCC6_2	73	121487	0.48335096311704184	0.3991226045787649	0.08422835853827693
All	xgboost	K562	SRSF7_6-YBX3_5	749	76887	0.5274441354557738	0.4432157872503809	0.08422834820539293
All	xgboost	K562	EWSR1_5-LIN28B_2	253	80690	0.5211155195345205	0.43689207573245425	0.08422344380206626
All	xgboost	HepG2	EFTUD2_2-SF3B4_4	12227	169230	0.543631697451654	0.45942205677174575	0.08420964067990822
All	xgboost	K562	SRSF1_5-UPF1_6	410	74624	0.513969030093993	0.4297693715262113	0.08419965856778167
All	xgboost	K562	DDX43_3-UCHL5_5	7795	185458	0.5464794006938425	0.462283199928724	0.08419620076511847
All	xgboost	HepG2	FXR2_5-TIA1_5	410	26656	0.5339590899249607	0.44976386102695576	0.0841952288980049
All	xgboost	HepG2	PTBP1_2-UCHL5_5	103	20545	0.7107065356862456	0.6265406164952629	0.08416591919098271
All	xgboost	K562	PUM1_3-RBFOX2_5	1201	32708	0.5677345183637719	0.48357728230481656	0.08415723605895531
All	xgboost	HepG2	G3BP1_5-GRWD1_6	9414	370090	0.4897673002823333	0.4056249763476627	0.08414232393467058
All	xgboost	K562	IGF2BP2_5-U2AF2_6	749	96784	0.4622667369514464	0.3781251996750794	0.08414153727636697
All	xgboost	HepG2	PPIG_1-PPIG_4	59415	380471	0.5046727501270771	0.4205496559972365	0.08412309412984065
All	xgboost	HepG2	DDX59_5-EFTUD2_5	1114	135164	0.5494937230896524	0.4653729249278118	0.0841207981618406
All	xgboost	K562	KHSRP_3-RBM22_4	2408	115358	0.4025829919113185	0.3184768159575183	0.08410617595380021
All	xgboost	K562	ELAVL1_6-KHSRP_4	522	83328	0.334369547942429	0.2502649105756677	0.08410463736676133
All	xgboost	HepG2	GRWD1_1-NKRF_6	1072	184938	0.48381206946717337	0.39971480742449117	0.0840972620426822
All	xgboost	HepG2	HNRNPM_3-UCHL5_1	240	28296	0.6212776540449436	0.537193188284057	0.08408446576088657
All	xgboost	K562	CSTF2T_2-TIA1_3	323	50690	0.4750161547618815	0.3909614495921686	0.08405470516971292
All	xgboost	K562	DDX3X_2-U2AF1_2	1390	171259	0.5508509397791628	0.466804192185185	0.08404674759397779
All	xgboost	K562	DDX3X_6-FXR2_5	3230	139950	0.6042195486490759	0.520179308280107	0.08404024036896895
All	xgboost	K562	DDX3X_6-UPF1_2	545	124108	0.57653247810403	0.4924932694637315	0.08403920864029846
All	xgboost	K562	HNRNPK_5-RBM15_6	1099	85780	0.4941276239817932	0.410099889212611	0.08402773476918224
All	xgboost	HepG2	BCLAF1_1-SF3B4_1	2981	268672	0.452712868545882	0.3686854223453526	0.08402744620052938
All	xgboost	K562	DDX43_2-DROSHA_2	786	231347	0.504412662537744	0.4203894302700345	0.08402323226770947
All	xgboost	K562	GTF2F1_6-SLTM_5	463	8918	0.44776231605160755	0.3637400889904959	0.08402222706111162
All	xgboost	HepG2	FASTKD2_5-XRN2_3	161	9309	0.6112426064051093	0.5272351197312966	0.08400748667381275
All	xgboost	K562	APOBEC3C_5-EFTUD2_5	165	103332	0.530352482406227	0.44635134423374745	0.08400113817247956
All	xgboost	HepG2	AQR_2-BCLAF1_6	26084	541579	0.45908039507146603	0.37508130722627564	0.08399908784519039
All	xgboost	HepG2	EFTUD2_1-PPIG_6	21845	450508	0.4807475687116364	0.3967520313494408	0.08399553736219556
All	xgboost	K562	PABPC4_1-UCHL5_6	1882	271421	0.48947331053883636	0.40549317029507725	0.0839801402437591
All	xgboost	HepG2	EXOSC5_6-PRPF4_2	368	60714	0.48597248740640453	0.4019968020650234	0.08397568534138111
All	xgboost	K562	AQR_6-ZRANB2_6	88	331452	0.5166582428677347	0.43268563963131823	0.08397260323641642
All	xgboost	HepG2	KHSRP_3-PRPF4_6	672	70049	0.47052731446783236	0.38656031874209174	0.08396699572574062
All	xgboost	HepG2	FXR2_1-PRPF8_5	2960	333934	0.4769259573780552	0.39296046954779507	0.08396548783026014
All	xgboost	K562	DDX3X_6-U2AF2_2	3599	195451	0.5128666003152593	0.4289057925550944	0.0839608077601649
All	xgboost	K562	FMR1_6-SRSF1_6	4342	137093	0.580424135745455	0.4964705221082919	0.08395361363716314
All	xgboost	K562	AQR_6-LIN28B_2	10055	380994	0.5143347227961437	0.4303822976191074	0.08395242517703627
All	xgboost	K562	BUD13_6-GPKOW_6	11452	167615	0.4871618068411251	0.4032146133982857	0.08394719344283941
All	xgboost	K562	DDX1_2-EFTUD2_2	801	101310	0.566018798612325	0.48207221045345017	0.08394658815887479
All	xgboost	K562	FMR1_1-HNRNPK_2	378	32982	0.630838043090192	0.546895308407888	0.08394273468230395
All	xgboost	K562	METTL1_1-NOLC1_2	650	9522	0.645573977174785	0.5616547145889058	0.08391926258587923
All	xgboost	K562	LIN28B_2-ZNF622_1	3485	189779	0.47203442712486776	0.3881157433875617	0.08391868373730604
All	xgboost	K562	EFTUD2_1-PUM1_3	1262	80832	0.5002255339533701	0.41631628601305737	0.08390924794031274
All	xgboost	K562	DDX24_1-METAP2_2	2535	110015	0.5691966366993706	0.4852894622457309	0.08390717445363971
All	xgboost	HepG2	DDX3X_2-RPS3_3	3672	108419	0.5605870935898504	0.4766829215702705	0.08390417201957989
All	xgboost	K562	DDX24_2-ILF3_4	191	197151	0.5073900259229758	0.4234938139071498	0.08389621201582598
All	xgboost	K562	METAP2_6-ZNF622_5	1012	151793	0.5075973623836738	0.4237125374181243	0.0838848249655495
All	xgboost	HepG2	DDX3X_2-KHSRP_3	368	126532	0.47911022216851173	0.3952264829559645	0.08388373921254721
All	xgboost	HepG2	PPIG_2-SF3B4_5	44809	478237	0.4675227344607641	0.3836398253371246	0.08388290912363949
All	xgboost	K562	ELAC2_2-HNRNPM_2	712	14802	0.48512991426843566	0.4012507769595599	0.08387913730887575
All	xgboost	HepG2	HLTF_6-PPIG_2	2922	453950	0.46748301082626287	0.38361203558047074	0.08387097524579212
All	xgboost	K562	UCHL5_2-ZNF622_2	129163	325657	0.415868185458378	0.3319999696468102	0.08386821581156778
All	xgboost	HepG2	FASTKD2_4-FASTKD2_5	224	8351	0.7091555799471303	0.6253062600520685	0.08384931989506184
All	xgboost	K562	BUD13_6-RBFOX2_6	3177	163903	0.4977349812762806	0.4138860925894913	0.0838488886867893
All	xgboost	K562	CPSF6_2-DDX3X_6	504	123948	0.5797051113315108	0.4958604008330384	0.08384471049847242
All	xgboost	K562	NONO_1-NONO_3	1286	21215	0.5893810060172604	0.5055420588677518	0.08383894714950857
All	xgboost	K562	EFTUD2_5-GEMIN5_5	2186	109533	0.5661038055308247	0.4822648699011909	0.08383893562963385
All	xgboost	K562	METAP2_4-RBM22_1	783	35686	0.6430738681508217	0.5592368642479343	0.0838370039028874
All	xgboost	K562	AQR_6-METAP2_5	2863	338250	0.519067468433307	0.43523406494625183	0.08383340348705515
All	xgboost	K562	SRSF1_6-YBX3_6	4958	251997	0.5210548770972672	0.43722534459832796	0.08382953249893921
All	xgboost	HepG2	LARP4_3-ZNF800_6	557	45489	0.5779053289818605	0.4940932059371853	0.08381212304467522
All	xgboost	HepG2	IGF2BP3_2-QKI_4	26	28157	0.39222174433930457	0.30841071156948063	0.08381103276982393
All	xgboost	HepG2	BCLAF1_5-UCHL5_6	10880	201179	0.49435795771256696	0.4105582973754168	0.08379966033715014
All	xgboost	HepG2	AQR_6-BCCIP_1	45	177678	0.5264698292031531	0.4426789429409457	0.08379088626220743
All	xgboost	HepG2	PRPF8_5-UCHL5_2	10070	355378	0.4860436347014193	0.4022708040088273	0.083772830692592
All	xgboost	HepG2	BCLAF1_5-SF3A3_5	1836	245715	0.4893565957668594	0.4055869552047865	0.08376964056207292
All	xgboost	K562	FMR1_3-SMNDC1_2	611	42335	0.5563962358313874	0.4726296322842741	0.0837666035471133
All	xgboost	K562	FUS_4-UCHL5_2	580	296358	0.47635483402638545	0.39260193807779264	0.08375289594859281
All	xgboost	HepG2	BCLAF1_1-PRPF8_3	14688	368508	0.5005616620169522	0.4168111578556113	0.08375050416134089
All	xgboost	K562	AKAP8L_3-LSM11_5	460	10163	0.4370353474764823	0.3532901438230929	0.08374520365338944
All	xgboost	K562	EFTUD2_6-SF3B4_6	32469	230603	0.4648250317932785	0.3810907927972138	0.08373423899606469
All	xgboost	K562	IGF2BP1_2-LIN28B_6	2955	105763	0.4789947899773527	0.3952617525541037	0.083733037423249
All	xgboost	K562	PUM1_2-TRA2A_1	1861	42322	0.4719473659056531	0.38822282698103416	0.08372453892461895
All	xgboost	K562	SRSF1_3-UCHL5_2	10039	304057	0.4721219040644079	0.38841208079014633	0.08370982327426157
All	xgboost	K562	LIN28B_2-SND1_6	4006	108631	0.541612552064916	0.4579168657191446	0.0836956863457714
All	xgboost	K562	DDX24_6-GPKOW_4	2339	189505	0.5136424210453188	0.4299478830481144	0.08369453799720439
All	xgboost	K562	RPS3_6-SRSF9_6	67	26429	0.694707659400056	0.6110192804576151	0.08368837894244086
All	xgboost	K562	CSTF2T_4-DDX3X_1	576	66182	0.48881489808187817	0.4051495526568968	0.08366534542498139
All	xgboost	HepG2	GRWD1_6-TARDBP_3	2271	369653	0.4896677739146249	0.40600516628813055	0.08366260762649436
All	xgboost	HepG2	SF3A3_4-U2AF2_3	2565	130727	0.4373180606688545	0.3536561930765658	0.08366186759228866
All	xgboost	K562	EFTUD2_6-RBFOX2_1	729	86817	0.4927967848871	0.40916343444006453	0.08363335044703546
All	xgboost	K562	DDX1_6-UTP18_3	293	2084	0.6161179789743931	0.5325016815181615	0.08361629745623167
All	xgboost	K562	AQR_4-ZNF622_6	30989	489719	0.4657578421006069	0.38214810436898283	0.08360973773162406
All	xgboost	HepG2	TIA1_3-TIAL1_3	6227	20810	0.3931321884075989	0.3095454751710538	0.0835867132365451
All	xgboost	HepG2	FAM120A_5-RBM22_5	685	61920	0.4968872277320642	0.4133060884095662	0.083581139322498
All	xgboost	K562	FUS_4-TIA1_6	92	35052	0.4799044093394531	0.39634204059102096	0.08356236874843215
All	xgboost	K562	SRSF1_6-U2AF1_3	1284	112074	0.5633021046827089	0.47975128871514405	0.08355081596756486
All	xgboost	K562	EFTUD2_6-XRCC6_6	169	80706	0.5156688142745006	0.4321267026090594	0.08354211166544123
All	xgboost	K562	DDX6_6-FUS_4	239	17469	0.560251837242665	0.47671296825645015	0.08353886898621488
All	xgboost	HepG2	RPS3_5-ZNF800_2	1502	63968	0.5684191138329346	0.48488141926728	0.08353769456565463
All	xgboost	K562	CSTF2T_2-ELAC2_6	215	26926	0.4483664650875866	0.364832490774067	0.08353397431351961
All	xgboost	K562	FXR1_2-U2AF1_4	337	53337	0.5347712994412539	0.45123889209268986	0.08353240734856404
All	xgboost	K562	AQR_2-CPSF6_3	1501	396198	0.5219751602543717	0.43844439664812895	0.08353076360624279
All	xgboost	HepG2	NKRF_4-PPIG_2	1035	452583	0.46815600820167047	0.3846391833202142	0.08351682488145629
All	xgboost	HepG2	BCLAF1_1-U2AF2_1	7911	253343	0.4430503852661839	0.35953412093043025	0.08351626433575365
All	xgboost	K562	UPF1_6-ZNF622_6	875	283594	0.44678523289045546	0.3632713191310146	0.08351391375944084
All	xgboost	K562	EIF4E_5-YBX3_3	321	66940	0.5819647601923683	0.4984539542608085	0.0835108059315598
All	xgboost	HepG2	DDX3X_2-RPS3_1	6632	102286	0.5220831655572836	0.43858929668441715	0.08349386887286647
All	xgboost	K562	NCBP2_5-SRSF1_6	756	104001	0.5687995449335921	0.48531525421696575	0.08348429071662633
All	xgboost	K562	AQR_2-RBM15_4	11289	417081	0.5258195877087604	0.44233898659120263	0.08348060111755773
All	xgboost	K562	LIN28B_1-TIA1_5	598	65119	0.4757156290288217	0.3922509637378563	0.08346466529096541
All	xgboost	K562	AQR_2-BUD13_4	40627	445359	0.5393702511386604	0.4559174546593583	0.08345279647930215
All	xgboost	K562	AQR_2-UTP18_3	975	394599	0.5222812217685362	0.4388417948014266	0.0834394269671096
All	xgboost	K562	FXR2_5-U2AF1_3	275	43462	0.5915341278940401	0.5080986567939543	0.08343547110008587
All	xgboost	HepG2	CSTF2T_3-RPS3_6	1045	63043	0.5660230725808828	0.48259402624491654	0.08342904633596626
All	xgboost	K562	PABPC4_2-ZC3H11A_2	361	35097	0.6587336290341776	0.5753340544860889	0.08339957454808877
All	xgboost	K562	AKAP8L_6-DDX24_1	114	86320	0.5036067074846734	0.4202086871472983	0.08339802033737509
All	xgboost	K562	DDX55_6-SF3B4_4	550	152532	0.5380517823844457	0.4546551824030546	0.08339659998139115
All	xgboost	K562	U2AF2_1-ZNF622_5	2520	155088	0.4740334834630221	0.39063966812955364	0.08339381533346846
All	xgboost	HepG2	FAM120A_1-PRPF8_2	1128	433825	0.4507711689891263	0.367382094511287	0.08338907447783928
All	xgboost	K562	HNRNPK_3-YBX3_1	1478	89153	0.4752333107606832	0.3918554052381422	0.08337790552254098
All	xgboost	HepG2	EFTUD2_2-PCBP2_4	2269	131036	0.5102386543744495	0.4268619823840444	0.0833766719904051
All	xgboost	HepG2	RPS3_3-SF3B4_4	2308	94168	0.42535974504502594	0.3419838058716562	0.08337593917336972
All	xgboost	HepG2	SDAD1_2-WDR43_2	219	9543	0.6540256576006924	0.5706549082837304	0.08337074931696198
All	xgboost	HepG2	DDX3X_2-PABPN1_2	1128	136267	0.5650157753593037	0.48165455468329355	0.08336122067601015
All	xgboost	K562	DDX43_5-SND1_6	1935	145316	0.5277953348335378	0.4444391192614805	0.0833562155720573
All	xgboost	HepG2	NCBP2_6-SUB1_1	188	51625	0.4371009574865172	0.3537534037188136	0.08334755376770364
All	xgboost	HepG2	BUD13_1-HNRNPK_4	396	56671	0.4724056638051394	0.38906892507472735	0.08333673873041203
All	xgboost	HepG2	DDX3X_6-PRPF4_3	2635	136894	0.5219850452129484	0.4386557942949989	0.08332925091794952
All	xgboost	K562	EIF3G_6-FTO_6	157	10987	0.6260375836823793	0.5427169411656847	0.08332064251669458
All	xgboost	HepG2	RPS3_2-SF3B4_4	4321	120468	0.6020623355267858	0.5187500770196634	0.08331225850712243
All	xgboost	K562	DDX43_5-PRPF8_6	10040	255471	0.43010069336860135	0.3468013235047426	0.08329936986385877
All	xgboost	K562	PUM1_5-TRA2A_1	379	29596	0.468581964403582	0.38528689652267367	0.08329506788090835
All	xgboost	K562	DDX43_2-YWHAG_5	397	211142	0.47421871947398286	0.3909243490497962	0.08329437042418664
All	xgboost	K562	EXOSC10_5-PUM1_5	2308	18587	0.5167818671613218	0.43350345897305964	0.08327840818826215
All	xgboost	K562	U2AF1_5-UPF1_2	204	28299	0.5486415915683732	0.46537295485189156	0.08326863671648166
All	xgboost	HepG2	DGCR8_5-PRPF4_3	701	45779	0.5534052395997049	0.47014368946491614	0.08326155013478875
All	xgboost	K562	IGF2BP1_6-IGF2BP2_6	9156	50886	0.4276108375298837	0.34435030236883957	0.08326053516104415
All	xgboost	K562	DDX43_6-PABPC4_6	3215	223161	0.4983082231238477	0.41504825953698	0.08325996358686771
All	xgboost	K562	SRSF1_4-UCHL5_2	19884	317195	0.4681582739851009	0.38490196486253514	0.08325630912256576
All	xgboost	K562	DDX52_2-ELAC2_1	459	10816	0.6329047929848732	0.5496662534340477	0.0832385395508255
All	xgboost	HepG2	BCLAF1_5-TIAL1_6	1955	199987	0.46212108725633405	0.3788894832102858	0.08323160404604824
All	xgboost	HepG2	GRWD1_5-HNRNPK_2	1179	186061	0.48080036160270234	0.3975820746684279	0.08321828693427447
All	xgboost	HepG2	CSTF2T_1-FKBP4_1	345	8859	0.46374896623566486	0.3805418721435916	0.08320709409207327
All	xgboost	K562	PRPF8_5-SF3B4_6	32182	359870	0.4407335428404937	0.35753916615844583	0.08319437668204788
All	xgboost	K562	DDX55_2-PABPC4_2	3536	34229	0.6460909628996869	0.5628973170468343	0.0831936458528526
All	xgboost	K562	EFTUD2_5-SRSF1_6	8307	182749	0.5488425794298946	0.465653111543019	0.08318946788687553
All	xgboost	K562	AATF_1-SRSF1_6	245	104057	0.5713726874646186	0.4881835282283198	0.08318915923629877
All	xgboost	K562	UCHL5_5-YBX3_2	7358	308200	0.497442676788881	0.4142614816512288	0.08318119513765221
All	xgboost	K562	HNRNPK_6-METAP2_2	422	42703	0.6500957843385033	0.5669158411071348	0.08317994323136857
All	xgboost	K562	DDX24_2-GTF2F1_6	1140	197116	0.494805701386665	0.41163630217320213	0.08316939921346289
All	xgboost	HepG2	RPS3_6-SND1_2	11319	75211	0.5703479663164508	0.4871906571603539	0.08315730915609687
All	xgboost	HepG2	PRPF4_4-SF3A3_5	5525	92637	0.5375661026083108	0.45441507091567623	0.0831510316926346
All	xgboost	K562	AQR_3-DGCR8_6	451	226492	0.4670698815448211	0.3839289295274939	0.08314095201732719
All	xgboost	K562	GTF2F1_2-YWHAG_1	171	13707	0.48790478476729804	0.40476832010422525	0.08313646466307278
All	xgboost	HepG2	PRPF4_2-SF3B4_4	4640	130161	0.5070321323439461	0.4239081741174995	0.08312395822644658
All	xgboost	K562	EWSR1_5-SRSF1_5	247	67474	0.5489506336257929	0.4658294954864072	0.08312113813938571
All	xgboost	K562	DDX24_1-RBM15_6	4129	145096	0.504188390947542	0.4210847904658548	0.08310360048168719
All	xgboost	K562	EFTUD2_6-NONO_5	397	94952	0.493897429933122	0.4108123625179638	0.0830850674151582
All	xgboost	K562	DDX43_5-FMR1_4	2809	135363	0.5504965965422813	0.46741573971997785	0.08308085682230348
All	xgboost	K562	GRWD1_2-XRN2_6	176	101553	0.5267724052646274	0.4437008419840084	0.08307156328061904
All	xgboost	HepG2	AKAP1_4-CSTF2T_3	75	22349	0.39932445849018494	0.3162539729134033	0.08307048557678165
All	xgboost	K562	KHSRP_6-PUM1_2	805	91320	0.4143870682443608	0.33134376484882977	0.08304330339553101
All	xgboost	K562	DDX6_3-FXR1_1	49	21522	0.6004274290416439	0.5173864151323678	0.0830410139092761
All	xgboost	HepG2	DDX3X_4-U2AF2_4	924	204666	0.3985188637402274	0.3154788484112273	0.08304001532900007
All	xgboost	HepG2	AQR_5-GTF2F1_2	3384	171069	0.5261360070599375	0.44311143358372396	0.0830245734762135
All	xgboost	K562	SMNDC1_6-ZNF622_2	1812	311810	0.444399076628893	0.3613812280220965	0.08301784860679651
All	xgboost	K562	FXR2_3-PABPC4_4	203	42174	0.43303701049145615	0.350025108763414	0.08301190172804218
All	xgboost	HepG2	RBFOX2_3-YBX3_1	30	48094	0.498695877273046	0.4156952549505827	0.0830006223224633
All	xgboost	K562	NIPBL_2-SF3B4_1	113	118593	0.4376745543805739	0.35467708042677937	0.08299747395379453
All	xgboost	HepG2	EFTUD2_3-U2AF2_4	4699	240925	0.43589642811891716	0.35291772701703006	0.0829787011018871
All	xgboost	HepG2	CSTF2T_2-RBFOX2_5	646	60239	0.5227282457711895	0.43975705554273625	0.08297119022845323
All	xgboost	HepG2	SF3A3_2-XRN2_5	765	69059	0.5922804428618296	0.5093101708818711	0.08297027197995843
All	xgboost	K562	DDX6_6-MTPAP_6	92	22873	0.6200967467023972	0.5371324671204971	0.08296427958190011
All	xgboost	K562	SRSF1_4-TIA1_3	3325	93590	0.512151360874657	0.42919530449664456	0.0829560563780124
All	xgboost	K562	SF3B4_5-SMNDC1_3	6203	234637	0.47840456734053494	0.39544858873652156	0.08295597860401338
All	xgboost	K562	IGF2BP2_6-SF3B4_5	3379	252369	0.47851100418920245	0.39555617954477595	0.0829548246444265
All	xgboost	K562	PRPF8_1-RBFOX2_1	1889	127964	0.42460524970194335	0.3416614478713922	0.08294380183055117
All	xgboost	HepG2	AQR_4-TIA1_3	1166	153447	0.3739117346645333	0.29097608776633477	0.08293564689819855
All	xgboost	K562	BUD13_5-FXR2_5	3902	160594	0.560842582148164	0.47791615553579647	0.08292642661236749
All	xgboost	HepG2	RBM22_2-UCHL5_2	3621	91452	0.5257100742450866	0.4427844935001013	0.08292558074498535
All	xgboost	HepG2	RBFOX2_5-SF3B4_2	5926	146061	0.5038862929535286	0.42100356199750755	0.08288273095602106
All	xgboost	HepG2	SF3B4_5-SUPV3L1_6	1587	117510	0.5261446317592118	0.4432742216549035	0.08287041010430829
All	xgboost	HepG2	SF3B4_6-YBX3_6	887	98875	0.5168642136110766	0.433994698376168	0.0828695152349086
All	xgboost	HepG2	GTF2F1_5-SRSF7_2	270	21736	0.5575676856220095	0.47470365266478687	0.08286403295722267
All	xgboost	HepG2	EFTUD2_3-G3BP1_6	4381	135977	0.5523709922389548	0.46951088911697747	0.08286010312197734
All	xgboost	K562	TBRG4_6-XRN2_6	269	6771	0.6368554681059823	0.5539956529397856	0.08285981516619667
All	xgboost	K562	GEMIN5_1-NOLC1_3	238	9659	0.6561282461906297	0.5732756366227834	0.08285260956784635
All	xgboost	HepG2	DDX3X_6-RPS3_1	2702	112267	0.5196075786891339	0.436771697280147	0.0828358814089869
All	xgboost	K562	DDX24_1-RBM22_3	616	97500	0.4964660295119603	0.41363843524386845	0.08282759426809183
All	xgboost	K562	FXR2_5-SF3B4_3	2758	152526	0.5510687592851251	0.4682425417712667	0.08282621751385844
All	xgboost	K562	HNRNPL_5-SF3B4_5	732	230334	0.47741704756891745	0.3946236883553268	0.08279335921359066
All	xgboost	HepG2	CSTF2T_2-RPS3_1	105	39203	0.6016130384882343	0.5188237328856873	0.08278930560254705
All	xgboost	HepG2	PCBP1_6-RPS3_1	113	23808	0.6125305317182625	0.5297561106108581	0.0827744211074044
All	xgboost	K562	AKAP8L_5-EWSR1_6	437	11726	0.4508630014202134	0.3681012361117073	0.0827617653085061
All	xgboost	K562	DDX24_2-ZNF622_6	34533	390603	0.45919089594799967	0.3764392766311918	0.08275161931680786
All	xgboost	K562	HNRNPK_6-RPS6_1	309	12590	0.47576891147893463	0.3930415464535456	0.08272736502538902
All	xgboost	K562	FUS_6-UCHL5_3	338	95917	0.5403284032196853	0.4576152521288007	0.08271315109088462
All	xgboost	K562	AQR_6-FAM120A_5	587	334249	0.5129933125792965	0.4302916937853496	0.08270161879394688
All	xgboost	HepG2	QKI_4-RBFOX2_6	146	33262	0.48473421078548173	0.40203599557866054	0.08269821520682119
All	xgboost	K562	BUD13_2-CSTF2T_1	913	198579	0.4823360099776479	0.39963923999280226	0.08269676998484565
All	xgboost	K562	CSTF2T_6-UCHL5_2	1256	297179	0.4629161419344642	0.3802213972727846	0.08269474466167959
All	xgboost	K562	CSTF2T_4-TIA1_5	149	56287	0.5069357673278283	0.4242527567216354	0.08268301060619287
