Bait,Prey,IP,Bait_lifecycle_step,IP_experiment,IP_reps,IP_bait_gene,IP_prey_gene,IP_volc_pval_cutoff,IP_volc_log2FC,IP_volc_pvalue,IP_bait_gene_uniprotID,IP_prey_gene_uniprotID,SEC_gene_A,SEC_gene_B,SEC_gene_A_uniprotID,SEC_gene_B_uniprotID,IP_interaction_type,Interaction_support,IP_prey_over_bait_intensity_stoichimoetry,stoich_bait_uniprotID,stoich_prey_uniprotID,totalProteome_prey_over_bait_intensity_stoichimoetry,in_CORUM_2020,CORUM_complex_2020,in_CORUM_2022,CORUM_complex_2022,in_Mentha,Mentha_score,in_HI,in_HIPPIE,HIPPIE_score,in_recY2H,recY2H_score,in_BioID,in_OpenCell,OpenCell_enrichment,in_BioPlex3,BioPlex3_score,PPI_support,bait_eclipped,prey_eclipped,Bait_targets_cnt,Prey_targets_cnt,shared_targets,Bait_main_location_HPA,Prey_main_location_HPA,Bait_main_location.nucl.cyto.,Prey_main_location.nucl.cyto.,Prey_is_RBP_HydRa,Prey_HydRa_score,Prey_PSP_PScore,Bait_Disgenet_disease_.1,Bait_Disgenet_disease_.2,Prey_Disgenet_disease_.1,Prey_Disgenet_disease_.2,Prey_SAFE_localization_BioID,Prey_NMF_localization_BioID,Bait_SAFE_localization_BioID,Bait_NMF_localization_BioID,Prey_NMF_localization_2018_BioID,prey_lifecycle_stage_main_by_most_common_bait_stage,bait_prey_pctLocalizationOverlap_HPA,PvalWilcoxon_R,PvalWilcoxon_noR,log2FC_R,log2FC_noR
RPS24,SNRPB,,translation,,,,,NA,NA,NA,,,RPS24,SNRPB,P62847,P14678,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9887209,3.56,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Cerebrocostomandibular Syndrome,Cleft Palate,spliceosomal complex I,miscellaneous,,, small nuclear ribonucleoprotein complex,splicing,0,NA,NA,NA,NA
RPS24,SNRPD1,,translation,,,,,NA,NA,NA,,,RPS24,SNRPD1,P62847,P62314,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,,cytoplasm,,1,0.9998991,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3","Lupus Erythematosus, Systemic",Nephritis,spliceosomal complex I,nuclear body,,, small nuclear ribonucleoprotein complex,splicing,0,NA,NA,NA,NA
RPS24,SNRPD2,,translation,,,,,NA,NA,NA,,,RPS24,SNRPD2,P62847,P62316,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol,cytoplasm,cytoplasm,1,0.9990096,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",No Disgenet record,No Disgenet record,spliceosomal complex I,nuclear body,,, small nuclear ribonucleoprotein complex,splicing,0.5,NA,NA,NA,NA
RPS24,SNRPE,,translation,,,,,NA,NA,NA,,,RPS24,SNRPE,P62847,P62304,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,,cytoplasm,,1,0.9975481,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",HYPOTRICHOSIS 11,Hypotrichosis,-,"actin cytoskeleton, cytosol",,, small nuclear ribonucleoprotein complex,splicing,0,NA,NA,NA,NA
RPS24,SNRPF,,translation,,,,,NA,NA,NA,,,RPS24,SNRPF,P62847,P62306,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,,cytoplasm,,1,0.9989594,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Pulmonary Emphysema,Parkinson Disease,,,,, small nuclear ribonucleoprotein complex,splicing,0,NA,NA,NA,NA
RPS24,SNRPG,,translation,,,,,NA,NA,NA,,,RPS24,SNRPG,P62847,P62308,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9930737,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Adenocarcinoma of lung (disorder),Alzheimer's Disease,spliceosomal complex I,chromatin,,, small nuclear ribonucleoprotein complex,splicing,0,NA,NA,NA,NA
RPS24,SPOUT1,RPS24,translation,RPS24_R,"2,3",RPS24,SPOUT1,0.05,2.23913,0.01926923,A0A087WUS0;E7ETK0;P62847,Q5T280,,,,,undetermined,IP,-3.912021,A0A087WUS0;E7ETK0;P62847,Q5T280,-3.162266,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,,cytoplasm,,1,0.9991902,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",No Disgenet record,No Disgenet record,,,,,,translation,0,0.01926923,NA,2.23913,NA
RPS24,SRP68,,translation,,,,,NA,NA,NA,,,RPS24,SRP68,P62847,Q9UHB9,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,2.760117,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol,cytoplasm,cytoplasm,1,0.9987683,2.4,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3","Arsenic Poisoning, Inorganic","Nervous System, Organic Arsenic Poisoning",,,,,,translation,0.5,NA,NA,NA,NA
RPS24,SRP72,,translation,,,,,NA,NA,NA,,,RPS24,SRP72,P62847,O76094,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,2.874849,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,,cytoplasm,,1,0.9987785,0.95,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Bone marrow failure syndrome 1,Bone Marrow failure syndromes,nuclear outer membrane-ER membrane network,nuclear outer membrane-ER membrane network,,, nucleolus,translation,0,NA,NA,NA,NA
RPS24,SRSF1,,translation,,,,,NA,NA,NA,,,RPS24,SRSF1,P62847,Q07955,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,1205,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,1,4.04,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Malignant neoplasm of breast,Schizophrenia,,,,, nucleus,splicing,0,NA,NA,NA,NA
RPS24,SRSF2,,translation,,,,,NA,NA,NA,,,RPS24,SRSF2,P62847,Q01130,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,1,3.05,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Progressive supranuclear palsy,Anaplastic carcinoma,-,chromatin,,,,translation,0,NA,NA,NA,NA
RPS24,SRSF3,,translation,,,,,NA,NA,NA,,,RPS24,SRSF3,P62847,P84103,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.99981,2.65,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Bipolar Disorder,Malignant neoplasm of breast,no prediction,nuclear body,,,,translation,0,NA,NA,NA,NA
RPS24,SURF6,RPS24,translation,RPS24_R,"2,3",RPS24,SURF6,0.05,2.705842,0.01589596,A0A087WUS0;E7ETK0;P62847,O75683,,,,,undetermined,IP,0.2700163,A0A087WUS0;E7ETK0;P62847,O75683,-1.883844,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoli,cytoplasm,nucleus,1,0.9988884,0.81,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Epithelial ovarian cancer,"Carcinoma, Ovarian Epithelial","splicing speckles, nucleolus",nucleolus,,, nucleolus,translation,0,0.01589596,NA,2.705842,NA
RPS24,SYNCRIP,,translation,,,,,NA,NA,NA,,,RPS24,SYNCRIP,P62847,O60506,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,1,8.33,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",leukemia,Spinal Muscular Atrophy,paraspeckles,cytoplasmic ribonucleoprotein granule,,, cytoplasmic ribonucleoprotein granule,splicing,0,NA,NA,NA,NA
RPS24,TMEM192,,translation,,,,,NA,NA,NA,,,RPS24,TMEM192,P62847,Q8IY95,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Endosomes;Lysosomes,cytoplasm,secretory,0,0.677412,-1.33,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",No Disgenet record,No Disgenet record,"endosome, lysosome","endosome, lysosome",,,,translation,0,NA,NA,NA,NA
RPS24,TPM3,,translation,,,,,NA,NA,NA,,,RPS24,TPM3,P62847,P06753,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Actin filaments,cytoplasm,cytoplasm,0,0.8673256,-1.85,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Congenital Fiber Type Disproportion,Nemaline myopathy 1,actin cytoskeleton,miscellaneous,,, plasma membrane,translation,0,NA,NA,NA,NA
RPS24,TRA2A,,translation,,,,,NA,NA,NA,,,RPS24,TRA2A,P62847,Q13595,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,566,NA,Cytosol;Endoplasmic reticulum,Nucleoli,cytoplasm,nucleus,1,1,6.16,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3","Arsenic Poisoning, Inorganic","Nervous System, Organic Arsenic Poisoning",,,,, cytoplasmic ribonucleoprotein granule,translation,0,NA,NA,NA,NA
RPS24,TRIM27,,translation,,,,,NA,NA,NA,,,RPS24,TRIM27,P62847,P14373,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoli,cytoplasm,nucleus,1,0.896324,1.51,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Papillary thyroid carcinoma,Schizophrenia,,,,, cytoskeleton,undetermined,0,NA,NA,NA,NA
RPS24,UACA,,translation,,,,,NA,NA,NA,,,RPS24,UACA,P62847,Q9BZF9,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9474369,0.04,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Hepatoblastoma,Malignant neoplasm of liver,no prediction,cell junction,,,,undetermined,0,NA,NA,NA,NA
RPS24,UBA52,RPS24,translation,RPS24_R,"2,3",RPS24,UBA52,0.05,2.343777,0.04475929,A0A087WUS0;E7ETK0;P62847,P62987,,,,,undetermined,IP,-4.258918,A0A087WUS0;E7ETK0;P62847,P62987,NA,TRUE,"Ribosome, cytoplasmic",TRUE,"Ribosome, cytoplasmic",FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol;Endoplasmic reticulum,cytoplasm,cytoplasm,1,0.9943618,NA,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Colorectal Carcinoma,Alzheimer's Disease,-,Golgi apparatus,,,,translation,1,0.04475929,NA,2.343777,NA
RPS24,UBAP2L,,translation,,,,,NA,NA,NA,,,RPS24,UBAP2L,P62847,Q14157,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol;Nuclear speckles,cytoplasm,nucleus&cytoplasm,NA,NA,6.81,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Liver carcinoma,Colorectal Carcinoma,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,,, cytoplasmic stress granule,splicing,0.3333333,NA,NA,NA,NA
RPS24,USP10,,translation,,,,,NA,NA,NA,,,RPS24,USP10,P62847,Q14694,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,TRUE,1.82,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol,cytoplasm,cytoplasm,1,0.9666761,3.09,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Malignant neoplasm of lung,Carcinoma of lung,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,,, cytoplasmic stress granule,splicing,0.5,NA,NA,NA,NA
RPS24,UTP14A,,translation,,,,,NA,NA,NA,,,RPS24,UTP14A,P62847,Q9BVJ6,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoli,cytoplasm,nucleus,1,0.9971885,1.24,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Colorectal Carcinoma,Scleroderma,"splicing speckles, nucleolus",nucleolus,,, nucleus,undetermined,0,NA,NA,NA,NA
RPS24,WDR12,RPS24,translation,RPS24_R,"2,3",RPS24,WDR12,0.05,1.978868,0.01819079,A0A087WUS0;E7ETK0;P62847,Q9GZL7,,,,,undetermined,IP,-0.7724263,A0A087WUS0;E7ETK0;P62847,Q9GZL7,-2.316894,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol;Plasma membrane,cytoplasm,cytoplasm,1,0.9981322,0.01,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Coronary Artery Disease,Myocardial Infarction,,,,, nucleolus,translation,0.3333333,0.01819079,NA,1.978868,NA
RPS24,WDR18,,translation,,,,,NA,NA,NA,,,RPS24,WDR18,P62847,Q9BV38,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9927009,0.46,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Liver carcinoma,Metastatic urothelial carcinoma,,,,,,translation,0,NA,NA,NA,NA
RPS24,WDR33,,translation,,,,,NA,NA,NA,,,RPS24,WDR33,P62847,Q9C0J8,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoli fibrillar center;Nucleoplasm,cytoplasm,nucleus,1,0.9976404,7.14,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",No Disgenet record,No Disgenet record,paraspeckles,nuclear body,,, chromosome,degradation,0,NA,NA,NA,NA
RPS24,WDR43,RPS24,translation,RPS24_R,"2,3",RPS24,WDR43,0.05,2.046111,0.01756011,A0A087WUS0;E7ETK0;P62847,Q15061,,,,,undetermined,IP,-3.121406,A0A087WUS0;E7ETK0;P62847,Q15061,-0.5106469,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,125,NA,Cytosol;Endoplasmic reticulum,,cytoplasm,,1,0.9940854,1.03,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Breast Carcinoma,Mandibulofacial Dysostosis,"splicing speckles, nucleolus",nucleolus,,, nucleolus,translation,0,0.01756011,NA,2.046111,NA
RPS24,WDR77,,translation,,,,,NA,NA,NA,,,RPS24,WDR77,P62847,Q9BQA1,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol;Nucleoplasm,cytoplasm,nucleus&cytoplasm,1,0.9814056,-0.26,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",ovarian neoplasm,Malignant neoplasm of ovary,,,,,,splicing,0.3333333,NA,NA,NA,NA
RPS24,XAB2,,translation,,,,,NA,NA,NA,,,RPS24,XAB2,P62847,Q9HCS7,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9968048,0.94,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Acute Promyelocytic Leukemia,"Cockayne Syndrome, Type I",spliceosomal complex II,nuclear body,,, nucleus,splicing,0,NA,NA,NA,NA
RPS24,YBX1,,translation,,,,,NA,NA,NA,,,RPS24,YBX1,P62847,P67809,,SEC,NA,,,NA,TRUE,Nop56p-associated pre-rRNA complex,TRUE,Nop56p-associated pre-rRNA complex,FALSE,NA,FALSE,TRUE,0.63,FALSE,NA,FALSE,FALSE,NA,TRUE,0.7627058,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol,cytoplasm,cytoplasm,1,0.9993157,2.15,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Malignant neoplasm of breast,Breast Carcinoma,no prediction,cytoplasmic ribonucleoprotein granule,,, cytoplasmic stress granule,splicing,0.5,NA,NA,NA,NA
RPS24,YTHDF2,,translation,,,,,NA,NA,NA,,,RPS24,YTHDF2,P62847,Q9Y5A9,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol,cytoplasm,cytoplasm,1,0.9972315,4.15,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Liver carcinoma,Adult Liver Carcinoma,cytoplasmic ribonucleoprotein granule,cytoplasmic ribonucleoprotein granule,,, cytoplasmic ribonucleoprotein granule,undetermined,0.5,NA,NA,NA,NA
RPS24,ZCCHC8,,translation,,,,,NA,NA,NA,,,RPS24,ZCCHC8,P62847,Q6NZY4,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9847502,2.41,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Profound Mental Retardation,Mental deficiency,-,nuclear body,,, nucleus,undetermined,0,NA,NA,NA,NA
RPS24,ZFP62,RPS24,translation,RPS24_R,"2,3",RPS24,ZFP62,0.05,2.020823,0.03319602,A0A087WUS0;E7ETK0;P62847,Q8NB50,,,,,undetermined,IP,-2.984966,A0A087WUS0;E7ETK0;P62847,Q8NB50,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Actin filaments;Nucleoplasm,cytoplasm,nucleus&cytoplasm,0,0.9761954,0.68,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",No Disgenet record,No Disgenet record,no prediction,nucleoplasm,,,,undetermined,0,0.03319602,NA,2.020823,NA
RPS24,ZFR,,translation,,,,,NA,NA,NA,,,RPS24,ZFR,P62847,Q96KR1,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9976469,2.56,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Mild Mental Retardation,Hypoplasia of corpus callosum,paraspeckles,nuclear body,,, ribonucleoprotein complex,splicing,0,NA,NA,NA,NA
RPS24,ZNF281,,translation,,,,,NA,NA,NA,,,RPS24,ZNF281,P62847,Q9Y2X9,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,0,0.7405193,4.89,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Malignant neoplasm of breast,Colorectal Carcinoma,"chromatin, nucleoplasm",nucleoplasm,,,,translation,0,NA,NA,NA,NA
RPS24,ZNF318,,translation,,,,,NA,NA,NA,,,RPS24,ZNF318,P62847,Q5VUA4,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,NA,NA,4.22,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",Malignant neoplasm of breast,Obesity,no prediction,nuclear body,,, chromosome,export,0,NA,NA,NA,NA
RPS24,ZNF512,RPS24,translation,RPS24_R,"2,3",RPS24,ZNF512,0.05,1.998476,0.03257477,A0A087WUS0;E7ETK0;P62847,G3XAG1;Q96ME7,,,,,undetermined,IP,-3.745265,A0A087WUS0;E7ETK0;P62847,G3XAG1;Q96ME7,-3.871007,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,0,0.9799822,2.02,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3","Arthritis, Gouty",Gout,"chromatin, nucleoplasm",nucleoplasm,,,,translation,0,0.03257477,NA,1.998476,NA
RPS24,ZNF768,,translation,,,,,NA,NA,NA,,,RPS24,ZNF768,P62847,Q9H5H4,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.8915551,2.34,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3",No Disgenet record,No Disgenet record,,,,,,translation,0,NA,NA,NA,NA
RPS24,ZRANB2,,translation,,,,,NA,NA,NA,,,RPS24,ZRANB2,P62847,O95218,,SEC,NA,,,NA,FALSE,,FALSE,,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,155,NA,Cytosol;Endoplasmic reticulum,Nucleoplasm,cytoplasm,nucleus,1,0.9989442,3.15,"Anemia, Diamond-Blackfan","Anemia, Diamond-Blackfan, 3","Carcinoma, Papillary",Glioma,"splicing speckles, nucleolus",nuclear body,,,,undetermined,0,NA,NA,NA,NA
RPS25,RPS26,,,,,,,NA,NA,NA,,,RPS25,RPS26,P62851,P62854,,SEC,NA,,,NA,TRUE,"Ribosome, cytoplasmic,40S ribosomal subunit, cytoplasmic",TRUE,"40S ribosomal subunit, cytoplasmic,Ribosome, cytoplasmic,40S ribosomal subunit, cytoplasmic",TRUE,0.155,FALSE,TRUE,0.74,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol;Endoplasmic reticulum,cytoplasm,cytoplasm,1,0.999478,NA,Amyotrophic Lateral Sclerosis,Pick Disease of the Brain,Diamond-Blackfan Anemia 10,Cleft Palate,,,,,,translation,1,NA,NA,NA,NA
RPS25,RPS27L,,,,,,,NA,NA,NA,,,RPS25,RPS27L,P62851,Q71UM5,,SEC,NA,,,NA,FALSE,,FALSE,,TRUE,0.081,FALSE,TRUE,0.49,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,NA,Cytosol;Endoplasmic reticulum,Cytosol;Endoplasmic reticulum,cytoplasm,cytoplasm,1,0.988308,NA,Amyotrophic Lateral Sclerosis,Pick Disease of the Brain,Malignant neoplasm of breast,Colorectal Carcinoma,-,chromatin,,,,translation,1,NA,NA,NA,NA
