Gene stable ID	Gene name	Gene Synonym	UniProtKB Gene Name ID
ENSG00000276072	AATF	CHE-1	A0A7P0TAR0
ENSG00000276072	AATF	CHE-1	A0A087WWS8
ENSG00000276072	AATF	CHE-1	Q9NY61
ENSG00000276072	AATF	CHE-1	A0A7P0Z4P2
ENSG00000276072	AATF	CHE-1	A0A087WW41
ENSG00000276072	AATF	CHE-1	A0A7P0TBG4
ENSG00000276072	AATF	CHE-1	A0A7P0Z4N2
ENSG00000276072	AATF	CHE-1	A0A087WTH8
ENSG00000276072	AATF	CHE-1	A0A7P0Z434
ENSG00000276072	AATF	CHE-1	A0A7P0T868
ENSG00000275700	AATF	CHE-1	A0A7P0TBI0
ENSG00000275700	AATF	CHE-1	A0A7P0TAR0
ENSG00000275700	AATF	CHE-1	A0A087WWS8
ENSG00000275700	AATF	CHE-1	Q9NY61
ENSG00000275700	AATF	CHE-1	A0A7P0Z4P2
ENSG00000275700	AATF	CHE-1	A0A087WW41
ENSG00000275700	AATF	CHE-1	A0A7P0TBG4
ENSG00000275700	AATF	CHE-1	A0A7P0Z4N2
ENSG00000275700	AATF	CHE-1	A0A087WTH8
ENSG00000275700	AATF	CHE-1	A0A7P0Z434
ENSG00000275700	AATF	CHE-1	A0A7P0T868
ENSG00000276072	AATF	CHE1	A0A7P0TBI0
ENSG00000276072	AATF	CHE1	A0A7P0TAR0
ENSG00000276072	AATF	CHE1	A0A087WWS8
ENSG00000276072	AATF	CHE1	Q9NY61
ENSG00000276072	AATF	CHE1	A0A7P0Z4P2
ENSG00000276072	AATF	CHE1	A0A087WW41
ENSG00000276072	AATF	CHE1	A0A7P0TBG4
ENSG00000276072	AATF	CHE1	A0A7P0Z4N2
ENSG00000276072	AATF	CHE1	A0A087WTH8
ENSG00000276072	AATF	CHE1	A0A7P0Z434
ENSG00000276072	AATF	CHE1	A0A7P0T868
ENSG00000275700	AATF	CHE1	A0A7P0TBI0
ENSG00000275700	AATF	CHE1	A0A7P0TAR0
ENSG00000275700	AATF	CHE1	A0A087WWS8
ENSG00000275700	AATF	CHE1	Q9NY61
ENSG00000275700	AATF	CHE1	A0A7P0Z4P2
ENSG00000275700	AATF	CHE1	A0A087WW41
ENSG00000275700	AATF	CHE1	A0A7P0TBG4
ENSG00000275700	AATF	CHE1	A0A7P0Z4N2
ENSG00000275700	AATF	CHE1	A0A087WTH8
ENSG00000275700	AATF	CHE1	A0A7P0Z434
ENSG00000275700	AATF	CHE1	A0A7P0T868
ENSG00000276072	AATF	DED	A0A7P0TBI0
ENSG00000276072	AATF	DED	A0A7P0TAR0
ENSG00000276072	AATF	DED	A0A087WWS8
ENSG00000276072	AATF	DED	Q9NY61
ENSG00000276072	AATF	DED	A0A7P0Z4P2
ENSG00000276072	AATF	DED	A0A087WW41
ENSG00000276072	AATF	DED	A0A7P0TBG4
ENSG00000276072	AATF	DED	A0A7P0Z4N2
ENSG00000276072	AATF	DED	A0A087WTH8
ENSG00000276072	AATF	DED	A0A7P0Z434
ENSG00000276072	AATF	DED	A0A7P0T868
ENSG00000275700	AATF	DED	A0A7P0TBI0
ENSG00000275700	AATF	DED	A0A7P0TAR0
ENSG00000275700	AATF	DED	A0A087WWS8
ENSG00000275700	AATF	DED	Q9NY61
ENSG00000275700	AATF	DED	A0A7P0Z4P2
ENSG00000275700	AATF	DED	A0A087WW41
ENSG00000275700	AATF	DED	A0A7P0TBG4
ENSG00000275700	AATF	DED	A0A7P0Z4N2
ENSG00000275700	AATF	DED	A0A087WTH8
ENSG00000275700	AATF	DED	A0A7P0Z434
ENSG00000275700	AATF	DED	A0A7P0T868
ENSG00000281376	ABALON	INXS	
ENSG00000165029	ABCA1	ABC1	B1AMI2
ENSG00000165029	ABCA1	ABC1	O95477
ENSG00000165029	ABCA1	ABC1	B1AMI1
ENSG00000165029	ABCA1	ABC1	A0A7I2V5U0
ENSG00000165029	ABCA1	HDLDT1	B1AMI2
ENSG00000165029	ABCA1	HDLDT1	O95477
ENSG00000165029	ABCA1	HDLDT1	B1AMI1
ENSG00000165029	ABCA1	HDLDT1	A0A7I2V5U0
ENSG00000165029	ABCA1	TGD	B1AMI2
ENSG00000165029	ABCA1	TGD	O95477
ENSG00000165029	ABCA1	TGD	B1AMI1
ENSG00000165029	ABCA1	TGD	A0A7I2V5U0
ENSG00000107331	ABCA2	ABC2	H0Y8E3
ENSG00000107331	ABCA2	ABC2	Q9BZC7
ENSG00000107331	ABCA2	ABC2	H0Y8C9
ENSG00000107331	ABCA2	ABC2	E9PGB2
ENSG00000167972	ABCA3	ABC-C	H0Y3H2
ENSG00000167972	ABCA3	ABC-C	Q99758
ENSG00000167972	ABCA3	ABC3	H0Y3H2
ENSG00000167972	ABCA3	ABC3	Q99758
ENSG00000167972	ABCA3	EST111653	H0Y3H2
ENSG00000167972	ABCA3	EST111653	Q99758
ENSG00000167972	ABCA3	LBM180	H0Y3H2
ENSG00000167972	ABCA3	LBM180	Q99758
ENSG00000154265	ABCA5	EST90625	K7EQ50
ENSG00000154265	ABCA5	EST90625	K7EPM3
ENSG00000154265	ABCA5	EST90625	Q8WWZ7
ENSG00000154265	ABCA5	EST90625	K7EJW6
ENSG00000154265	ABCA5	EST90625	Q6N017
ENSG00000154265	ABCA5	EST90625	K7EMV2
ENSG00000154265	ABCA5	EST90625	K7EKS9
ENSG00000154265	ABCA5	EST90625	A0A075B778
ENSG00000064687	ABCA7	ABCX	E9PL63
ENSG00000064687	ABCA7	ABCX	A0A6E1ZGS3
ENSG00000064687	ABCA7	ABCX	A0A087WZX6
ENSG00000064687	ABCA7	ABCX	E9PKG5
ENSG00000064687	ABCA7	ABCX	Q8IZY2
ENSG00000144452	ABCA12	DKFZP434G232	Q86UK0
ENSG00000144452	ABCA12	DKFZP434G232	E9PBK1
ENSG00000144452	ABCA12	ICR2B	Q86UK0
ENSG00000144452	ABCA12	ICR2B	E9PBK1
ENSG00000144452	ABCA12	LI2	Q86UK0
ENSG00000144452	ABCA12	LI2	E9PBK1
ENSG00000179869	ABCA13	FLJ33876	A0A0A0MT16
ENSG00000179869	ABCA13	FLJ33876	H0Y4D2
ENSG00000179869	ABCA13	FLJ33951	A0A0A0MT16
ENSG00000179869	ABCA13	FLJ33951	H0Y4D2
ENSG00000085563	ABCB1	ABC20	A4D1D2
ENSG00000085563	ABCB1	ABC20	E7EWT8
ENSG00000085563	ABCB1	ABC20	P08183
ENSG00000085563	ABCB1	CD243	A4D1D2
ENSG00000085563	ABCB1	CD243	E7EWT8
ENSG00000085563	ABCB1	CD243	P08183
ENSG00000085563	ABCB1	CLCS	A4D1D2
ENSG00000085563	ABCB1	CLCS	E7EWT8
ENSG00000085563	ABCB1	CLCS	P08183
ENSG00000085563	ABCB1	GP170	A4D1D2
ENSG00000085563	ABCB1	GP170	E7EWT8
ENSG00000085563	ABCB1	GP170	P08183
ENSG00000085563	ABCB1	MDR1	A4D1D2
ENSG00000085563	ABCB1	MDR1	E7EWT8
ENSG00000085563	ABCB1	MDR1	P08183
ENSG00000085563	ABCB1	P-170	A4D1D2
ENSG00000085563	ABCB1	P-170	E7EWT8
ENSG00000085563	ABCB1	P-170	P08183
ENSG00000085563	ABCB1	P-GP	A4D1D2
ENSG00000085563	ABCB1	P-GP	E7EWT8
ENSG00000085563	ABCB1	P-GP	P08183
ENSG00000085563	ABCB1	PGY1	A4D1D2
ENSG00000085563	ABCB1	PGY1	E7EWT8
ENSG00000085563	ABCB1	PGY1	P08183
ENSG00000005471	ABCB4	GBD1	A0A2R8Y8A1
ENSG00000005471	ABCB4	GBD1	P21439
ENSG00000005471	ABCB4	GBD1	E7EQI1
ENSG00000005471	ABCB4	GBD1	A0A2R8Y291
ENSG00000005471	ABCB4	MDR2	A0A2R8Y8A1
ENSG00000005471	ABCB4	MDR2	P21439
ENSG00000005471	ABCB4	MDR2	E7EQI1
ENSG00000005471	ABCB4	MDR2	A0A2R8Y291
ENSG00000005471	ABCB4	MDR3	A0A2R8Y8A1
ENSG00000005471	ABCB4	MDR3	P21439
ENSG00000005471	ABCB4	MDR3	E7EQI1
ENSG00000005471	ABCB4	MDR3	A0A2R8Y291
ENSG00000005471	ABCB4	PFIC-3	A0A2R8Y8A1
ENSG00000005471	ABCB4	PFIC-3	P21439
ENSG00000005471	ABCB4	PFIC-3	E7EQI1
ENSG00000005471	ABCB4	PFIC-3	A0A2R8Y291
ENSG00000005471	ABCB4	PGY3	A0A2R8Y8A1
ENSG00000005471	ABCB4	PGY3	P21439
ENSG00000005471	ABCB4	PGY3	E7EQI1
ENSG00000005471	ABCB4	PGY3	A0A2R8Y291
ENSG00000115657	ABCB6	EST45597	H7C1R6
ENSG00000115657	ABCB6	EST45597	Q9NP58
ENSG00000115657	ABCB6	MTABC3	H7C1R6
ENSG00000115657	ABCB6	MTABC3	Q9NP58
ENSG00000115657	ABCB6	UMAT	H7C1R6
ENSG00000115657	ABCB6	UMAT	Q9NP58
ENSG00000131269	ABCB7	ABC7	A0A2R8YF35
ENSG00000131269	ABCB7	ABC7	A0A590UJS8
ENSG00000131269	ABCB7	ABC7	A0A0S2Z2Z3
ENSG00000131269	ABCB7	ABC7	O75027
ENSG00000131269	ABCB7	ABC7	B4DGL8
ENSG00000131269	ABCB7	ABC7	E9PNQ5
ENSG00000131269	ABCB7	ABC7	E9PJR8
ENSG00000131269	ABCB7	ABC7	A0A087WW65
ENSG00000131269	ABCB7	ABC7	A0A5F9ZA98
ENSG00000131269	ABCB7	ABC7	A0A2R8Y473
ENSG00000131269	ABCB7	ASAT	A0A2R8YF35
ENSG00000131269	ABCB7	ASAT	A0A590UJS8
ENSG00000131269	ABCB7	ASAT	A0A0S2Z2Z3
ENSG00000131269	ABCB7	ASAT	O75027
ENSG00000131269	ABCB7	ASAT	B4DGL8
ENSG00000131269	ABCB7	ASAT	E9PNQ5
ENSG00000131269	ABCB7	ASAT	E9PJR8
ENSG00000131269	ABCB7	ASAT	A0A087WW65
ENSG00000131269	ABCB7	ASAT	A0A5F9ZA98
ENSG00000131269	ABCB7	ASAT	A0A2R8Y473
ENSG00000131269	ABCB7	ATM1P	A0A2R8YF35
ENSG00000131269	ABCB7	ATM1P	A0A590UJS8
ENSG00000131269	ABCB7	ATM1P	A0A0S2Z2Z3
ENSG00000131269	ABCB7	ATM1P	O75027
ENSG00000131269	ABCB7	ATM1P	B4DGL8
ENSG00000131269	ABCB7	ATM1P	E9PNQ5
ENSG00000131269	ABCB7	ATM1P	E9PJR8
ENSG00000131269	ABCB7	ATM1P	A0A087WW65
ENSG00000131269	ABCB7	ATM1P	A0A5F9ZA98
ENSG00000131269	ABCB7	ATM1P	A0A2R8Y473
ENSG00000131269	ABCB7	EST140535	A0A2R8YF35
ENSG00000131269	ABCB7	EST140535	A0A590UJS8
ENSG00000131269	ABCB7	EST140535	A0A0S2Z2Z3
ENSG00000131269	ABCB7	EST140535	O75027
ENSG00000131269	ABCB7	EST140535	B4DGL8
ENSG00000131269	ABCB7	EST140535	E9PNQ5
ENSG00000131269	ABCB7	EST140535	E9PJR8
ENSG00000131269	ABCB7	EST140535	A0A087WW65
ENSG00000131269	ABCB7	EST140535	A0A5F9ZA98
ENSG00000131269	ABCB7	EST140535	A0A2R8Y473
ENSG00000197150	ABCB8	EST328128	F2Z2Z1
ENSG00000197150	ABCB8	EST328128	C9JYI3
ENSG00000197150	ABCB8	EST328128	F2Z3G8
ENSG00000197150	ABCB8	EST328128	Q9NUT2
ENSG00000197150	ABCB8	EST328128	C9JTY4
ENSG00000197150	ABCB8	EST328128	F8WC43
ENSG00000197150	ABCB8	EST328128	C9JA03
ENSG00000197150	ABCB8	M-ABC1	F2Z2Z1
ENSG00000197150	ABCB8	M-ABC1	C9JYI3
ENSG00000197150	ABCB8	M-ABC1	F2Z3G8
ENSG00000197150	ABCB8	M-ABC1	Q9NUT2
ENSG00000197150	ABCB8	M-ABC1	C9JTY4
ENSG00000197150	ABCB8	M-ABC1	F8WC43
ENSG00000197150	ABCB8	M-ABC1	C9JA03
ENSG00000197150	ABCB8	MABC1	F2Z2Z1
ENSG00000197150	ABCB8	MABC1	C9JYI3
ENSG00000197150	ABCB8	MABC1	F2Z3G8
ENSG00000197150	ABCB8	MABC1	Q9NUT2
ENSG00000197150	ABCB8	MABC1	C9JTY4
ENSG00000197150	ABCB8	MABC1	F8WC43
ENSG00000197150	ABCB8	MABC1	C9JA03
ENSG00000197150	ABCB8	MITOSUR	F2Z2Z1
ENSG00000197150	ABCB8	MITOSUR	C9JYI3
ENSG00000197150	ABCB8	MITOSUR	F2Z3G8
ENSG00000197150	ABCB8	MITOSUR	Q9NUT2
ENSG00000197150	ABCB8	MITOSUR	C9JTY4
ENSG00000197150	ABCB8	MITOSUR	F8WC43
ENSG00000197150	ABCB8	MITOSUR	C9JA03
ENSG00000274099	ABCB10P1	ABCB10P	
ENSG00000280461	ABCB10P1	ABCB10P	
ENSG00000281173	ABCB10P1	ABCB10P	
ENSG00000274099	ABCB10P1	ABCB10P2	
ENSG00000280461	ABCB10P1	ABCB10P2	
ENSG00000281173	ABCB10P1	ABCB10P2	
ENSG00000274099	ABCB10P1	M-ABC2	
ENSG00000280461	ABCB10P1	M-ABC2	
ENSG00000281173	ABCB10P1	M-ABC2	
ENSG00000274099	ABCB10P1	MABC2	
ENSG00000280461	ABCB10P1	MABC2	
ENSG00000281173	ABCB10P1	MABC2	
ENSG00000276582	ABCB11	ABC16	A0A3B3IS78
ENSG00000276582	ABCB11	ABC16	O95342
ENSG00000276582	ABCB11	ABC16	H7C486
ENSG00000276582	ABCB11	ABC16	Q53S60
ENSG00000073734	ABCB11	ABC16	A0A3B3IS78
ENSG00000073734	ABCB11	ABC16	O95342
ENSG00000073734	ABCB11	ABC16	H7C486
ENSG00000073734	ABCB11	ABC16	Q53S60
ENSG00000276582	ABCB11	BSEP	A0A3B3IS78
ENSG00000276582	ABCB11	BSEP	O95342
ENSG00000276582	ABCB11	BSEP	H7C486
ENSG00000276582	ABCB11	BSEP	Q53S60
ENSG00000073734	ABCB11	BSEP	A0A3B3IS78
ENSG00000073734	ABCB11	BSEP	O95342
ENSG00000073734	ABCB11	BSEP	H7C486
ENSG00000073734	ABCB11	BSEP	Q53S60
ENSG00000276582	ABCB11	PFIC-2	A0A3B3IS78
ENSG00000276582	ABCB11	PFIC-2	O95342
ENSG00000276582	ABCB11	PFIC-2	H7C486
ENSG00000276582	ABCB11	PFIC-2	Q53S60
ENSG00000073734	ABCB11	PFIC-2	A0A3B3IS78
ENSG00000073734	ABCB11	PFIC-2	O95342
ENSG00000073734	ABCB11	PFIC-2	H7C486
ENSG00000073734	ABCB11	PFIC-2	Q53S60
ENSG00000276582	ABCB11	PFIC2	A0A3B3IS78
ENSG00000276582	ABCB11	PFIC2	O95342
ENSG00000276582	ABCB11	PFIC2	H7C486
ENSG00000276582	ABCB11	PFIC2	Q53S60
ENSG00000073734	ABCB11	PFIC2	A0A3B3IS78
ENSG00000073734	ABCB11	PFIC2	O95342
ENSG00000073734	ABCB11	PFIC2	H7C486
ENSG00000073734	ABCB11	PFIC2	Q53S60
ENSG00000276582	ABCB11	PGY4	A0A3B3IS78
ENSG00000276582	ABCB11	PGY4	O95342
ENSG00000276582	ABCB11	PGY4	H7C486
ENSG00000276582	ABCB11	PGY4	Q53S60
ENSG00000073734	ABCB11	PGY4	A0A3B3IS78
ENSG00000073734	ABCB11	PGY4	O95342
ENSG00000073734	ABCB11	PGY4	H7C486
ENSG00000073734	ABCB11	PGY4	Q53S60
ENSG00000276582	ABCB11	SPGP	A0A3B3IS78
ENSG00000276582	ABCB11	SPGP	O95342
ENSG00000276582	ABCB11	SPGP	H7C486
ENSG00000276582	ABCB11	SPGP	Q53S60
ENSG00000073734	ABCB11	SPGP	A0A3B3IS78
ENSG00000073734	ABCB11	SPGP	O95342
ENSG00000073734	ABCB11	SPGP	H7C486
ENSG00000073734	ABCB11	SPGP	Q53S60
ENSG00000278183	ABCC1	GS-X	A0A0A0MS99
ENSG00000278183	ABCC1	GS-X	A0A7I2V4C6
ENSG00000278183	ABCC1	GS-X	P33527
ENSG00000278183	ABCC1	GS-X	A0A7I2V2E0
ENSG00000103222	ABCC1	GS-X	A0A0A0MS99
ENSG00000103222	ABCC1	GS-X	A0A7I2V4C6
ENSG00000103222	ABCC1	GS-X	P33527
ENSG00000103222	ABCC1	GS-X	A0A7I2V2E0
ENSG00000278183	ABCC1	MRP	A0A0A0MS99
ENSG00000278183	ABCC1	MRP	A0A7I2V4C6
ENSG00000278183	ABCC1	MRP	P33527
ENSG00000278183	ABCC1	MRP	A0A7I2V2E0
ENSG00000103222	ABCC1	MRP	A0A0A0MS99
ENSG00000103222	ABCC1	MRP	A0A7I2V4C6
ENSG00000103222	ABCC1	MRP	P33527
ENSG00000103222	ABCC1	MRP	A0A7I2V2E0
ENSG00000278183	ABCC1	MRP1	A0A0A0MS99
ENSG00000278183	ABCC1	MRP1	A0A7I2V4C6
ENSG00000278183	ABCC1	MRP1	P33527
ENSG00000278183	ABCC1	MRP1	A0A7I2V2E0
ENSG00000103222	ABCC1	MRP1	A0A0A0MS99
ENSG00000103222	ABCC1	MRP1	A0A7I2V4C6
ENSG00000103222	ABCC1	MRP1	P33527
ENSG00000103222	ABCC1	MRP1	A0A7I2V2E0
ENSG00000108846	ABCC3	CMOAT2	D6RJE5
ENSG00000108846	ABCC3	CMOAT2	H0Y8T5
ENSG00000108846	ABCC3	CMOAT2	D6RAB7
ENSG00000108846	ABCC3	CMOAT2	O15438
ENSG00000108846	ABCC3	EST90757	D6RJE5
ENSG00000108846	ABCC3	EST90757	H0Y8T5
ENSG00000108846	ABCC3	EST90757	D6RAB7
ENSG00000108846	ABCC3	EST90757	O15438
ENSG00000108846	ABCC3	MLP2	D6RJE5
ENSG00000108846	ABCC3	MLP2	H0Y8T5
ENSG00000108846	ABCC3	MLP2	D6RAB7
ENSG00000108846	ABCC3	MLP2	O15438
ENSG00000108846	ABCC3	MOAT-D	D6RJE5
ENSG00000108846	ABCC3	MOAT-D	H0Y8T5
ENSG00000108846	ABCC3	MOAT-D	D6RAB7
ENSG00000108846	ABCC3	MOAT-D	O15438
ENSG00000108846	ABCC3	MRP3	D6RJE5
ENSG00000108846	ABCC3	MRP3	H0Y8T5
ENSG00000108846	ABCC3	MRP3	D6RAB7
ENSG00000108846	ABCC3	MRP3	O15438
ENSG00000125257	ABCC4	EST170205	A0A2R8Y5Z3
ENSG00000125257	ABCC4	EST170205	A0A2R8YDC1
ENSG00000125257	ABCC4	EST170205	O15439
ENSG00000125257	ABCC4	EST170205	A0A2R8Y6V8
ENSG00000125257	ABCC4	EST170205	A0A2R8YDG7
ENSG00000125257	ABCC4	EST170205	Q8IWU1
ENSG00000125257	ABCC4	MOAT-B	A0A2R8Y5Z3
ENSG00000125257	ABCC4	MOAT-B	A0A2R8YDC1
ENSG00000125257	ABCC4	MOAT-B	O15439
ENSG00000125257	ABCC4	MOAT-B	A0A2R8Y6V8
ENSG00000125257	ABCC4	MOAT-B	A0A2R8YDG7
ENSG00000125257	ABCC4	MOAT-B	Q8IWU1
ENSG00000125257	ABCC4	MOATB	A0A2R8Y5Z3
ENSG00000125257	ABCC4	MOATB	A0A2R8YDC1
ENSG00000125257	ABCC4	MOATB	O15439
ENSG00000125257	ABCC4	MOATB	A0A2R8Y6V8
ENSG00000125257	ABCC4	MOATB	A0A2R8YDG7
ENSG00000125257	ABCC4	MOATB	Q8IWU1
ENSG00000125257	ABCC4	MRP4	A0A2R8Y5Z3
ENSG00000125257	ABCC4	MRP4	A0A2R8YDC1
ENSG00000125257	ABCC4	MRP4	O15439
ENSG00000125257	ABCC4	MRP4	A0A2R8Y6V8
ENSG00000125257	ABCC4	MRP4	A0A2R8YDG7
ENSG00000125257	ABCC4	MRP4	Q8IWU1
ENSG00000275331	ABCC6	ARA	A0A0G2JMG3
ENSG00000275331	ABCC6	ARA	I3L1Z6
ENSG00000275331	ABCC6	ARA	A0A0J9YVW5
ENSG00000275331	ABCC6	ARA	A0A8C8Q0G8
ENSG00000275331	ABCC6	ARA	O95255
ENSG00000275331	ABCC6	ARA	A0A804HJ04
ENSG00000275331	ABCC6	ARA	A0A1W2PPQ8
ENSG00000275331	ABCC6	EST349056	A0A0G2JMG3
ENSG00000275331	ABCC6	EST349056	I3L1Z6
ENSG00000275331	ABCC6	EST349056	A0A0J9YVW5
ENSG00000275331	ABCC6	EST349056	A0A8C8Q0G8
ENSG00000275331	ABCC6	EST349056	O95255
ENSG00000275331	ABCC6	EST349056	A0A804HJ04
ENSG00000275331	ABCC6	EST349056	A0A1W2PPQ8
ENSG00000275331	ABCC6	MLP1	A0A0G2JMG3
ENSG00000275331	ABCC6	MLP1	I3L1Z6
ENSG00000275331	ABCC6	MLP1	A0A0J9YVW5
ENSG00000275331	ABCC6	MLP1	A0A8C8Q0G8
ENSG00000275331	ABCC6	MLP1	O95255
ENSG00000275331	ABCC6	MLP1	A0A804HJ04
ENSG00000275331	ABCC6	MLP1	A0A1W2PPQ8
ENSG00000275331	ABCC6	MRP6	A0A0G2JMG3
ENSG00000275331	ABCC6	MRP6	I3L1Z6
ENSG00000275331	ABCC6	MRP6	A0A0J9YVW5
ENSG00000275331	ABCC6	MRP6	A0A8C8Q0G8
ENSG00000275331	ABCC6	MRP6	O95255
ENSG00000275331	ABCC6	MRP6	A0A804HJ04
ENSG00000275331	ABCC6	MRP6	A0A1W2PPQ8
ENSG00000275331	ABCC6	PXE	A0A0G2JMG3
ENSG00000275331	ABCC6	PXE	I3L1Z6
ENSG00000275331	ABCC6	PXE	A0A0J9YVW5
ENSG00000275331	ABCC6	PXE	A0A8C8Q0G8
ENSG00000275331	ABCC6	PXE	O95255
ENSG00000275331	ABCC6	PXE	A0A804HJ04
ENSG00000275331	ABCC6	PXE	A0A1W2PPQ8
ENSG00000275331	ABCC6	URG7	A0A0G2JMG3
ENSG00000275331	ABCC6	URG7	I3L1Z6
ENSG00000275331	ABCC6	URG7	A0A0J9YVW5
ENSG00000275331	ABCC6	URG7	A0A8C8Q0G8
ENSG00000275331	ABCC6	URG7	O95255
ENSG00000275331	ABCC6	URG7	A0A804HJ04
ENSG00000275331	ABCC6	URG7	A0A1W2PPQ8
ENSG00000243064	ABCC13	ABCC13P	
ENSG00000243064	ABCC13	C21ORF73	
ENSG00000243064	ABCC13	PRED6	
ENSG00000101986	ABCD1	ADRENOLEUKODYSTROPHY	P33897
ENSG00000101986	ABCD1	ADRENOLEUKODYSTROPHY	A6NEP8
ENSG00000101986	ABCD1	ALD	P33897
ENSG00000101986	ABCD1	ALD	A6NEP8
ENSG00000101986	ABCD1	ALDP	P33897
ENSG00000101986	ABCD1	ALDP	A6NEP8
ENSG00000101986	ABCD1	AMN	P33897
ENSG00000101986	ABCD1	AMN	A6NEP8
ENSG00000215151	ABCD1P2	BA453N3.6	
ENSG00000288143	ABCD1P2	BA453N3.6	
ENSG00000173208	ABCD2	ALDL1	Q9UBJ2
ENSG00000173208	ABCD2	ALDR	Q9UBJ2
ENSG00000173208	ABCD2	ALDRP	Q9UBJ2
ENSG00000117528	ABCD3	PMP70	A0A3B3ITW3
ENSG00000117528	ABCD3	PMP70	P28288
ENSG00000117528	ABCD3	PXMP1	A0A3B3ITW3
ENSG00000117528	ABCD3	PXMP1	P28288
ENSG00000117528	ABCD3	ZWS2	A0A3B3ITW3
ENSG00000117528	ABCD3	ZWS2	P28288
ENSG00000204574	ABCF1	ABC50	Q2L6I2
ENSG00000204574	ABCF1	ABC50	Q8NE71
ENSG00000204574	ABCF1	ABC50	F5GYK6
ENSG00000204574	ABCF1	ABC50	Q5STZ8
ENSG00000204574	ABCF1	ABC50	A0A0G2JJB9
ENSG00000204574	ABCF1	ABC50	A0A0G2JIC2
ENSG00000225989	ABCF1	ABC50	Q2L6I2
ENSG00000225989	ABCF1	ABC50	Q8NE71
ENSG00000225989	ABCF1	ABC50	F5GYK6
ENSG00000225989	ABCF1	ABC50	Q5STZ8
ENSG00000225989	ABCF1	ABC50	A0A0G2JJB9
ENSG00000225989	ABCF1	ABC50	A0A0G2JIC2
ENSG00000236149	ABCF1	ABC50	Q2L6I2
ENSG00000236149	ABCF1	ABC50	Q8NE71
ENSG00000236149	ABCF1	ABC50	F5GYK6
ENSG00000236149	ABCF1	ABC50	Q5STZ8
ENSG00000236149	ABCF1	ABC50	A0A0G2JJB9
ENSG00000236149	ABCF1	ABC50	A0A0G2JIC2
ENSG00000236342	ABCF1	ABC50	Q2L6I2
ENSG00000236342	ABCF1	ABC50	Q8NE71
ENSG00000236342	ABCF1	ABC50	F5GYK6
ENSG00000236342	ABCF1	ABC50	Q5STZ8
ENSG00000236342	ABCF1	ABC50	A0A0G2JJB9
ENSG00000236342	ABCF1	ABC50	A0A0G2JIC2
ENSG00000231129	ABCF1	ABC50	Q2L6I2
ENSG00000231129	ABCF1	ABC50	Q8NE71
ENSG00000231129	ABCF1	ABC50	F5GYK6
ENSG00000231129	ABCF1	ABC50	Q5STZ8
ENSG00000231129	ABCF1	ABC50	A0A0G2JJB9
ENSG00000231129	ABCF1	ABC50	A0A0G2JIC2
ENSG00000204574	ABCF1	EST123147	Q2L6I2
ENSG00000204574	ABCF1	EST123147	Q8NE71
ENSG00000204574	ABCF1	EST123147	F5GYK6
ENSG00000204574	ABCF1	EST123147	Q5STZ8
ENSG00000204574	ABCF1	EST123147	A0A0G2JJB9
ENSG00000204574	ABCF1	EST123147	A0A0G2JIC2
ENSG00000225989	ABCF1	EST123147	Q2L6I2
ENSG00000225989	ABCF1	EST123147	Q8NE71
ENSG00000225989	ABCF1	EST123147	F5GYK6
ENSG00000225989	ABCF1	EST123147	Q5STZ8
ENSG00000225989	ABCF1	EST123147	A0A0G2JJB9
ENSG00000225989	ABCF1	EST123147	A0A0G2JIC2
ENSG00000236149	ABCF1	EST123147	Q2L6I2
ENSG00000236149	ABCF1	EST123147	Q8NE71
ENSG00000236149	ABCF1	EST123147	F5GYK6
ENSG00000236149	ABCF1	EST123147	Q5STZ8
ENSG00000236149	ABCF1	EST123147	A0A0G2JJB9
ENSG00000236149	ABCF1	EST123147	A0A0G2JIC2
ENSG00000236342	ABCF1	EST123147	Q2L6I2
ENSG00000236342	ABCF1	EST123147	Q8NE71
ENSG00000236342	ABCF1	EST123147	F5GYK6
ENSG00000236342	ABCF1	EST123147	Q5STZ8
ENSG00000236342	ABCF1	EST123147	A0A0G2JJB9
ENSG00000236342	ABCF1	EST123147	A0A0G2JIC2
ENSG00000231129	ABCF1	EST123147	Q2L6I2
ENSG00000231129	ABCF1	EST123147	Q8NE71
ENSG00000231129	ABCF1	EST123147	F5GYK6
ENSG00000231129	ABCF1	EST123147	Q5STZ8
ENSG00000231129	ABCF1	EST123147	A0A0G2JJB9
ENSG00000231129	ABCF1	EST123147	A0A0G2JIC2
ENSG00000033050	ABCF2	ABC28	C9JHK9
ENSG00000033050	ABCF2	ABC28	A0A090N7X1
ENSG00000033050	ABCF2	ABC28	Q9UG63
ENSG00000033050	ABCF2	ABC28	C9JZV3
ENSG00000033050	ABCF2	EST133090	C9JHK9
ENSG00000033050	ABCF2	EST133090	A0A090N7X1
ENSG00000033050	ABCF2	EST133090	Q9UG63
ENSG00000033050	ABCF2	EST133090	C9JZV3
ENSG00000033050	ABCF2	HUSSY-18	C9JHK9
ENSG00000033050	ABCF2	HUSSY-18	A0A090N7X1
ENSG00000033050	ABCF2	HUSSY-18	Q9UG63
ENSG00000033050	ABCF2	HUSSY-18	C9JZV3
ENSG00000033050	ABCF2	M-ABC1	C9JHK9
ENSG00000033050	ABCF2	M-ABC1	A0A090N7X1
ENSG00000033050	ABCF2	M-ABC1	Q9UG63
