Cell Line	Combination	Mismatched Graphs
K562	('ENSE00001835503', 'ENSE00001914097', 'ENSE00001818419')	1
K562	('ENSE00003570778', 'ENSE00002170623', 'ENSE00002165562')	1
K562	('ENSE00000705178', 'ENSE00000877426', 'ENSE00003479192')	1
K562	('ENSE00003471900', 'ENSE00003620114', 'ENSE00003462763')	1
K562	('ENSE00003521286', 'ENSE00000799270', 'ENSE00000706674')	1
K562	('ENSE00001044079', 'ENSE00003627691', 'ENSE00001157717')	1
K562	('ENSE00003657396', 'ENSE00003717582', 'ENSE00000657453')	1
K562	('ENSE00003577998', 'ENSE00003693098', 'ENSE00003537717')	1
K562	('ENSE00003511577', 'ENSE00003787278', 'ENSE00003682548')	1
K562	('ENSE00003671931', 'ENSE00003504057', 'ENSE00003505486')	1
K562	('ENSE00002636911', 'ENSE00003522035', 'ENSE00002645279')	1
K562	('ENSE00002050347', 'ENSE00002087584', 'ENSE00002082203')	1
K562	('ENSE00003564092', 'ENSE00003461542', 'ENSE00003496071')	1
K562	('ENSE00001207809', 'ENSE00001207814', 'ENSE00001207805')	1
K562	('ENSE00002888855', 'ENSE00002955193', 'ENSE00003592375')	1
K562	('ENSE00003749668', 'ENSE00003751047', 'ENSE00003723089')	1
K562	('ENSE00002194848', 'ENSE00001691754', 'ENSE00002192905')	1
K562	('ENSE00003567680', 'ENSE00003524706', 'ENSE00003689617')	1
K562	('ENSE00003706535', 'ENSE00003709550', 'ENSE00003706873')	1
K562	('ENSE00001787463', 'ENSE00003657458', 'ENSE00003688715')	1
K562	('ENSE00002247760', 'ENSE00001407707', 'ENSE00001148437')	1
K562	('ENSE00003618552', 'ENSE00003625346', 'ENSE00003560942')	1
K562	('ENSE00001068184', 'ENSE00001068181', 'ENSE00001068185')	1
K562	('ENSE00003394282', 'ENSE00003549229', 'ENSE00003621177')	1
K562	('ENSE00003642016', 'ENSE00003489333', 'ENSE00003557743')	1
K562	('ENSE00003645244', 'ENSE00003587889', 'ENSE00003534061')	1
K562	('ENSE00003542107', 'ENSE00003503695', 'ENSE00003599211')	1
K562	('ENSE00003577121', 'ENSE00001853571', 'ENSE00003586660')	1
K562	('ENSE00003612560', 'ENSE00003674541', 'ENSE00003598268')	1
K562	('ENSE00000896282', 'ENSE00000896283', 'ENSE00000896281')	1
K562	('ENSE00001511622', 'ENSE00002681496', 'ENSE00001670164')	1
K562	('ENSE00003536055', 'ENSE00003560366', 'ENSE00003523102')	1
K562	('ENSE00003703289', 'ENSE00003703829', 'ENSE00003705303')	1
K562	('ENSE00001750254', 'ENSE00003500819', 'ENSE00003544536')	1
K562	('ENSE00001754024', 'ENSE00003701337', 'ENSE00003696124')	1
K562	('ENSE00000854987', 'ENSE00003689364', 'ENSE00000854988')	1
K562	('ENSE00003668223', 'ENSE00003671137', 'ENSE00002125696')	1
K562	('ENSE00003607244', 'ENSE00003570680', 'ENSE00002529623')	1
K562	('ENSE00000677420', 'ENSE00003598008', 'ENSE00001274403')	1
K562	('ENSE00003556565', 'ENSE00003630555', 'ENSE00003601152')	1
K562	('ENSE00002456422', 'ENSE00002512389', 'ENSE00002521019')	1
K562	('ENSE00003538624', 'ENSE00003639392', 'ENSE00003685500')	1
K562	('ENSE00003498094', 'ENSE00001032854', 'ENSE00003664923')	1
K562	('ENSE00003640847', 'ENSE00003693613', 'ENSE00003556065')	1
K562	('ENSE00003613926', 'ENSE00003554107', 'ENSE00002140821')	1
K562	('ENSE00003541943', 'ENSE00003478565', 'ENSE00003510494')	1
K562	('ENSE00003557464', 'ENSE00002321473', 'ENSE00003467232')	1
K562	('ENSE00003540733', 'ENSE00003799666', 'ENSE00003784461')	2
K562	('ENSE00001528705', 'ENSE00001462598', 'ENSE00003688084')	1
K562	('ENSE00000844820', 'ENSE00002167063', 'ENSE00003564571')	1
K562	('ENSE00002131082', 'ENSE00002110167', 'ENSE00002262046')	1
K562	('ENSE00003540344', 'ENSE00003666748', 'ENSE00003473006')	1
K562	('ENSE00000954281', 'ENSE00003616923', 'ENSE00002843198')	1
K562	('ENSE00003614292', 'ENSE00003687199', 'ENSE00003512574')	1
K562	('ENSE00001664661', 'ENSE00000743846', 'ENSE00003672422')	1
K562	('ENSE00003535592', 'ENSE00003506687', 'ENSE00002572948')	1
K562	('ENSE00003601809', 'ENSE00003538098', 'ENSE00003623857')	1
K562	('ENSE00003512163', 'ENSE00003606068', 'ENSE00003582062')	1
K562	('ENSE00003547877', 'ENSE00003664315', 'ENSE00003786058')	1
K562	('ENSE00001832386', 'ENSE00001881988', 'ENSE00003576826')	1
K562	('ENSE00002976255', 'ENSE00003502638', 'ENSE00003684074')	1
K562	('ENSE00003477037', 'ENSE00003539378', 'ENSE00003559795')	1
K562	('ENSE00003561611', 'ENSE00003489123', 'ENSE00003593136')	1
K562	('ENSE00001139585', 'ENSE00001139580', 'ENSE00001139590')	1
K562	('ENSE00003784529', 'ENSE00003790881', 'ENSE00002710947')	1
K562	('ENSE00003464776', 'ENSE00003665655', 'ENSE00003662938')	1
K562	('ENSE00003672117', 'ENSE00001926037', 'ENSE00001838356')	1
K562	('ENSE00003513085', 'ENSE00003504121', 'ENSE00003677676')	1
K562	('ENSE00003524730', 'ENSE00003630998', 'ENSE00003679235')	1
K562	('ENSE00001597494', 'ENSE00001672195', 'ENSE00003511604')	1
K562	('ENSE00003726832', 'ENSE00001552086', 'ENSE00003750806')	1
K562	('ENSE00003494728', 'ENSE00003527728', 'ENSE00003519889')	1
K562	('ENSE00003527562', 'ENSE00003647185', 'ENSE00003540158')	1
K562	('ENSE00003472319', 'ENSE00003535718', 'ENSE00003563468')	1
K562	('ENSE00001095468', 'ENSE00001095452', 'ENSE00001095467')	1
K562	('ENSE00001756678', 'ENSE00001699629', 'ENSE00001659433')	1
K562	('ENSE00003459716', 'ENSE00003475188', 'ENSE00003503925')	1
K562	('ENSE00003598551', 'ENSE00001054636', 'ENSE00003501275')	1
K562	('ENSE00003547054', 'ENSE00003486181', 'ENSE00003484344')	1
K562	('ENSE00003726640', 'ENSE00003745891', 'ENSE00003725804')	1
K562	('ENSE00003792835', 'ENSE00003796996', 'ENSE00003799241')	1
K562	('ENSE00001110506', 'ENSE00002639649', 'ENSE00003499617')	1
K562	('ENSE00003481209', 'ENSE00003491258', 'ENSE00003577204')	1
K562	('ENSE00003467766', 'ENSE00003686183', 'ENSE00001842145')	1
K562	('ENSE00000961977', 'ENSE00000961978', 'ENSE00000961976')	1
K562	('ENSE00003699619', 'ENSE00003700162', 'ENSE00003787692')	1
K562	('ENSE00002759394', 'ENSE00003624793', 'ENSE00003593474')	1
K562	('ENSE00001170927', 'ENSE00001170919', 'ENSE00001016649')	1
K562	('ENSE00000784321', 'ENSE00003784800', 'ENSE00003525642')	1
K562	('ENSE00003492408', 'ENSE00003498847', 'ENSE00003576366')	1
K562	('ENSE00003625899', 'ENSE00001458747', 'ENSE00003530364')	1
K562	('ENSE00003587283', 'ENSE00003534642', 'ENSE00003691202')	1
K562	('ENSE00000756021', 'ENSE00000564504', 'ENSE00000564500')	1
K562	('ENSE00001854185', 'ENSE00001932142', 'ENSE00003492913')	1
K562	('ENSE00003531801', 'ENSE00001705762', 'ENSE00003484671')	1
K562	('ENSE00001947285', 'ENSE00003677215', 'ENSE00003673801')	1
K562	('ENSE00001894241', 'ENSE00001846924', 'ENSE00003632392')	1
K562	('ENSE00001472252', 'ENSE00003691614', 'ENSE00001472234')	1
K562	('ENSE00003722206', 'ENSE00003580665', 'ENSE00003754556')	1
K562	('ENSE00001072384', 'ENSE00001072398', 'ENSE00001072387')	1
K562	('ENSE00003523192', 'ENSE00003549146', 'ENSE00003568841')	1
K562	('ENSE00003515472', 'ENSE00003649014', 'ENSE00001445976')	1
K562	('ENSE00003672533', 'ENSE00003608367', 'ENSE00001615282')	1
K562	('ENSE00003645660', 'ENSE00003548029', 'ENSE00003577440')	1
K562	('ENSE00001630375', 'ENSE00001719049', 'ENSE00001632115')	1
K562	('ENSE00003600457', 'ENSE00003674797', 'ENSE00002393405')	1
K562	('ENSE00003837087', 'ENSE00003840724', 'ENSE00003840176')	1
K562	('ENSE00003648787', 'ENSE00002347016', 'ENSE00002392001')	1
K562	('ENSE00003786859', 'ENSE00000651115', 'ENSE00003496968')	1
K562	('ENSE00000725539', 'ENSE00000725535', 'ENSE00001209905')	1
K562	('ENSE00003761874', 'ENSE00003763896', 'ENSE00003766957')	1
K562	('ENSE00003603620', 'ENSE00002204139', 'ENSE00003529739')	1
K562	('ENSE00000977118', 'ENSE00001641389', 'ENSE00001787897')	1
K562	('ENSE00003832804', 'ENSE00001913294', 'ENSE00003665235')	1
K562	('ENSE00002481169', 'ENSE00003563614', 'ENSE00002524444')	1
K562	('ENSE00001758393', 'ENSE00001719428', 'ENSE00002141344')	1
K562	('ENSE00003584630', 'ENSE00003624676', 'ENSE00003689868')	1
K562	('ENSE00001830306', 'ENSE00003591454', 'ENSE00001852228')	1
K562	('ENSE00002971187', 'ENSE00002824234', 'ENSE00002909833')	1
K562	('ENSE00002362037', 'ENSE00003515427', 'ENSE00002354456')	1
K562	('ENSE00003459859', 'ENSE00001556273', 'ENSE00003599656')	1
K562	('ENSE00001162684', 'ENSE00001162680', 'ENSE00003476301')	1
K562	('ENSE00001784217', 'ENSE00003676418', 'ENSE00001749370')	1
K562	('ENSE00003574335', 'ENSE00001312642', 'ENSE00003490590')	1
K562	('ENSE00003822861', 'ENSE00003816921', 'ENSE00003827788')	1
K562	('ENSE00000681175', 'ENSE00000681178', 'ENSE00000817243')	1
K562	('ENSE00001722606', 'ENSE00001806560', 'ENSE00001665997')	1
K562	('ENSE00000854242', 'ENSE00000854241', 'ENSE00000732403')	1
K562	('ENSE00003675616', 'ENSE00003468976', 'ENSE00001474966')	1
K562	('ENSE00001463599', 'ENSE00001890911', 'ENSE00001853431')	1
K562	('ENSE00000942433', 'ENSE00000883791', 'ENSE00000942434')	1
K562	('ENSE00003682316', 'ENSE00003584823', 'ENSE00003609669')	1
K562	('ENSE00000689926', 'ENSE00000843335', 'ENSE00000689928')	1
K562	('ENSE00003576115', 'ENSE00003653636', 'ENSE00003469137')	1
K562	('ENSE00003724975', 'ENSE00001728357', 'ENSE00001776984')	1
K562	('ENSE00002025640', 'ENSE00003501712', 'ENSE00002585716')	1
K562	('ENSE00000762862', 'ENSE00001318746', 'ENSE00003562999')	1
K562	('ENSE00003661940', 'ENSE00003460461', 'ENSE00003690467')	1
K562	('ENSE00001543521', 'ENSE00001543523', 'ENSE00001543519')	1
K562	('ENSE00003474716', 'ENSE00003626688', 'ENSE00003667185')	1
K562	('ENSE00003472221', 'ENSE00003644464', 'ENSE00001919791')	1
K562	('ENSE00000909977', 'ENSE00001200697', 'ENSE00003652040')	1
K562	('ENSE00001696460', 'ENSE00003471768', 'ENSE00003627294')	1
K562	('ENSE00003603570', 'ENSE00003498533', 'ENSE00002551856')	1
K562	('ENSE00001654759', 'ENSE00001224247', 'ENSE00003569342')	1
K562	('ENSE00003580259', 'ENSE00003676472', 'ENSE00003513489')	1
K562	('ENSE00002132636', 'ENSE00003498817', 'ENSE00002112376')	1
K562	('ENSE00003552348', 'ENSE00003590110', 'ENSE00003567341')	1
K562	('ENSE00001534651', 'ENSE00003493517', 'ENSE00001534649')	1
K562	('ENSE00002381565', 'ENSE00001446941', 'ENSE00002365832')	1
K562	('ENSE00001957324', 'ENSE00003506218', 'ENSE00001928956')	1
K562	('ENSE00003600031', 'ENSE00003622957', 'ENSE00002200808')	1
K562	('ENSE00003483456', 'ENSE00003550714', 'ENSE00003614812')	1
K562	('ENSE00003547555', 'ENSE00003548765', 'ENSE00003540615')	1
K562	('ENSE00003522992', 'ENSE00001086759', 'ENSE00003594053')	1
K562	('ENSE00003568950', 'ENSE00003574973', 'ENSE00003579482')	1
K562	('ENSE00002967444', 'ENSE00003610486', 'ENSE00000744747')	1
K562	('ENSE00001801027', 'ENSE00000844800', 'ENSE00003533450')	1
K562	('ENSE00001081285', 'ENSE00001243451', 'ENSE00001081292')	1
K562	('ENSE00003554226', 'ENSE00001720545', 'ENSE00003645587')	1
K562	('ENSE00003545996', 'ENSE00003527934', 'ENSE00003478391')	1
K562	('ENSE00003496554', 'ENSE00001840181', 'ENSE00003470478')	1
K562	('ENSE00003644974', 'ENSE00003813378', 'ENSE00003790611')	1
K562	('ENSE00000825237', 'ENSE00000825236', 'ENSE00001830257')	1
K562	('ENSE00003625056', 'ENSE00003521388', 'ENSE00003609333')	1
K562	('ENSE00003500556', 'ENSE00003592321', 'ENSE00003500909')	1
K562	('ENSE00001130996', 'ENSE00001199338', 'ENSE00003507601')	1
K562	('ENSE00001007278', 'ENSE00001007277', 'ENSE00001007286')	1
K562	('ENSE00002248123', 'ENSE00002264547', 'ENSE00002242506')	1
K562	('ENSE00000748444', 'ENSE00003479187', 'ENSE00000748445')	1
K562	('ENSE00001773916', 'ENSE00003562541', 'ENSE00001292604')	1
K562	('ENSE00003832684', 'ENSE00003699286', 'ENSE00003837698')	1
K562	('ENSE00003823458', 'ENSE00003828575', 'ENSE00003829465')	1
K562	('ENSE00003528022', 'ENSE00003610165', 'ENSE00002786537')	1
K562	('ENSE00002528921', 'ENSE00003498711', 'ENSE00003616938')	1
K562	('ENSE00003580933', 'ENSE00001771323', 'ENSE00001782900')	1
K562	('ENSE00002648795', 'ENSE00003564848', 'ENSE00001299623')	1
K562	('ENSE00003789507', 'ENSE00000766012', 'ENSE00003791616')	1
K562	('ENSE00003680833', 'ENSE00003693363', 'ENSE00003538675')	1
K562	('ENSE00003618046', 'ENSE00003593615', 'ENSE00003802219')	1
K562	('ENSE00003555587', 'ENSE00003660138', 'ENSE00003614524')	1
K562	('ENSE00002164209', 'ENSE00003529861', 'ENSE00002165005')	1
K562	('ENSE00001875340', 'ENSE00003553624', 'ENSE00003515610')	1
K562	('ENSE00003609393', 'ENSE00003551118', 'ENSE00003589440')	1
K562	('ENSE00003589823', 'ENSE00003541727', 'ENSE00003583576')	1
K562	('ENSE00002043749', 'ENSE00003562071', 'ENSE00002073867')	1
K562	('ENSE00003820273', 'ENSE00003816455', 'ENSE00003714176')	1
K562	('ENSE00001405545', 'ENSE00001243796', 'ENSE00001806778')	1
K562	('ENSE00003617727', 'ENSE00000960030', 'ENSE00003540653')	1
K562	('ENSE00003786326', 'ENSE00003650270', 'ENSE00002167357')	1
K562	('ENSE00003527046', 'ENSE00002258491', 'ENSE00003484157')	1
K562	('ENSE00001577272', 'ENSE00001578008', 'ENSE00001587066')	1
K562	('ENSE00001479718', 'ENSE00003578294', 'ENSE00001479720')	1
K562	('ENSE00001768513', 'ENSE00001167685', 'ENSE00001974441')	1
K562	('ENSE00003806554', 'ENSE00003461622', 'ENSE00003805614')	1
K562	('ENSE00003791246', 'ENSE00003537850', 'ENSE00003527960')	1
K562	('ENSE00000939445', 'ENSE00003570851', 'ENSE00003556471')	1
K562	('ENSE00003723848', 'ENSE00003732686', 'ENSE00003754807')	1
K562	('ENSE00003820253', 'ENSE00003662530', 'ENSE00001813969')	1
K562	('ENSE00001505164', 'ENSE00001505163', 'ENSE00001166293')	1
K562	('ENSE00003502830', 'ENSE00003688142', 'ENSE00003594996')	1
K562	('ENSE00001249890', 'ENSE00003662428', 'ENSE00001249873')	1
K562	('ENSE00003821221', 'ENSE00003687410', 'ENSE00002621750')	1
K562	('ENSE00001095451', 'ENSE00001095465', 'ENSE00001095453')	1
K562	('ENSE00003546589', 'ENSE00003578005', 'ENSE00003633603')	1
K562	('ENSE00003682205', 'ENSE00003531014', 'ENSE00003570200')	1
K562	('ENSE00003552244', 'ENSE00003681555', 'ENSE00003574697')	1
K562	('ENSE00003681241', 'ENSE00003588175', 'ENSE00003722615')	1
K562	('ENSE00003563611', 'ENSE00001840109', 'ENSE00003623488')	1
K562	('ENSE00003511150', 'ENSE00003542099', 'ENSE00003585943')	1
K562	('ENSE00001803639', 'ENSE00002217629', 'ENSE00003534662')	1
K562	('ENSE00001678515', 'ENSE00001610698', 'ENSE00001695702')	1
K562	('ENSE00003605095', 'ENSE00002377481', 'ENSE00002368668')	1
K562	('ENSE00003588528', 'ENSE00003655728', 'ENSE00003676465')	1
K562	('ENSE00001704758', 'ENSE00001514192', 'ENSE00003600027')	1
K562	('ENSE00001638447', 'ENSE00001594624', 'ENSE00001733259')	1
K562	('ENSE00003461146', 'ENSE00003532634', 'ENSE00001051215')	1
K562	('ENSE00001629679', 'ENSE00002713397', 'ENSE00001200330')	1
K562	('ENSE00000661092', 'ENSE00000661091', 'ENSE00000661094')	1
K562	('ENSE00001156700', 'ENSE00001088731', 'ENSE00001156693')	1
K562	('ENSE00003578644', 'ENSE00003548073', 'ENSE00003610892')	1
K562	('ENSE00000749520', 'ENSE00001282578', 'ENSE00001391242')	1
K562	('ENSE00003679340', 'ENSE00003686935', 'ENSE00003689946')	1
K562	('ENSE00001369908', 'ENSE00003537083', 'ENSE00002148213')	1
K562	('ENSE00003500885', 'ENSE00002403982', 'ENSE00002342567')	1
K562	('ENSE00003791053', 'ENSE00003681836', 'ENSE00003531654')	1
K562	('ENSE00001306899', 'ENSE00000926298', 'ENSE00001298424')	1
K562	('ENSE00003512137', 'ENSE00003510823', 'ENSE00003588080')	1
K562	('ENSE00003668374', 'ENSE00003682145', 'ENSE00003650592')	1
K562	('ENSE00002133755', 'ENSE00002128593', 'ENSE00003658095')	1
K562	('ENSE00001874559', 'ENSE00003507442', 'ENSE00003641369')	1
K562	('ENSE00003678133', 'ENSE00003680015', 'ENSE00003690289')	1
K562	('ENSE00001732423', 'ENSE00001746858', 'ENSE00003321302')	1
K562	('ENSE00001733407', 'ENSE00001164195', 'ENSE00003466949')	1
K562	('ENSE00001951990', 'ENSE00003690015', 'ENSE00003690240')	1
K562	('ENSE00001842436', 'ENSE00003621190', 'ENSE00003593178')	1
K562	('ENSE00003670125', 'ENSE00003490464', 'ENSE00003578022')	1
K562	('ENSE00000872558', 'ENSE00001155512', 'ENSE00001463075')	1
K562	('ENSE00003598306', 'ENSE00003671195', 'ENSE00003567216')	1
K562	('ENSE00003622246', 'ENSE00003546265', 'ENSE00003553308')	1
K562	('ENSE00002185196', 'ENSE00001479500', 'ENSE00003831130')	1
K562	('ENSE00001859252', 'ENSE00003484013', 'ENSE00001936639')	1
K562	('ENSE00003532833', 'ENSE00003509585', 'ENSE00003572935')	1
K562	('ENSE00003672109', 'ENSE00003502493', 'ENSE00003569650')	1
K562	('ENSE00001942657', 'ENSE00003599656', 'ENSE00003692755')	1
K562	('ENSE00003629114', 'ENSE00003597954', 'ENSE00003574607')	1
K562	('ENSE00003574275', 'ENSE00001468093', 'ENSE00003573034')	1
K562	('ENSE00002719549', 'ENSE00002687153', 'ENSE00002714334')	1
K562	('ENSE00003519015', 'ENSE00003461811', 'ENSE00003644639')	1
K562	('ENSE00000564518', 'ENSE00003656196', 'ENSE00000755994')	1
K562	('ENSE00003743423', 'ENSE00003659227', 'ENSE00003724155')	1
K562	('ENSE00001674827', 'ENSE00001686040', 'ENSE00001190777')	1
K562	('ENSE00003692044', 'ENSE00003498238', 'ENSE00003653876')	1
K562	('ENSE00003689178', 'ENSE00001740260', 'ENSE00003554706')	1
K562	('ENSE00001069694', 'ENSE00003498984', 'ENSE00001069702')	1
K562	('ENSE00002693380', 'ENSE00002726542', 'ENSE00002698801')	1
K562	('ENSE00003487898', 'ENSE00003520130', 'ENSE00001540043')	1
K562	('ENSE00002274287', 'ENSE00003575437', 'ENSE00002202681')	1
K562	('ENSE00001512216', 'ENSE00002361505', 'ENSE00002421387')	1
K562	('ENSE00003585311', 'ENSE00001360070', 'ENSE00003142141')	1
K562	('ENSE00003688084', 'ENSE00001801367', 'ENSE00001737721')	1
K562	('ENSE00000921364', 'ENSE00000921363', 'ENSE00000921365')	1
K562	('ENSE00003701691', 'ENSE00001230554', 'ENSE00003701412')	1
K562	('ENSE00003517888', 'ENSE00003519996', 'ENSE00003617431')	1
K562	('ENSE00001247285', 'ENSE00000855714', 'ENSE00003482026')	1
K562	('ENSE00003557692', 'ENSE00001939267', 'ENSE00001906431')	1
K562	('ENSE00003689303', 'ENSE00003516540', 'ENSE00003578340')	1
K562	('ENSE00000943121', 'ENSE00003622394', 'ENSE00003547762')	1
K562	('ENSE00003720937', 'ENSE00003725858', 'ENSE00003740799')	1
K562	('ENSE00003760620', 'ENSE00003650231', 'ENSE00003773836')	1
K562	('ENSE00002174210', 'ENSE00003695831', 'ENSE00002150442')	1
K562	('ENSE00003483123', 'ENSE00003542222', 'ENSE00003470705')	1
K562	('ENSE00002132151', 'ENSE00003562147', 'ENSE00002134098')	1
K562	('ENSE00001705526', 'ENSE00001221943', 'ENSE00003542072')	1
K562	('ENSE00001067766', 'ENSE00001277893', 'ENSE00001067770')	1
K562	('ENSE00003664556', 'ENSE00003486825', 'ENSE00003637379')	1
K562	('ENSE00003646873', 'ENSE00003496232', 'ENSE00000936817')	1
K562	('ENSE00003583842', 'ENSE00003490555', 'ENSE00001935734')	1
K562	('ENSE00003818818', 'ENSE00003825357', 'ENSE00003558024')	1
K562	('ENSE00003479279', 'ENSE00003638263', 'ENSE00003616635')	1
K562	('ENSE00003590914', 'ENSE00003689363', 'ENSE00002090314')	1
K562	('ENSE00003513110', 'ENSE00003600216', 'ENSE00003583237')	1
K562	('ENSE00003597250', 'ENSE00003591699', 'ENSE00003544812')	1
K562	('ENSE00003595145', 'ENSE00002604247', 'ENSE00003606606')	1
K562	('ENSE00002458825', 'ENSE00003687272', 'ENSE00003601660')	1
K562	('ENSE00001594969', 'ENSE00003630046', 'ENSE00001507218')	1
K562	('ENSE00001879231', 'ENSE00001886265', 'ENSE00003651263')	1
K562	('ENSE00003788764', 'ENSE00003787396', 'ENSE00003623710')	1
K562	('ENSE00001761001', 'ENSE00003551925', 'ENSE00002831862')	1
K562	('ENSE00003517014', 'ENSE00003569800', 'ENSE00001029278')	1
K562	('ENSE00003503818', 'ENSE00003604176', 'ENSE00003490645')	1
K562	('ENSE00003485007', 'ENSE00003655658', 'ENSE00003694232')	1
K562	('ENSE00001140455', 'ENSE00001140465', 'ENSE00001147389')	1
K562	('ENSE00003558195', 'ENSE00003515290', 'ENSE00003541957')	1
K562	('ENSE00000860410', 'ENSE00000860411', 'ENSE00001605274')	1
K562	('ENSE00003668087', 'ENSE00003619099', 'ENSE00003643625')	1
K562	('ENSE00003572626', 'ENSE00003615909', 'ENSE00003632564')	1
K562	('ENSE00001839947', 'ENSE00003692626', 'ENSE00001950243')	1
K562	('ENSE00000655685', 'ENSE00000655683', 'ENSE00000655690')	1
K562	('ENSE00001845190', 'ENSE00001954798', 'ENSE00003525040')	1
K562	('ENSE00002117590', 'ENSE00002094833', 'ENSE00002090173')	1
K562	('ENSE00001945996', 'ENSE00001933092', 'ENSE00001929400')	1
K562	('ENSE00001005594', 'ENSE00000897192', 'ENSE00002996497')	1
K562	('ENSE00000661498', 'ENSE00000661497', 'ENSE00003829646')	1
K562	('ENSE00003531467', 'ENSE00003580967', 'ENSE00003600223')	1
K562	('ENSE00003532324', 'ENSE00002020972', 'ENSE00003526295')	1
K562	('ENSE00000895354', 'ENSE00003791413', 'ENSE00000895352')	2
K562	('ENSE00002918701', 'ENSE00002844689', 'ENSE00003594954')	1
K562	('ENSE00003491573', 'ENSE00002270270', 'ENSE00003563006')	1
K562	('ENSE00002114120', 'ENSE00002124930', 'ENSE00003650000')	1
K562	('ENSE00001160724', 'ENSE00001404196', 'ENSE00000964116')	1
K562	('ENSE00002728563', 'ENSE00003624126', 'ENSE00001108162')	1
K562	('ENSE00003653218', 'ENSE00003589243', 'ENSE00003577546')	1
K562	('ENSE00003599135', 'ENSE00002223417', 'ENSE00003674451')	1
K562	('ENSE00003693405', 'ENSE00002031691', 'ENSE00003593096')	1
K562	('ENSE00000498999', 'ENSE00003612108', 'ENSE00000748309')	1
K562	('ENSE00003559933', 'ENSE00003533309', 'ENSE00003508490')	1
K562	('ENSE00003675927', 'ENSE00003587697', 'ENSE00003503994')	2
K562	('ENSE00003624132', 'ENSE00003789323', 'ENSE00002118844')	1
K562	('ENSE00003536311', 'ENSE00001809377', 'ENSE00001854533')	1
K562	('ENSE00003462540', 'ENSE00003633628', 'ENSE00003641509')	1
K562	('ENSE00001770207', 'ENSE00003582597', 'ENSE00001747269')	1
K562	('ENSE00001336373', 'ENSE00003565648', 'ENSE00003691033')	1
K562	('ENSE00003665388', 'ENSE00003515913', 'ENSE00003624844')	1
K562	('ENSE00001673693', 'ENSE00003786482', 'ENSE00003569128')	1
K562	('ENSE00003619315', 'ENSE00002300793', 'ENSE00003494556')	1
