Protein1,Protein2,Position,Pearson_Corr,Pearson_P,Spearman_Corr,Spearman_P,n
LIN28B,NOL12,2,,,,,75
LIN28B,NOL12,3,,,,,26
LIN28B,NOL12,4,,,,,46
LIN28B,NOL12,5,,,,,23
LIN28B,NOL12,6,,,,,30
NIP7,ZC3H11A,2,,,,,2
NIP7,ZC3H11A,4,,,,,43
NIP7,ZC3H11A,6,,,,,22
DDX59,SND1,1,0.9977426560723872,0.00012870142322416174,0.8999999999999998,0.03738607346849874,5
DDX59,SND1,2,0.9491979508833995,0.003805716103299892,0.5294117647058824,0.28007327498473444,6
DDX59,SND1,4,-0.7081295241417748,0.0003283035114724782,-0.611842105263158,0.003202863896121934,21
DDX59,SND1,5,-0.9466899663513434,0.053310033648656496,-0.39999999999999997,0.6,4
DDX59,SND1,6,0.9156424821051861,2.9161500551670934e-05,0.8936170212765958,8.953875938394617e-05,12
RPS3,SFPQ,2,0.9998749270956268,4.890902144014596e-12,0.9759036144578312,3.434897282424447e-05,8
BUD13,LARP7,1,-0.22485306942506664,0.036273514680814536,-0.36752027710469903,0.00046209731331772356,87
BUD13,LARP7,3,0.9482827200479957,4.436680776507719e-28,0.9765486885305048,4.996375414929194e-37,55
BUD13,LARP7,5,0.635161186914434,2.3034761618295664e-11,0.6600185568238889,1.9882875756626496e-12,89
GRWD1,RBM5,1,0.7838672328582446,3.469627268409607e-36,0.9016845685823909,2.464217866299487e-62,168
GRWD1,RBM5,2,,,,,74
GRWD1,RBM5,3,0.9425705218887608,2.225119001375389e-61,0.8939502238053947,2.1396494249973368e-45,127
GRWD1,RBM5,4,-0.7169407453755425,1.9497657862951824e-07,-0.48480300187617265,0.001522633477539074,40
GRWD1,RBM5,5,0.6782696632267958,9.691555497082794e-26,0.7377568067772805,2.2806081627149092e-32,181
GRWD1,RBM5,6,,,,,27
EFTUD2,NCBP2,1,-0.07768839478581978,0.30265861988358467,-0.13156013125582544,0.08003525750444981,178
EFTUD2,NCBP2,2,0.8161493735727181,0.0,0.8587655782722429,0.0,1471
EFTUD2,NCBP2,3,-0.049095983003866736,0.7071058645607903,-0.34177951756242064,0.007020581451952703,61
EFTUD2,NCBP2,4,,,,,38
EFTUD2,NCBP2,5,1.0,1.0,0.9999999999999999,,2
EFTUD2,NCBP2,6,0.20820614305973098,0.1308375254545338,0.15621662852784132,0.2593053517475325,54
NSUN2,PRPF4,3,,,,,17
BCLAF1,HNRNPC,1,0.9687925693673024,0.15946305510605094,0.5,0.6666666666666667,3
BCLAF1,HNRNPC,2,0.7226364577538954,0.06657275585810993,0.7142857142857144,0.07134356146753759,7
BCLAF1,HNRNPC,3,-0.9926076658581613,8.98846965098999e-06,-1.0,0.0,7
BCLAF1,HNRNPC,4,-0.835818146868059,1.564293499555914e-05,-0.7418406314845025,0.0004245473865996146,18
BCLAF1,HNRNPC,6,-0.5650345011004037,0.0009267963073754565,-0.7037709358658919,1.0007198133123404e-05,31
EIF3H,NKRF,1,-1.0,1.0,-0.9999999999999999,,2
EIF3H,NKRF,2,0.9977439380260259,0.00012859182854336668,0.8999999999999998,0.03738607346849874,5
EIF3H,NKRF,5,,,,,16
DDX3X,HLTF,1,,,,,4
DGCR8,XPO5,1,,,,,8
DGCR8,XPO5,2,-0.7511749347543466,0.001955723913520937,-0.7929515418502203,0.0007161767652945384,14
DGCR8,XPO5,3,0.9599587916553006,3.979862615797237e-09,0.9380530973451326,7.960855011941136e-08,16
DGCR8,XPO5,6,-0.27218087082030396,0.232629414000774,0.10419477656540747,0.6530928697219132,21
FAM120A,SUPV3L1,1,,,,,4
FAM120A,SUPV3L1,3,,,,,7
FAM120A,SUPV3L1,5,,,,,30
NIP7,PTBP1,1,0.9999999999999999,0.0,1.0,0.0,3
NIP7,PTBP1,2,-0.44761249897074273,0.004834563645687986,-0.34280699761638567,0.03512403009457061,38
NIP7,PTBP1,3,,,,,8
NIP7,PTBP1,4,,,,,54
NIP7,PTBP1,5,-0.9566501873654945,4.0427800334180205e-06,-0.9703897613415771,7.419726550680055e-07,11
FUS,XRN2,1,-0.6156432614152161,1.1889855201402402e-06,-0.6019249253288143,2.356446086501207e-06,52
FUS,XRN2,2,,,,,94
FUS,XRN2,4,,,,,17
FUS,XRN2,6,,,,,4
EXOSC5,SRSF1,1,,,,,17
EXOSC5,SRSF1,2,,,,,24
EXOSC5,SRSF1,3,,,,,35
EXOSC5,SRSF1,4,,,,,5
EXOSC5,SRSF1,5,-0.1962846223246353,0.6731587588959929,-0.34235623582431246,0.45225122159090575,7
EXOSC5,SRSF1,6,,,,,46
PCBP2,SMNDC1,3,,,,,25
PCBP2,SMNDC1,4,,,,,20
SF3A3,SSB,5,,,,,3
UTP18,WDR43,1,,,,,4
UTP18,WDR43,2,,,,,3
UTP18,WDR43,3,,,,,15
UTP18,WDR43,4,,,,,2
UTP18,WDR43,5,,,,,30
UTP18,WDR43,6,,,,,8
PCBP2,TARDBP,1,-0.24480080865482778,0.420194324379318,-0.38048084669448223,0.19966078139615026,13
PCBP2,TARDBP,2,0.929010316991728,6.347680964018433e-22,0.9647994706260209,6.536910475179787e-29,49
PCBP2,TARDBP,3,0.9999031913077017,9.680869229833355e-05,1.0,0.0,4
PCBP2,TARDBP,4,-0.867255199979437,2.7577206853808595e-10,-0.8692757716360704,2.237907054724615e-10,31
PCBP2,TARDBP,6,-0.37584739851244214,0.22857407039866368,0.6772581571470162,0.015540868818777568,12
HNRNPL,TIA1,2,,,,,2
HNRNPL,TIA1,4,,,,,30
HNRNPL,TIA1,6,-0.709022913377391,0.0004651422042806849,-0.8992481203007519,7.012940808821561e-08,20
IGF2BP1,SND1,1,0.47665583188541294,2.60821276515759e-13,-0.0050905933842371074,0.9415436242840453,210
IGF2BP1,SND1,2,0.26469897985156937,0.005633502584319466,0.37686551167299415,5.814888513103877e-05,108
IGF2BP1,SND1,3,0.8166343450786556,3.428837678387261e-48,0.85800876046902,4.900046114432398e-58,196
IGF2BP1,SND1,4,0.7600873973813631,9.312503339053903e-45,0.6995039038094936,2.879067752494036e-35,231
IGF2BP1,SND1,5,-0.17865953737823587,0.013404250334402363,-0.11406809399262482,0.11612762098038691,191
IGF2BP1,SND1,6,-0.7460861845332457,7.927659513537551e-24,-0.4621863017069405,4.499482974682408e-08,127
PRPF8,YBX3,1,0.9911647695035358,1.7128186526505332e-06,0.7380952380952381,0.03655276105286081,8
PRPF8,YBX3,2,0.43191455843660886,7.089909104909295e-22,0.45940289494687886,7.067841381461289e-25,450
PRPF8,YBX3,3,0.9568655634328859,4.196705477892655e-11,0.9398496240601503,7.860443387804434e-10,20
PRPF8,YBX3,4,0.7973431050843114,9.810468791211196e-81,0.7338551990130238,2.9439873511665937e-62,361
PRPF8,YBX3,5,-0.08821347137609922,0.6962640980188342,0.2696438665912945,0.22491886189372387,22
PRPF8,YBX3,6,0.28312758392372434,3.085560493210117e-07,0.16022741966154422,0.004297610774494888,316
BCLAF1,HLTF,1,,,,,284
BCLAF1,HLTF,2,-0.5905095626117947,1.3024389972555639e-27,-0.41709358496717125,3.60667975276772e-13,279
BCLAF1,HLTF,3,-0.5758991208926332,1.6307485056498532e-22,-0.5108435768332816,2.7408631164403197e-17,239
BCLAF1,HLTF,4,-0.4249454424794372,3.5494356933724587e-13,-0.3528023902258839,2.8372672408796365e-09,268
BCLAF1,HLTF,5,,,,,311
BCLAF1,HLTF,6,0.9109414556889242,4.414845563715931e-120,0.901209273759552,1.670682062624057e-113,309
NOL12,NOLC1,1,0.5277844632773189,1.0424900909925836e-05,0.6080295986194731,1.5933532416714552e-07,62
NOL12,NOLC1,2,,,,,174
NOL12,NOLC1,3,,,,,82
NOL12,NOLC1,4,,,,,117
NOL12,NOLC1,5,-0.6750489076083142,1.1912404271191251e-05,-0.6529700504599688,2.840332674055392e-05,34
NOL12,NOLC1,6,,,,,45
SF3B4,SND1,1,0.012630069033221572,0.7768587010206202,0.01469951908103124,0.7415075954596964,506
SF3B4,SND1,2,0.5001972436634483,0.05758452870016317,0.525179856115108,0.04439781020898811,15
SF3B4,SND1,3,0.8180413434174897,1.0611881772242906e-166,0.7599775907772446,2.661383433290627e-130,687
SF3B4,SND1,4,-0.5305251283413553,0.0036813463976221638,-0.5858668857847166,0.0010538191952695537,28
SF3B4,SND1,5,0.10980511157346508,0.0005276819310893248,-0.07315842574283248,0.021135930608811807,993
SF3B4,SND1,6,-0.2790049712228508,0.09447217280655484,-0.5026680896478122,0.0015210872799219198,37
EIF3H,NSUN2,1,,,,,12
FTO,SRSF1,1,0.1558544141598705,0.03463226752420487,0.3680858294274167,2.7391297603181513e-07,184
FTO,SRSF1,2,,,,,118
FTO,SRSF1,3,0.3225825863828112,0.0015195215282285198,0.4238932139041993,2.0685952757945705e-05,94
FTO,SRSF1,4,,,,,161
FTO,SRSF1,5,-0.14997757978353957,0.09237832949420527,-0.38764940239043816,6.708074998739533e-06,127
FTO,SRSF1,6,-0.49432035667712454,1.3166382569638154e-06,-0.6162831843421391,2.6731293640872325e-10,86
FKBP4,SUPV3L1,1,,,,,6
FKBP4,SUPV3L1,2,,,,,7
FKBP4,SUPV3L1,4,,,,,4
SUPV3L1,TIAL1,2,,,,,100
SUPV3L1,TIAL1,4,0.20425805076701029,0.316876801570964,0.48373844573776104,0.0122873460374086,26
SUPV3L1,TIAL1,6,0.5112544470582764,0.012655719915262724,0.6638655462184874,0.0005523444597072177,23
BUD13,KHSRP,1,0.16144639191604387,0.550279584190086,-0.26440177252584934,0.3223814480667955,16
BUD13,KHSRP,2,0.46676027484713634,0.00017038236035952654,0.5041267194664444,4.014538322226272e-05,60
BUD13,KHSRP,3,-0.9081902902952854,7.713533786937139e-08,-0.8649122807017543,1.7651302951832295e-06,19
BUD13,KHSRP,4,0.05684419486686696,0.66617760650442,0.0579375885736516,0.6601459127755189,60
BUD13,KHSRP,5,0.9791303543437954,2.5596447766683396e-22,0.9123096679508345,3.669207732984322e-13,32
BUD13,KHSRP,6,0.3514390970640414,0.004405825731884319,0.37603882872776395,0.0021967019895893355,64
NOLC1,SF3A3,1,-0.6224998949829211,1.0722662982370676e-20,-0.11963277606515064,0.10968504873982697,180
NOLC1,SF3A3,2,,,,,3
NOLC1,SF3A3,3,0.8655467933355817,1.1271958981570879e-61,0.6673841640711882,2.8236561667739404e-27,201
NOLC1,SF3A3,5,0.5186680417966967,2.0841914523535486e-20,0.8495727715340842,4.318895118253826e-78,276
NOLC1,SF3A3,6,-0.9920432591736988,2.069035063535734e-09,-1.0,0.0,11
LARP7,LIN28B,1,0.49068441178356037,0.14987067398466197,0.41818181818181815,0.22911284098281892,10
LARP7,LIN28B,2,,,,,26
LARP7,LIN28B,3,0.9148028604614556,0.0002077642738317878,0.9483326481409007,2.9285883237761186e-05,10
LARP7,LIN28B,4,,,,,38
LARP7,LIN28B,5,-0.9203579466944489,0.2557948054117044,-0.5,0.6666666666666667,3
LARP7,LIN28B,6,,,,,38
FASTKD2,LARP4,2,-0.14993026009364518,0.47440453973088803,-0.5777521598120556,0.0024902502828982706,25
PTBP1,RBM22,1,-0.9999999999999998,1.3415758552508148e-08,-1.0,0.0,3
PTBP1,RBM22,2,-0.5356559404209272,0.00010445891668748103,-0.35870005204417976,0.013289606762952698,47
PTBP1,RBM22,3,0.9980179013305518,0.0400893963088779,1.0,0.0,3
PTBP1,RBM22,4,-0.7638296984050341,0.0005729733807831071,-0.2606774668630339,0.329496893695316,16
PTBP1,RBM22,5,0.9994938098336504,3.842778765937299e-07,1.0,0.0,6
PTBP1,RBM22,6,0.9802835312103875,0.1266268620811549,1.0,0.0,3
DDX3X,EIF3H,1,0.6065743801950819,4.5491718531347356e-11,0.9064326139263917,2.4692553003158434e-37,97
DDX3X,EIF3H,2,0.023731134827319023,0.8714221880696841,0.5630087021826,2.5401379525626847e-05,49
DDX3X,EIF3H,3,0.9401924285430869,4.252790061878109e-15,0.845502218636547,2.1502423182198323e-09,31
DDX3X,EIF3H,4,-0.9127733033097745,0.2678726692724888,-0.5,0.6666666666666667,3
DDX3X,EIF3H,5,0.5392624594785088,0.13405308716421255,0.6833333333333333,0.04244227208707231,9
HNRNPUL1,PCBP2,1,,,,,19
HNRNPUL1,PCBP2,2,,,,,7
G3BP1,XRN2,2,-0.007080982476765102,0.948407902108005,0.45510140523400133,1.0705197111689299e-05,86
G3BP1,XRN2,4,,,,,26
G3BP1,XRN2,5,0.994666573353736,0.06577964057648278,1.0,0.0,3
G3BP1,XRN2,6,0.2966851931495724,0.3756521574039059,0.6000000000000001,0.05100326070695074,11
LARP4,TARDBP,1,-1.0,1.0,-0.9999999999999999,,2
LARP4,TARDBP,2,0.9801026456520866,1.160664485906009e-12,0.9958634953464321,4.254151699397177e-18,18
LARP4,TARDBP,3,-0.28768127679688466,0.19420796886710606,-0.14980214810627474,0.5058006705119208,22
LARP4,TARDBP,4,-0.22647829501679853,0.5896505294083246,-0.7804878048780488,0.022280973980840245,8
LARP4,TARDBP,5,,,,,19
LARP4,TARDBP,6,0.916452005010806,0.08354799498919396,0.7378647873726218,0.2621352126273781,4
RBM5,SF3A3,1,0.27587471854393086,2.959971654424209e-13,0.3918606326698582,3.374286158625275e-26,675
RBM5,SF3A3,2,,,,,5
RBM5,SF3A3,3,0.9473410184049533,2.2103734708351846e-253,0.9012600445669051,1.1789561517694052e-186,510
RBM5,SF3A3,4,,,,,20
RBM5,SF3A3,5,0.3784223689132413,2.695170043659676e-30,0.7211170224236805,3.8134470790941145e-137,849
RBM15,XPO5,1,,,,,10
EIF3D,QKI,1,,,,,4
EIF3D,QKI,5,0.9656456797977381,0.034354320202262034,1.0,0.0,4
DDX55,TRA2A,3,0.40204990470687496,0.006823703692222318,0.41835871404399333,0.0047120613468755995,44
DDX55,TRA2A,4,-0.8026734162870606,0.00018210184485342693,-0.9705449189985271,4.771762554739571e-10,16
DDX55,TRA2A,5,-0.9504628542379456,3.47307939457135e-34,-0.9150384101536408,6.298664315613974e-27,66
DDX55,TRA2A,6,-0.6986052394173325,0.05390656323755747,-0.6904761904761906,0.057990318164572716,8
AGGF1,U2AF2,1,,,,,23
AGGF1,U2AF2,3,0.9650418228411348,0.00043066899832672846,0.9285714285714288,0.0025194724037946874,7
AGGF1,U2AF2,5,,,,,3
HNRNPK,SF3A3,1,-0.13942928317821746,0.1355057495256729,-0.06607258874467864,0.4810047385376568,116
HNRNPK,SF3A3,2,,,,,5
HNRNPK,SF3A3,3,-0.9272951694599744,4.868879577542811e-44,-0.8660982101774679,1.416514844018896e-31,101
HNRNPK,SF3A3,5,,,,,188
GTF2F1,SLTM,1,,,,,131
GTF2F1,SLTM,2,-0.8156585111292747,4.2177712348657006e-29,-0.7483325840641865,3.1053981745725283e-22,117
GTF2F1,SLTM,3,0.22868804335702037,0.13078323619132887,-0.07100735052429764,0.6429962867875285,45
GTF2F1,SLTM,4,,,,,32
GTF2F1,SLTM,5,,,,,10
GTF2F1,SLTM,6,,,,,10
LSM11,RPS3,1,0.3140868370254,0.20433038809223025,0.6140350877192982,0.006710758773359236,18
LSM11,RPS3,2,0.3928024316498044,0.0350463916987714,0.6959842325695985,2.761619245440049e-05,29
LSM11,RPS3,3,0.018574096866785367,0.8709335755593675,-0.8471751590603049,7.571866595139805e-23,79
LSM11,RPS3,4,0.9084846929780076,2.0736701793445697e-24,0.9411898048522209,5.782267155009775e-30,62
LSM11,RPS3,5,-0.4912853863374236,0.00021706917368698276,-0.883862983507882,4.000263539603919e-18,52
LSM11,RPS3,6,-0.9454131020384228,3.3936786857319513e-07,-0.9779735682819384,1.5724225583496978e-09,14
DDX55,TIA1,1,-0.9897099180799052,3.602882811431967e-07,-0.9666666666666667,2.155031274835775e-05,9
DDX55,TIA1,3,-0.29406019896693536,0.5220887718807934,0.21428571428571433,0.6445115810207203,7
DDX55,TIA1,5,-0.3614156258863748,0.06398525046863224,-0.592547342700061,0.001127141294311714,27
DDX55,TIA1,6,0.5568110783730679,2.5949074912495863e-19,0.6313090288424639,7.272848949789095e-26,220
AGGF1,PPIG,1,0.3221658687873551,0.03090855416572784,0.453953297931922,0.0017352899234496615,45
AGGF1,PPIG,2,,,,,60
AGGF1,PPIG,3,0.3468099725675783,0.02109136358454508,0.296113429779996,0.05097798108190207,44
AGGF1,PPIG,4,0.5785445264098436,4.472610982094504e-07,0.2696002885690764,0.02987075904689958,65
AGGF1,PPIG,5,-0.22731344208719295,0.1824404666311537,-0.38607585132135075,0.020035139761111754,36
AGGF1,PPIG,6,0.3493086044711655,0.006694365785092066,0.4215018606298607,0.0008850732146726794,59
CSTF2T,FUS,1,-0.7861976011671475,9.880440953690716e-14,-0.8620400636996058,9.180714888344907e-19,60
CSTF2T,FUS,2,,,,,80
CSTF2T,FUS,4,-0.5108061838714235,6.755728157572375e-05,-0.3409156556903524,0.010864417643150092,55
CSTF2T,FUS,6,,,,,26
EFTUD2,HNRNPL,2,,,,,72
EFTUD2,HNRNPL,4,,,,,23
EFTUD2,HNRNPL,6,-0.648505751394358,0.05884779947651122,-0.7333333333333334,0.02455415007146968,9
KHSRP,NCBP2,1,-0.7425958443404811,0.005666763389487203,0.003508771929824562,0.9913652733213951,12
KHSRP,NCBP2,2,0.6437395586710195,0.24115350514131803,0.7,0.1881204043741873,5
KHSRP,NCBP2,4,,,,,3
KHSRP,NCBP2,6,0.9894027438146547,0.01059725618534535,0.7999999999999999,0.20000000000000007,4
PPIG,U2AF1,1,-0.032375656052535846,0.6267528822912889,0.16613000270415387,0.011998033330152655,228
PPIG,U2AF1,2,0.19899392355229067,0.01679891751168627,0.36351140067765,7.524187801454561e-06,144
PPIG,U2AF1,3,-0.5646274160389528,2.5871031383138227e-25,-0.5666441004194123,1.606452650100054e-25,284
PPIG,U2AF1,4,-0.803380826435359,1.0586876795017198e-24,-0.8686439209408524,7.001622771985669e-33,104
PPIG,U2AF1,5,-0.03651135988994248,0.44909298354950444,0.12617666568453823,0.008653836931568423,432
PPIG,U2AF1,6,-0.5101477588762637,2.9343850096011274e-06,-0.3480994651189256,0.0022110039757193656,75
QKI,RBFOX2,1,-0.6101557415988796,0.0025663455908701933,-0.06666666666666668,0.7681698234035826,22
QKI,RBFOX2,2,-0.26279544739558025,0.614881345860285,-0.3142857142857143,0.5440932944606414,6
QKI,RBFOX2,3,0.471274912268982,0.00426781303337698,0.8935574229691878,5.101391072120888e-13,35
QKI,RBFOX2,4,0.8375282309742992,1.8444397294863675e-14,0.8395402506900764,1.392943440443324e-14,51
QKI,RBFOX2,5,0.5681530585845181,0.00016135684933034206,0.7645272322332456,1.4704105877224404e-08,39
QKI,RBFOX2,6,0.4953415604295014,0.002895372474855787,-0.2424751718869366,0.167064656803191,34
AGGF1,XRN2,3,,,,,3
AGGF1,XRN2,5,,,,,3
EIF3H,GRWD1,1,0.46062250768150276,1.3787648293264404e-14,0.38448758696974,2.88093068633478e-10,251
EIF3H,GRWD1,2,0.43863228893058775,3.5983323978813e-14,0.7420416869224558,1.2323083111846225e-48,271
EIF3H,GRWD1,3,0.8147414356296517,6.952373993217776e-56,0.8186521189357879,7.768804565514201e-57,230
EIF3H,GRWD1,4,0.20520622367368585,0.0020220029985800643,0.33066833229231735,4.094967859291786e-07,224
EIF3H,GRWD1,5,-0.1056247522257384,0.08149517002357,-0.29318152897732364,8.193495076389013e-07,273
EIF3H,GRWD1,6,-0.7967078421885002,1.0673598016413464e-66,-0.7195145301866132,8.67642439069216e-49,298
NCBP2,XRN2,1,0.8250526114412836,4.9207514774559793e-29,0.6859551916574059,7.092032422815212e-17,112
NCBP2,XRN2,2,0.04288399562265643,0.3722570209849393,0.8295091178133721,1.3271184535894792e-111,435
NCBP2,XRN2,4,,,,,26
NCBP2,XRN2,6,0.9999017403331182,9.825966688170595e-05,1.0,0.0,4
FASTKD2,WDR43,1,,,,,8
FASTKD2,WDR43,2,0.45728381992963135,0.004434716274544947,0.49786094437902334,0.0017155848079511214,37
FASTKD2,WDR43,3,,,,,22
FASTKD2,WDR43,4,,,,,8
FASTKD2,WDR43,5,,,,,34
FASTKD2,WDR43,6,0.6068383569496518,0.00011118072175165508,0.9506852079883416,2.4113366590012548e-18,35
FAM120A,RBM22,2,0.9234149662928675,4.8465616121552955e-148,0.9335027427907165,2.0617992383485232e-158,353
FAM120A,RBM22,3,,,,,9
FAM120A,RBM22,4,-0.534281649119457,8.699325376302488e-09,-0.7366958527761758,1.62617846842955e-18,101
FAM120A,RBM22,6,0.80080662204857,1.0704605492252137e-07,0.8731924360400445,3.0842804066552103e-10,30
GTF2F1,PTBP1,2,0.17658342648220215,0.1038618246017186,0.04559907160176999,0.6767533710318208,86
GTF2F1,PTBP1,4,,,,,18
G3BP1,RBM15,1,0.38029689506937914,0.24860484393207377,0.4063926940639269,0.21486944582925177,11
G3BP1,RBM15,2,-0.8631305939547604,2.8172877196119855e-08,-0.6144671027318199,0.001083149000943293,25
G3BP1,RBM15,3,,,,,19
G3BP1,RBM15,4,0.9105995132995652,0.08940048670043477,0.7999999999999999,0.20000000000000007,4
G3BP1,RBM15,5,-0.6496657380258198,0.0019336008993990782,-0.6384907478791995,0.0024471263566043923,20
G3BP1,RBM15,6,0.41963608610431447,0.0019562181400207476,0.682618355836609,2.4898846673780038e-08,52
EIF3H,XRN2,2,-0.4876274419040747,0.4047005665407613,-0.6,0.28475697986529375,5
NOL12,PRPF8,1,0.9745157295906713,2.1047368509504197e-18,0.9005620757360323,6.696698444772454e-11,28
NOL12,PRPF8,2,,,,,100
NOL12,PRPF8,3,,,,,28
NOL12,PRPF8,4,,,,,122
NOL12,PRPF8,6,,,,,50
PABPN1,SF3A3,1,-0.15051729468546876,0.04615385504083152,0.31857829492860534,1.639074192297557e-05,176
PABPN1,SF3A3,2,,,,,2
PABPN1,SF3A3,3,0.6179199904695056,1.882534409894331e-34,0.5901520166375155,7.491790816691643e-31,314
PABPN1,SF3A3,4,,,,,42
PABPN1,SF3A3,5,0.23056202167641535,2.1610748654219834e-11,0.37686496613125686,3.5991367205650756e-29,823
PABPN1,SF3A3,6,-0.32853899991184277,0.10883096232504516,-0.4834488067744419,0.014353179744406608,25
CSTF2T,DDX59,1,-0.615728499140858,4.093907207117393e-06,-0.765493523305168,3.678254552338759e-10,47
CSTF2T,DDX59,2,-0.32562781011804387,0.009208088587577736,0.03634181469035045,0.7773521283037029,63
CSTF2T,DDX59,3,0.5392047417159703,8.502992122838077e-09,0.6445543942111447,6.067942241999198e-13,99
CSTF2T,DDX59,4,0.005725698748263302,0.9820107162313283,0.07588394487249595,0.7647364982195081,18
CSTF2T,DDX59,5,0.8914549944536622,1.2360606851483721e-14,0.33797123249036387,0.032929139080923125,40
CSTF2T,DDX59,6,0.19496868901712341,0.4533227981214135,-0.08845208845208845,0.7356789955525531,17
SDAD1,TARDBP,1,0.6174291865915796,0.26715102072668456,0.8999999999999998,0.03738607346849874,5
SDAD1,TARDBP,2,-0.7186939859867388,0.06880298596957964,-0.5137830903923016,0.23818270728728147,7
SDAD1,TARDBP,3,-0.9999272211193759,0.007680693602267339,-1.0,0.0,3
SDAD1,TARDBP,5,-0.5294439483254761,0.001533108660067023,-0.4840429135629209,0.004314702285207865,33
SDAD1,TARDBP,6,1.0,1.0,0.9999999999999999,,2
PCBP1,SLTM,1,,,,,18
PCBP1,SLTM,3,,,,,6
RBFOX2,SRSF9,1,0.635441882087868,1.5491116716338581e-09,0.6221200050988704,4.226156120660569e-09,73
RBFOX2,SRSF9,2,,,,,6
RBFOX2,SRSF9,3,-0.8906095505889722,1.6496177488864925e-06,-0.8601226993865032,9.50953004209598e-06,17
RBFOX2,SRSF9,4,0.9894186781610481,0.00016735419226264955,0.942857142857143,0.004804664723032055,6
RBFOX2,SRSF9,5,,,,,2
GRSF1,NIP7,3,,,,,5
GRSF1,NIP7,5,0.9923098755207844,1.7755210961453762e-09,1.0,0.0,11
KHSRP,PCBP1,1,-0.9997416232929454,0.014472086568051191,-1.0,0.0,3
KHSRP,PCBP1,5,,,,,6
KHSRP,PCBP1,6,0.9955224798683083,1.7490122610611694e-09,0.9515151515151514,2.279854920641689e-05,10
HLTF,RBFOX2,1,,,,,3
HLTF,RBFOX2,2,-0.27708846569154366,0.47040005911687616,-0.04201680672268908,0.9145298909466922,9
HLTF,RBFOX2,3,0.771134684740855,0.005455057374715128,0.8154918651649875,0.002216291654695239,11
HLTF,RBFOX2,4,1.0,1.0,0.9999999999999999,,2
HLTF,RBFOX2,5,,,,,12
HLTF,RBFOX2,6,-0.9988383985461825,2.023193221427829e-06,-1.0,0.0,6
QKI,XRN2,5,0.9997985647884182,0.00020143521158177968,1.0,0.0,4
FASTKD2,STAU2,1,,,,,10
FASTKD2,STAU2,3,,,,,9
FASTKD2,STAU2,4,,,,,3
PPIG,TIA1,1,-0.18116597356068362,0.6408775641875056,0.2333333333333333,0.5456987782182727,9
PPIG,TIA1,2,0.7584427025542178,4.145405361577865e-55,0.590214483221921,2.0107171569225918e-28,288
PPIG,TIA1,3,0.6233416899833093,1.0365537766592712e-05,0.5064786895933501,0.0006206637011529632,42
PPIG,TIA1,4,-0.8664281781093917,5.7652053334013885e-65,-0.7604276448999042,4.753747611117041e-41,211
PPIG,TIA1,5,-0.19061203104682933,0.09907860550453788,-0.07278571917105532,0.5320730794654488,76
PPIG,TIA1,6,0.010741300029476236,0.9008597648077795,-0.3474868874859936,3.1773896329411086e-05,137
TROVE2,WDR43,6,0.9963867591647053,0.0541345374045145,1.0,0.0,3
GRSF1,RPS3,1,-0.543009653558647,0.0001398256475068468,-0.39018889202142654,0.008834218631754098,44
GRSF1,RPS3,2,,,,,80
GRSF1,RPS3,3,,,,,129
GRSF1,RPS3,4,-0.8532668170155066,7.122834803431994e-13,-0.9421253140958092,1.3743743140913723e-20,42
GRSF1,RPS3,5,0.8996777569498094,6.625252788087549e-23,0.8884687590893465,1.281116658952933e-21,61
GRSF1,RPS3,6,-0.9204642334859655,1.1280617650547258e-16,-0.9799595141700406,1.5728318875192432e-27,39
IGF2BP1,SRSF7,1,0.8950192988867227,2.1277486383603e-12,0.9421904066931138,2.8608199015528327e-16,33
IGF2BP1,SRSF7,2,0.9913626706781107,1.7870586540246448e-32,0.9933499584372402,1.869317079767122e-34,37
IGF2BP1,SRSF7,3,,,,,9
IGF2BP1,SRSF7,4,0.31147231937315534,0.13845140720247373,0.4204969091447358,0.040756235270422325,24
IGF2BP1,SRSF7,5,-0.8190932193892295,1.0190654090325572e-09,-0.7765161290322581,2.6007010267880515e-08,36
IGF2BP1,SRSF7,6,,,,,11
DDX6,IGF2BP3,4,0.4548271776021324,0.18659718812918347,0.5349568784384567,0.11108833030248295,10
DDX6,IGF2BP3,6,0.9476882754923589,1.8891034520472145e-25,0.7020029780488977,1.3437408634926521e-08,50
AKAP1,PABPN1,4,1.0,1.0,0.9999999999999999,,2
AKAP1,PABPN1,5,-0.13126186670466206,0.5922067058861085,0.06117175123284734,0.8035372271627412,19
AKAP1,PABPN1,6,0.0158914683671124,0.8389685997635422,0.07355311951119373,0.3463046808437894,166
HNRNPL,NKRF,2,,,,,9
ILF3,SDAD1,1,,,,,2
ILF3,SDAD1,5,,,,,23
IGF2BP1,XPO5,4,0.3493021125709356,0.6506978874290645,0.19999999999999998,0.8,4
IGF2BP1,XPO5,5,0.9921986980590792,0.0078013019409208795,0.7999999999999999,0.20000000000000007,4
ILF3,NKRF,1,-0.2406429892916524,0.387615088331611,-0.9040391467220519,3.7641405310563928e-06,15
PPIG,RBM15,1,0.7412308966346951,2.3319086819408996e-07,0.20752286487182792,0.22456876546429222,36
PPIG,RBM15,2,0.33589918946844727,0.0062279704994952,0.43802113502129214,0.00026311474539304747,65
PPIG,RBM15,3,,,,,39
