run_id	run_name	state	sweep_name	sweep_id	model.name	model.alpha	dataset.name	training.seed	dataset.window	model.l1_ratio	dataset.cell_line	platiglib_project	training.criterion	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_fold_mean_sigmoid_r2	holdout_loss	holdout_r2_score	holdout_rmse	holdout_sigmoid_r2	outer_loop_holdout_loss	outer_loop_holdout_r2_score	outer_loop_holdout_rmse	outer_loop_holdout_sigmoid_r2	model.n_jobs	training.data_split.fold_index
v1hzdhwk	expert-sweep-48	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1851	0.3015	-0.08893	0.09089	0.1854	0.3015	-0.08833						
2onx4kzg	autumn-sweep-57	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	300	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1855	0.3014	-0.08917	0.09084	0.1858	0.3014	-0.08858						
3xhmi3ze	radiant-sweep-53	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.186	0.3013	-0.089	0.09073	0.1867	0.3012	-0.08811						
6nlj5ub7	deft-sweep-54	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	0.9	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1834	0.3017	-0.08969	0.09105	0.1839	0.3017	-0.08859						
7pe5hsoa	neat-sweep-59	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	500	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1848	0.3015	-0.08993	0.09088	0.1854	0.3015	-0.08871						
ckfd9qy9	dry-sweep-56	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	200	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1869	0.301	-0.08994	0.09065	0.1874	0.3011	-0.08844						
jh1scbs1	sparkling-sweep-58	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	400	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1849	0.3014	-0.08956	0.09088	0.1854	0.3015	-0.08876						
pxrvs1pd	scarlet-sweep-55	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	100	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1865	0.3013	-0.08878	0.09075	0.1865	0.3013	-0.0886						
t2hh3n7u	rural-sweep-60	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	600	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1849	0.3014	-0.09004	0.0909	0.1852	0.3015	-0.08895						
997ktkrj	robust-sweep-61	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	700	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1853	0.3014	-0.0896	0.09083	0.1859	0.3014	-0.08845						
a7jvog6a	cerulean-sweep-63	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	900	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1839	0.3016	-0.08993	0.091	0.1844	0.3017	-0.08882						
arhby1vr	easy-sweep-62	finished	ElasticNet	ha252ijh	ElasticNet	0.0001	RBPSEDataset	800	100	1.0	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1861	0.3013	-0.08927	0.09072	0.1868	0.3012	-0.08838						
jee11r18	confused-sweep-73	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1832	0.3018	-0.08744	0.09112	0.1832	0.3019	-0.08726						
2w4zviod	worthy-sweep-76	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	400	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.182	0.302	-0.08809	0.0912	0.1825	0.302	-0.08731						
8qo909z6	helpful-sweep-74	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	200	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1845	0.3015	-0.08845	0.09092	0.185	0.3015	-0.08695						
97xzui3m	fluent-sweep-82	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1861	0.3013	-0.08855	0.09079	0.1862	0.3013	-0.08837						
i8isutnw	ethereal-sweep-79	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	700	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1823	0.3019	-0.08804	0.09117	0.1828	0.3019	-0.0869						
j7wsafm2	charmed-sweep-81	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	900	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1812	0.3021	-0.0884	0.09129	0.1817	0.3021	-0.08728						
up1thzo0	swept-sweep-80	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	800	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1832	0.3018	-0.08783	0.09105	0.1839	0.3017	-0.08692						
xqywuzvc	polished-sweep-78	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	600	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1815	0.3021	-0.08878	0.09128	0.1819	0.3021	-0.08769						
zdbmb2s0	silver-sweep-77	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1811	0.3022	-0.08865	0.09128	0.1818	0.3021	-0.08742						
zqsdmuyz	swift-sweep-75	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	300	100	0.1	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1825	0.3019	-0.08772	0.09117	0.1828	0.3019	-0.08712						
dt05zdrv	swift-sweep-83	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	200	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1865	0.3011	-0.08971	0.0907	0.1871	0.3012	-0.08822						
52i598cz	summer-sweep-85	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	400	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1847	0.3015	-0.08928	0.09091	0.1852	0.3015	-0.08848						
u3whwghk	unique-sweep-84	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	300	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1851	0.3015	-0.08891	0.09089	0.1854	0.3015	-0.0883						
sh1iculb	vague-sweep-86	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1844	0.3015	-0.08967	0.09093	0.185	0.3015	-0.08844						
urwdqp4t	azure-sweep-87	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	600	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1844	0.3015	-0.08983	0.09096	0.1847	0.3016	-0.08875						
0p4umyib	hardy-sweep-88	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	700	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1851	0.3014	-0.0893	0.09085	0.1857	0.3014	-0.08814						
9qbx31bb	charmed-sweep-89	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	800	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1859	0.3013	-0.089	0.09074	0.1866	0.3012	-0.0881						
m71ux1h3	flowing-sweep-90	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	900	100	0.25	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1834	0.3017	-0.08966	0.09104	0.184	0.3017	-0.08856						
ev0871hg	glowing-sweep-91	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1869	0.3012	-0.09025	0.09071	0.1869	0.3012	-0.09007						
24rt4ljg	devout-sweep-92	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	200	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1872	0.301	-0.09145	0.09063	0.1876	0.301	-0.08996						
cge6yqba	mild-sweep-93	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	300	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1866	0.3012	-0.09062	0.09072	0.1869	0.3012	-0.09002						
90nivuvv	fallen-sweep-94	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	400	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1854	0.3014	-0.09106	0.09083	0.1859	0.3014	-0.09026						
wcbg3u2h	upbeat-sweep-95	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	500	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.186	0.3013	-0.09134	0.09075	0.1866	0.3013	-0.09012						
eui77fae	fast-sweep-96	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	600	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1855	0.3013	-0.09138	0.09083	0.1858	0.3014	-0.09031						
gsd32axo	grateful-sweep-97	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	700	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1859	0.3013	-0.09113	0.09076	0.1865	0.3013	-0.08997						
141zatjl	trim-sweep-98	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	800	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1863	0.3012	-0.09086	0.09071	0.1869	0.3012	-0.08997						
1pow6bjn	dulcet-sweep-100	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	100	100	0.75	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1857	0.3014	-0.09189	0.09084	0.1858	0.3014	-0.0917						
izkl9ctz	dutiful-sweep-99	finished	ElasticNet	ha252ijh	ElasticNet	0.0002894266124716752	RBPSEDataset	900	100	0.5	K562	rbpse	mean_squared_error	1024	True	['target_psi']	platiglab	40	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-RBP-ML-linear-models-april-2025	17.0	train	['r2_score', 'rmse', 'sigmoid_r2']	False	all	False	False	cross_validation	5.0	5	False	1.0	ensembl_gene_id	ensembl_gene_id		True	binary	0.1848	0.3014	-0.09134	0.0909	0.1853	0.3015	-0.09024						
