run_id	run_name	state	sweep_name	sweep_id	model.name	model.gamma	dataset.name	model.n_jobs	training.seed	dataset.window	model.max_depth	model.objective	model.reg_alpha	model.subsample	model.reg_lambda	dataset.cell_line	model.eval_metric	platiglib_project	model.n_estimators	training.criterion	model.learning_rate	training.batch_size	training.wandb.track	dataset.target_fields	training.wandb.entity	dataset.min_read_count	model.colsample_bytree	model.min_child_weight	training.profile.plots	training.wandb.project	dataset.fold_filter.seed	dataset.fold_filter.side	training.profile.metrics	training.wandb.save_code	dataset.three_exon_combos	training.wandb.save_model	training.wandb.save_plots	training.data_split.method	model.early_stopping_rounds	dataset.fold_filter.num_folds	training.data_split.num_folds	training.wandb.save_artifacts	dataset.fold_filter.fold_index	dataset.fold_filter.group_column	training.data_split.group_column	training.data_split.validate_frac_of_train	dataset.features.binding_matrix.in_silico_kd	dataset.features.binding_matrix.binding_format	holdout_fold_mean_mean_absolute_error	holdout_fold_mean_r2_score	holdout_fold_mean_rmse	holdout_loss	holdout_mean_absolute_error	holdout_r2_score	holdout_rmse	outer_loop_holdout_loss	outer_loop_holdout_mean_absolute_error	outer_loop_holdout_r2_score	outer_loop_holdout_rmse
xkd3w7sc	true-sweep-1650	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1948	0.2839	0.2912	0.08486	0.1949	0.284	0.2913				
5cn79z51	fast-sweep-1651	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1946	0.2827	0.2913	0.08491	0.1946	0.2836	0.2914				
i3e2ixdp	fragrant-sweep-1652	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1949	0.2852	0.2911	0.08471	0.1949	0.2853	0.2911				
qx3eyk2a	pious-sweep-1653	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1952	0.2782	0.2923	0.08546	0.1951	0.279	0.2923				
yaxg9nej	hearty-sweep-1654	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1934	0.284	0.2913	0.08483	0.1934	0.2843	0.2913				
zm1sjjen	rich-sweep-1655	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1946	0.2836	0.2912	0.08482	0.1945	0.2844	0.2912				
mxghy1vc	dazzling-sweep-1656	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	9	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1953	0.2806	0.2919	0.0852	0.1953	0.2812	0.2919				
5hc7e2r5	flowing-sweep-1657	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1941	0.2802	0.2921	0.08527	0.1939	0.2806	0.292				
cunmy6nc	brisk-sweep-1658	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1944	0.2788	0.2921	0.08533	0.1944	0.2801	0.2921				
6yeso2jf	easy-sweep-1659	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1939	0.2823	0.2916	0.08506	0.194	0.2823	0.2917				
ur14lmsl	deft-sweep-1660	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.194	0.282	0.2915	0.08501	0.194	0.2828	0.2916				
won9wo5w	polar-sweep-1661	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1928	0.2851	0.2911	0.08472	0.1927	0.2852	0.2911				
m3vrapgy	legendary-sweep-1662	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1946	0.2756	0.2929	0.08577	0.1945	0.2764	0.2929				
t6x44rs4	copper-sweep-1663	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1935	0.2812	0.2919	0.08516	0.1934	0.2815	0.2918				
3baf4omd	fanciful-sweep-1665	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.195	0.276	0.2928	0.08574	0.195	0.2766	0.2928				
9vdceqrr	curious-sweep-1664	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	11	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.05	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1937	0.2794	0.2921	0.08532	0.1937	0.2802	0.2921				
48n1bzp7	fearless-sweep-1666	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1988	0.2839	0.2913	0.08482	0.1987	0.2844	0.2912				
vk5d3h9y	dandy-sweep-1667	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2009	0.2776	0.2923	0.08546	0.2008	0.279	0.2923				
gnxqwuab	lively-sweep-1668	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.2006	0.278	0.2925	0.08559	0.2006	0.2779	0.2926				
jxwxczx8	deft-sweep-1669	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1986	0.2837	0.2912	0.0848	0.1987	0.2845	0.2912				
034ywjv4	dainty-sweep-1670	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1994	0.2837	0.2914	0.08488	0.1994	0.2839	0.2913				
745n5cxj	distinctive-sweep-1671	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1992	0.2794	0.2921	0.08532	0.1991	0.2801	0.2921				
n20hanbw	tough-sweep-1672	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1997	0.281	0.2919	0.08518	0.1996	0.2813	0.2919				
ipzqw32s	distinctive-sweep-1673	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1992	0.2821	0.2916	0.085	0.1992	0.2829	0.2915				
4cme85rj	spring-sweep-1674	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	3	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1993	0.2806	0.2919	0.0852	0.1994	0.2812	0.2919				
3z91w60w	swept-sweep-1675	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	100	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1957	0.2873	0.2906	0.08442	0.1955	0.2877	0.2906				
2ioli71h	hardy-sweep-1676	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	200	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1973	0.2831	0.2912	0.08481	0.1973	0.2844	0.2912				
4bqsnj6g	dark-sweep-1677	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	300	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1975	0.2841	0.2912	0.08484	0.1976	0.2842	0.2913				
ukbqqbng	decent-sweep-1678	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	400	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1952	0.2885	0.2901	0.08423	0.1952	0.2894	0.2902				
h5jw3kic	devout-sweep-1679	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	500	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1971	0.2859	0.2909	0.08463	0.1971	0.286	0.2909				
jvazb9fe	glorious-sweep-1680	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	600	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1972	0.2797	0.292	0.0853	0.1972	0.2804	0.2921				
a4xnp8tj	ancient-sweep-1681	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	700	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.197	0.2847	0.2912	0.08475	0.1968	0.285	0.2911				
0i88sam6	misty-sweep-1682	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	800	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1973	0.2842	0.2912	0.08475	0.1972	0.285	0.2911				
55hexwce	different-sweep-1683	finished	1:early_stopping_rounds-learning_rate-max_depth	ft20ki6n	XGBRegressor	0.0	RBPSEDataset	-1	900	100	5	reg:logistic	0.0	1.0	1.0	HepG2	['rmse', 'logloss']	rbpse	100000	mean_squared_error	0.1	1024	True	['target_psi']	platiglab	40	1.0	1	['fancy_scatter', 'cumul_resid_dist', ['wandb_faux_pr_curve', {'thresh': 0.5}], ['wandb_faux_roc_curve', {'thresh': 0.5}]]	yogi-xgbregressor-hyperparameter-sweep-april-2025	17	train	['r2_score', 'mean_absolute_error', 'rmse']	False	all	False	False	cross_validation	10	5	5	False	1	ensembl_gene_id	ensembl_gene_id	0.1	True	binary	0.1985	0.2789	0.2922	0.0854	0.1985	0.2795	0.2922				
