run_id	run_name	state	sweep_name	sweep_id	seed	type	n_jobs	distance	data_file	data_type	max_depth	objective	eval_metric	n_estimators	learning_rate	early_stopping_rounds	_runtime	_timestamp	test_r2	validate_r2
1b1c28wr	avid-butterfly-1013	finished			150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	129.319710051	1750120887.872933	0.20305702879165588	0.1842266666744472
ngsiwd1w	lilac-feather-1014	finished			1150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	60.811008945	1750120819.6303053	0.18974639846888977	0.19140347054773643
c03lyytb	confused-oath-1015	finished			1150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	38.147400061	1750120800.1377318	0.19849990060417544	0.20414796912884503
ne7jf7h5	rose-armadillo-1016	finished			150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	35.466183472	1750120797.7441936	0.19803950897015232	0.17001325843270887
ucdsg13u	easy-capybara-1017	finished			650	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	37.259669205	1750120799.9859483	0.21131588268486723	0.20175210587296843
rqno9esw	confused-valley-1018	finished			650	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	73.530879319	1750120838.0964262	0.2206453306959052	0.19812970457863288
halm4wk4	robust-paper-1019	finished			150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	68.733226293	1750120834.4774976	0.20590760821911025	0.1881670227432749
p26pxqzt	cool-field-1020	finished			1150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	40.725383703	1750120807.488029	0.18894962586669195	0.20704467661942985
9six330q	clean-haze-1024	finished			150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	45.036679171	1750120812.3301458	0.18346815799120908	0.19693848164303007
g4frl4wa	cosmic-salad-1022	finished			650	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	48.020975393	1750120814.9715593	0.2042088643072787	0.20423924945866337
gp36ij3s	ethereal-oath-1025	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	120.652264242	1750120888.33462	0.2176347016645479	0.1811367402620111
mzrgvdsj	rural-elevator-1023	finished			650	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	51.252299031	1750120818.2261045	0.18657993816548435	0.20197579231102256
omlbqz8k	splendid-glitter-1021	finished			150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	40.215571606	1750120807.0856605	0.19671083035147452	0.20437629508826316
fxvecuyv	radiant-galaxy-1027	finished			1150	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	43.647821123	1750120811.7463217	0.18824092288932423	0.21165104851777772
kjiguxxs	elated-wave-1026	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	209.607343565	1750120977.5463145	0.21765517836640624	0.24297406383394005
pzh7jhh9	avid-universe-1028	finished			650	only_include_pos_3_4	-1	100	K562_100_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	194.80055091	1750120963.688701	0.22238614456886815	0.21205202644833487
sv3cmans	fluent-resonance-1029	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	183.34584652	1750120952.22417	0.20789468559240465	0.23015106834445032
ioi080p0	absurd-shape-1030	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	216.817995593	1750120991.7147188	0.19458068110522264	0.2268338697871997
3q9ch5r6	crimson-eon-1031	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	290.633776282	1750121066.9501202	0.22558728248533555	0.23318134623130185
fmyzj20v	magic-darkness-1032	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	59.312023151	1750120837.2074504	0.2058471974543885	0.23178740832426847
stx26fef	curious-star-1033	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	123.303240701	1750120924.3550055	0.2120576553840375	0.23983514145759943
q08ff3pc	rich-frost-1035	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	86.887214267	1750120890.3519647	0.2274140035677814	0.22902808663244223
xwmxed83	sandy-sun-1034	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	306.939938045	1750121110.083907	0.23041953543834717	0.2342737027353836
plpe7ke2	denim-sunset-1036	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	78.680402042	1750120901.487163	0.2300924632262784	0.21841804933689624
15dsjdts	stellar-mountain-1038	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	29.747966115	1750120858.5592313	0.23283501270680929	0.21891042996757804
l7gcjznn	volcanic-dragon-1037	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	41.13604829	1750120869.9226916	0.2017158240475755	0.24610663941753777
o8uwq1gg	stilted-frost-1039	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	38.547814417	1750120868.0046709	0.22433746823298115	0.23711235140369336
2m9sk10w	devoted-lake-1040	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	32.670128285	1750120867.4947004	0.19729891861158533	0.2251208756594294
1y5nmqp5	graceful-meadow-1043	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	25.670637729	1750120861.343565	0.2288617619879544	0.23048321754155876
fghoo26f	hearty-glitter-1041	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	38.519523257	1750120873.3836336	0.2262552174332484	0.23803341948198953
nkt5n654	feasible-dew-1042	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	39.714140487	1750120874.633722	0.22829463023009056	0.22874462616008817
md4hk54l	efficient-pine-1044	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	26.105058897	1750120965.0297174	0.21666784190083432	0.20833335685726903
nz8ob2x9	frosty-capybara-1046	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	42.980703452	1750120982.310967	0.22647379456930883	0.23630112969854863
pf2z0ywn	young-donkey-1045	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.4	100	25.915246406	1750120964.9531996	0.2428054936640124	0.2267421819840697
7ireb7gc	divine-eon-1047	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	34.634700084	1750120977.558955	0.1900822249085874	0.22443986852147144
zi0nnm3u	easy-serenity-1048	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	46.539610562	1750120992.0650911	0.20776036183113888	0.1777366418638916
8ydpx530	pious-puddle-1052	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	101.053759542	1750121047.6985528	0.20332172917444624	0.18506003579100128
ld5cstbg	fearless-armadillo-1051	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	59.441716422	1750121005.90607	0.1971244794172712	0.19455465453927245
nvb6qd6y	lunar-breeze-1050	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	52.726315582	1750120998.80163	0.20476050232029597	0.20370680878892225
u8x9z7l4	crimson-wind-1049	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	45.634937779	1750120991.5436175	0.1686649069552435	0.2083559171131203
3i3heu2k	true-darkness-1053	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	69.757844806	1750121016.982838	0.17032235360548864	0.19365247022722343
s3b1p3wo	flowing-dust-1054	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	43.068134052	1750120992.238257	0.17341978021864646	0.2104781316734395
7fb4nb4u	sweet-resonance-1055	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	240.66111655	1750121190.256369	0.17692755056392007	0.17072914023683428
fp91xmap	super-sponge-1056	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	28.570293517	1750120978.9655628	0.21954816827893964	0.22906309522211551
f89qhrlu	light-spaceship-1057	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	23.035274304	1750120973.9390442	0.24096278631569412	0.21983332874649583
h0jedb6i	olive-firefly-1058	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	40.953646423	1750120991.8801122	0.18518237625548084	0.21961008631837575
7aywurr1	usual-deluge-1059	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.4	100	69.393736624	1750121021.2570205	0.2220343865646417	0.20595926218823812
dvpevtew	rural-eon-1061	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	98.092935639	1750121050.921552	0.23405320897920867	0.20832993179608497
idmrj9cw	stellar-dew-1060	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	21.905873783	1750120974.2057638	0.2039777840132719	0.21331617720059437
qk0opf3j	true-haze-1062	finished			150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.4	100	22.128562194	1750120975.0144508	0.2097293110151821	0.22012202971217776
n6eped9m	dandy-sun-1063	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.05	100	117.105374879	1750121070.385796	0.18928211058971223	0.1970153277025467
dezuc1qy	worthy-blaze-1064	finished			650	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	60.149580167	1750121016.2677195	0.20439694533013952	0.23514742620334728
eu1k8588	misty-field-1065	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	170.287826003	1750121128.3397727	0.18545883425606424	0.20756851034379553
t5brywb3	volcanic-dragon-1065	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	244.744541983	1750121202.81005	0.1812719512174339	0.2084560964562906
br80yfno	glorious-silence-1067	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	359.820172247	1750121318.936954	0.21406353453934843	0.195110503884918
ulxlyo8w	earnest-waterfall-1068	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.05	100	291.465878877	1750121250.6229458	0.18053152162216635	0.20312870672577232
xewbvgmv	silver-haze-1069	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	120.869793092	1750121082.822218	0.17353478323199345	0.20733723758747824
prq6pj6f	young-thunder-1070	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	125.136002262	1750121088.166786	0.17888486365133727	0.20747779071505537
j03dsotj	fanciful-armadillo-1073	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	51.353961381	1750121019.5770938	0.2113091267902032	0.1906176692504441
jju60qu5	warm-voice-1075	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	80.375568156	1750121048.9288282	0.18744946471684565	0.19832850195708285
p1a5k9yq	gentle-butterfly-1074	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	111.859958368	1750121080.3822422	0.1793654309838184	0.17821269432826703
rid6d5qd	morning-blaze-1071	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	52.135925796	1750121020.0162334	0.1914265730672433	0.2171420335582902
v6i2sdsp	rosy-waterfall-1071	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.1	100	78.273398995	1750121046.1289744	0.21951303830278956	0.2117873382539297
c2zlxiku	blooming-galaxy-1079	finished			1150	only_include_pos_3_4	-1	250	HepG2_250_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	282.186704827	1750121251.324281	0.2139712912362041	0.20051177678542983
i49phmul	firm-mountain-1076	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	73.454309113	1750121042.349649	0.1855718323596217	0.20618086962328297
i49re55r	fine-glitter-1078	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.1	100	92.601416342	1750121061.8556864	0.201455588069298	0.17959183122382938
jp1rtu8m	morning-energy-1080	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.1	100	302.457371825	1750121272.145637	0.19302608166468693	0.22134015309714672
wqmt8end	efficient-forest-1077	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.2	100	43.835942702	1750121012.9918642	0.1880957760355486	0.17707549162613234
0zi0bn5j	different-durian-1081	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	9	reg:logistic	['rmse', 'logloss']	100000	0.1	100	95.136052691	1750121064.861504	0.1908511415216625	0.2048516527425197
mcjsskqc	denim-rain-1082	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	39.778493391	1750121011.456877	0.18428208298793736	0.1711245664276253
626np0fq	clean-field-1084	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	68.275499578	1750121040.4311135	0.20272208305992512	0.1893706356957612
barygl0j	visionary-energy-1085	finished			150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	7	reg:logistic	['rmse', 'logloss']	100000	0.2	100	106.578205222	1750121078.8803797	0.19405963555879024	0.21572643080925857
p6av59v1	young-shape-1083	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.2	100	143.149275004	1750121115.1072743	0.1760406129809008	0.19700095252886016
zgh2oldr	jolly-shadow-1086	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	48.602396185	1750121021.3013806	0.18819717810236347	0.18179948294309645
eb140raa	polished-bee-1087	finished			1150	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	5	reg:logistic	['rmse', 'logloss']	100000	0.2	100	58.741399486	1750121031.5788877	0.2034830554537964	0.19023559093095188
caw4euqx	lively-water-1088	finished			650	only_include_pos_3_4	-1	50	K562_50_all-events_num-peaks-no-kd.feather	all-events	3	reg:logistic	['rmse', 'logloss']	100000	0.4	100	99.821927363	1750121073.7004783	0.18578615420063072	0.1717085547661793
